A;071;20050316 11:08;PBARBER;
B;071;552243;1;20050316 11:08;;;;PH BURRA PORS;TUMBARUMBA;2653;80.9;H;20041217;20050218;37000;R;3;FARM/RURAL;;HM;;0;AB311342;
C;071;552243;1;20050316 11:08;8, 9/260596;
D;071;552243;1;20050316 11:08;P;;;;;;
D;071;552243;1;20050316 11:08;V;;;;;;
B;071;552780;2;20050316 11:08;;;13;BRADNEY ST;KHANCOBAN;2642;537.4;M;20041217;20050210;68000;A;R;RESIDENCE;;AK;;0;AB306723;
C;071;552780;2;20050316 11:08;71/226654;
D;071;552780;2;20050316 11:08;P;;;;;;
D;071;552780;2;20050316 11:08;V;;;;;;
B;071;552782;3;20050316 11:08;;;9;BRADNEY ST;KHANCOBAN;2642;803.1;M;20050128;20050207;75000;A;R;RESIDENCE;;AK;;0;AB306428;
C;071;552782;3;20050316 11:08;73/226654;
D;071;552782;3;20050316 11:08;P;;;;;;
D;071;552782;3;20050316 11:08;V;;;;;;
B;071;553198;4;20050316 11:08;;;535;BROADLEAF PARK RD;ROSEWOOD;2652;6.697;H;20041223;20050204;160000;R;3;FARM;;HA;;0;AB308306;
C;071;553198;4;20050316 11:08;1/845598;
D;071;553198;4;20050316 11:08;P;;;;;;
D;071;553198;4;20050316 11:08;P;;;;;;
D;071;553198;4;20050316 11:08;V;;;;;;
B;071;553768;5;20050316 11:08;;;66;CLARA ST;TUMBARUMBA;2653;1012;M;20050110;20050203;32500;A;V;VACANT LAND;;AA;;0;AB312020;
C;071;553768;5;20050316 11:08;3/24715;
D;071;553768;5;20050316 11:08;P;;;;;;
D;071;553768;5;20050316 11:08;P;;;;;;
D;071;553768;5;20050316 11:08;V;;;;;;
B;071;554301;6;20050316 11:08;;;84;WINTON ST;TUMBARUMBA;2653;1012;M;20041112;20041210;183000;A;R;RESIDENCE;;AA;;0;AB314927;
C;071;554301;6;20050316 11:08;1/5/759003;
D;071;554301;6;20050316 11:08;P;;;;;;
D;071;554301;6;20050316 11:08;P;;;;;;
D;071;554301;6;20050316 11:08;V;;;;;;
D;071;554301;6;20050316 11:08;V;;;;;;
Z;30;6;6;16;
