A;050;20050301 09:33;PDANN;
B;050;484480;1;20050301 09:33;;4;531;ABERCORN ST;ALBURY;2640;;;20050121;20050202;70000;;R;RESIDENCE;4;;;0;AB275731;
C;050;484480;1;20050301 09:33;4/SP35614;
D;050;484480;1;20050301 09:33;P;;;;;;
D;050;484480;1;20050301 09:33;P;;;;;;
D;050;484480;1;20050301 09:33;V;;;;;;
D;050;484480;1;20050301 09:33;V;;;;;;
B;050;485160;2;20050301 09:33;;;579;ATKINS ST;ALBURY;2640;670.5;M;20041119;20050131;169000;I;R;RESIDENCE;;DB;;0;AB283021;
C;050;485160;2;20050301 09:33;A/160775;
D;050;485160;2;20050301 09:33;P;;;;;;
D;050;485160;2;20050301 09:33;V;;;;;;
B;050;485298;3;20050301 09:33;;;142;BARANBALE WAY;LAVINGTON;2641;792.3;M;20041125;20041126;124000;A;R;RESIDENCE;;AL;;0;AB280792;
C;050;485298;3;20050301 09:33;431/255081;
D;050;485298;3;20050301 09:33;P;;;;;;
D;050;485298;3;20050301 09:33;V;;;;;;
D;050;485298;3;20050301 09:33;V;;;;;;
D;050;485298;3;20050301 09:33;V;;;;;;
D;050;485298;3;20050301 09:33;V;;;;;;
B;050;486109;4;20050301 09:33;;;70;BORELLA RD;ALBURY;2640;2125;M;20041020;20050117;240000;I;R;RESIDENCE;;DB;;0;AB278111;
C;050;486109;4;20050301 09:33;51/1017607;
D;050;486109;4;20050301 09:33;P;;;;;;
D;050;486109;4;20050301 09:33;V;;;;;;
B;050;486110;5;20050301 09:33;;;66;BORELLA RD;ALBURY;2640;1069;M;20041020;20050117;220000;A;R;RESIDENCE;;AG;;0;AB278133;
C;050;486110;5;20050301 09:33;1/528006;
D;050;486110;5;20050301 09:33;P;;;;;;
D;050;486110;5;20050301 09:33;V;;;;;;
D;050;486110;5;20050301 09:33;V;;;;;;
B;050;486199;6;20050301 09:33;;;104;BORONIA ST;ALBURY;2640;1912;M;20041008;20041109;275000;I;3;WAREHOUSE;;DB;;0;AB293732;
C;050;486199;6;20050301 09:33;23/606918;
D;050;486199;6;20050301 09:33;P;;;;;;
D;050;486199;6;20050301 09:33;V;;;;;;
