A;216;20050316 11:16;PBARBER;
B;216;2243343;1;20050316 11:16;;;49;BRIGHTLANDS AVE;BLACKHEATH;2785;;;20050121;20050210;388000;A;R;RESIDENCE;;BA;;0;AB292806;
C;216;2243343;1;20050316 11:16;45/7311;
D;216;2243343;1;20050316 11:16;P;;;;;;
D;216;2243343;1;20050316 11:16;V;;;;;;
B;216;2243572;2;20050316 11:16;;;35;CLEOPATRA ST;BLACKHEATH;2785;;;20040906;20041018;505000;A;R;RESIDENCE;;BC;;0;AB314122;
C;216;2243572;2;20050316 11:16;10/18/758115;
D;216;2243572;2;20050316 11:16;P;;;;;;
D;216;2243572;2;20050316 11:16;V;;;;;;
D;216;2243572;2;20050316 11:16;V;;;;;;
B;216;2243602;3;20050316 11:16;;;24;CLEOPATRA ST;BLACKHEATH;2785;961.1;M;20050215;20050215;120000;A;V;VACANT LAND;;BA;;0;AB307043;
C;216;2243602;3;20050316 11:16;12/5779;
D;216;2243602;3;20050316 11:16;P;;;;;;
D;216;2243602;3;20050316 11:16;V;;;;;;
D;216;2243602;3;20050316 11:16;V;;;;;;
B;216;2243640;4;20050316 11:16;;;228;CONNAUGHT RD;BLACKHEATH;2785;2560;M;20041223;20050204;620000;A;R;RESIDENCE;;BA;;0;AB300675;
C;216;2243640;4;20050316 11:16;2/803034;
D;216;2243640;4;20050316 11:16;P;;;;;;
D;216;2243640;4;20050316 11:16;P;;;;;;
D;216;2243640;4;20050316 11:16;V;;;;;;
B;216;2245250;5;20050316 11:16;;;22;MOUNTBATTEN ST;BLACKHEATH;2785;784.1;M;20050127;20050225;280000;A;R;RESIDENCE;;BA;;0;AB315232;
C;216;2245250;5;20050316 11:16;139/27830;
D;216;2245250;5;20050316 11:16;P;;;;;;
D;216;2245250;5;20050316 11:16;V;;;;;;
B;216;2246048;6;20050316 11:16;;;66;WENTWORTH ST;BLACKHEATH;2785;916.9;M;20041116;20041223;288000;A;R;RESIDENCE;;BA;;0;AB301689;
C;216;2246048;6;20050316 11:16;2/401459;
D;216;2246048;6;20050316 11:16;P;;;;;;
D;216;2246048;6;20050316 11:16;V;;;;;;
D;216;2246048;6;20050316 11:16;V;;;;;;
B;216;2247322;7;20050316 11:16;;;9;HERSEY ST;BLAXLAND;2774;765.1;M;20050113;20050216;340000;A;R;RESIDENCE;;BB;;0;AB322757;
C;216;2247322;7;20050316 11:16;15/27414;
D;216;2247322;7;20050316 11:16;P;;;;;;
D;216;2247322;7;20050316 11:16;P;;;;;;
D;216;2247322;7;20050316 11:16;V;;;;;;
B;216;2248176;8;20050316 11:16;;;46;PLATEAU PDE;BLAXLAND;2774;866.3;M;20041020;20050218;599000;A;R;RESIDENCE;;BB;;0;AB312589;
