A;526;20050316 11:19;PBARBER;
B;526;421883;1;20050316 11:19;;;1275;REDGROUND RD;CROOKWELL;2583;202.8;H;20050201;20050210;200000;R;3;CRAZINGLANDS;;GC;;0;AB297578;
C;526;421883;1;20050316 11:19;277/753010 161, 235/753012;
D;526;421883;1;20050316 11:19;P;;;;;;
D;526;421883;1;20050316 11:19;P;;;;;;
D;526;421883;1;20050316 11:19;P;;;;;;
D;526;421883;1;20050316 11:19;P;;;;;;
D;526;421883;1;20050316 11:19;V;;;;;;
B;526;422970;2;20050316 11:19;;;63;GRABBEN GULLEN RD;CROOKWELL;2583;866.3;M;20041209;20050201;93000;A;R;RESIDENCE;;AD;;0;AB294699;
C;526;422970;2;20050316 11:19;6/8/2383;
D;526;422970;2;20050316 11:19;P;;;;;;
D;526;422970;2;20050316 11:19;V;;;;;;
B;526;423456;3;20050316 11:19;;;;GORHAM RD;CROOKWELL;2583;73.86;H;20040811;20041118;390000;R;R;RESIDENCE;;GF;;0;AB321738;
C;526;423456;3;20050316 11:19;8/112123 153, 154, 155, 156/754115;
D;526;423456;3;20050316 11:19;P;;;;;;
D;526;423456;3;20050316 11:19;P;;;;;;
D;526;423456;3;20050316 11:19;V;;;;;;
D;526;423456;3;20050316 11:19;V;;;;;;
B;526;423475;4;20050316 11:19;;;;PH GRABBEN GULLEN;CROOKWELL;2583;2.079;H;20050117;20050211;145000;R;3;;;VF;;0;AB296156;
C;526;423475;4;20050316 11:19;1/882389;
D;526;423475;4;20050316 11:19;P;;;;;;
D;526;423475;4;20050316 11:19;V;;;;;;
B;526;424316;5;20050316 11:19;;;;VILLAGE TUENA;TUENA;2583;4.95;H;20041220;20050128;328000;R;3;FARM;;RB;;0;AB308151;
C;526;424316;5;20050316 11:19;84/257599 250, 260/753057 1/936527;
D;526;424316;5;20050316 11:19;P;;;;;;
D;526;424316;5;20050316 11:19;P;;;;;;
D;526;424316;5;20050316 11:19;V;;;;;;
D;526;424316;5;20050316 11:19;V;;;;;;
B;526;439110;6;20050316 11:19;;;100;GUNNING ST;DALTON;2581;733.9;M;20041213;20050110;185000;Z;R;RESIDENCE;;ZG;;0;AB313345;
C;526;439110;6;20050316 11:19;2/152265;
D;526;439110;6;20050316 11:19;P;;;;;;
D;526;439110;6;20050316 11:19;P;;;;;;
D;526;439110;6;20050316 11:19;V;;;;;;
D;526;439110;6;20050316 11:19;V;;;;;;
B;526;439477;7;20050316 11:19;;;42;BIALA ST;GUNNING;2581;1897;M;20050118;20050215;185000;Z;3;;;AE;;0;AB323771;
C;526;439477;7;20050316 11:19;20/7/758493;
D;526;439477;7;20050316 11:19;P;;;;;;
D;526;439477;7;20050316 11:19;P;;;;;;
D;526;439477;7;20050316 11:19;V;;;;;;
B;526;439590;8;20050316 11:19;;;2;NELANGLO ST;GUNNING;2581;1530;M;20041213;20050128;127500;Z;V;VACANT LAND;;AE;;0;AB320273;
C;526;439590;8;20050316 11:19;1/135320;
D;526;439590;8;20050316 11:19;P;;;;;;
D;526;439590;8;20050316 11:19;P;;;;;;
D;526;439590;8;20050316 11:19;V;;;;;;
B;526;439729;9;20050316 11:19;;;91;YASS ST;GUNNING;2581;543.8;M;20041105;20050207;155000;Z;R;RESIDENCE;;BB;;0;AB314229;
C;526;439729;9;20050316 11:19;D, E/162229;
D;526;439729;9;20050316 11:19;P;;;;;;
D;526;439729;9;20050316 11:19;V;;;;;;
D;526;439729;9;20050316 11:19;V;;;;;;
Z;50;9;9;30;
