A;188;20050401 13:49;PDANN;
B;188;1854584;1;20050401 13:49;;;237;LOVES LANE;ELSMORE;2360;2.775;H;20041118;20041203;132000;A;R;RESIDENCE;;VE;;0;AB279156;
C;188;1854584;1;20050401 13:49;101, 102/753258 . Licence 185406;
D;188;1854584;1;20050401 13:49;P;;;;;;
D;188;1854584;1;20050401 13:49;P;;;;;;
D;188;1854584;1;20050401 13:49;V;;;;;;
B;188;1855364;2;20050401 13:49;POSSUM PATCH;;3383;ASHFORD RD;BUKKULLA;2360;1955;M;20050303;20050304;6000;A;V;VACANT LAND;;VP;;0;AB345950;
C;188;1855364;2;20050401 13:49;138/750077;
D;188;1855364;2;20050401 13:49;P;;;;;;
D;188;1855364;2;20050401 13:49;V;;;;;;
D;188;1855364;2;20050401 13:49;V;;;;;;
B;188;1855631;3;20050401 13:49;;;4;WALLANGRA ST;DELUNGRA;2403;1012;M;20041210;20050114;37000;A;R;RESIDENCE;;VD;;0;AB330185;
C;188;1855631;3;20050401 13:49;2/1/758348;
D;188;1855631;3;20050401 13:49;P;;;;;;
D;188;1855631;3;20050401 13:49;P;;;;;;
D;188;1855631;3;20050401 13:49;V;;;;;;
B;188;1855740;4;20050401 13:49;;;;KING'S PLAINS RD;INVERELL;2360;667.1;H;20041209;20050120;1000000;R;3;FARM;;RB;;0;AB274304;
C;188;1855740;4;20050401 13:49;1/102611 7, 10, 32, 33, 34, 39/750113 56, 86, 196/750121 176, 177, 212;
C;188;1855740;4;20050401 13:49;, 225, 226, 300, 301, 304, 502, 503/753269 TSR 1247;
D;188;1855740;4;20050401 13:49;P;;;;;;
D;188;1855740;4;20050401 13:49;P;;;;;;
D;188;1855740;4;20050401 13:49;V;;;;;;
B;188;1856334;5;20050401 13:49;;;LOT4;'HOPEWOOD';BONSHAW;2361;1222;H;20040520;20040624;1567543;R;3;FARM;;RA;;0;AB27583;
C;188;1856334;5;20050401 13:49;4, 5/241888 22, 23, 40, /750093 LD INVERELL . . Licence 190415 WB 1515;
C;188;1856334;5;20050401 13:49;48 WB 152449;
D;188;1856334;5;20050401 13:49;P;;;;;;
D;188;1856334;5;20050401 13:49;P;;;;;;
D;188;1856334;5;20050401 13:49;V;;;;;;
B;188;1856337;6;20050401 13:49;;;LOT4;'HOPEWOOD';BONSHAW;2361;2130;H;20040520;20040624;1567543;R;3;FARM;;RN;;0;AB27583;
C;188;1856337;6;20050401 13:49;44/750093;
D;188;1856337;6;20050401 13:49;P;;;;;;
D;188;1856337;6;20050401 13:49;P;;;;;;
D;188;1856337;6;20050401 13:49;V;;;;;;
B;188;1856381;7;20050401 13:49;;;;LOT 3 YETMAN RD;GRAMAN;2360;4.436;H;20041203;20050119;75000;A;R;RESIDENCE;;VC;;0;AB249447;
C;188;1856381;7;20050401 13:49;PT 3/219078;
D;188;1856381;7;20050401 13:49;P;;;;;;
D;188;1856381;7;20050401 13:49;P;;;;;;
D;188;1856381;7;20050401 13:49;V;;;;;;
D;188;1856381;7;20050401 13:49;V;;;;;;
B;188;1857132;8;20050401 13:49;;;;BIMBADEEN DR;INVERELL;2360;1.17;H;20041220;20050120;347500;R;R;RESIDENCE;;RS;;0;AB349998;
C;188;1857132;8;20050401 13:49;23/808213;
D;188;1857132;8;20050401 13:49;P;;;;;;
D;188;1857132;8;20050401 13:49;V;;;;;;
B;188;1857328;9;20050401 13:49;;;36;BREWERY ST;INVERELL;2360;875.3;M;20050203;20050310;167500;A;R;RESIDENCE;;AA;;0;AB358725;
C;188;1857328;9;20050401 13:49;31/255535;
D;188;1857328;9;20050401 13:49;P;;;;;;
D;188;1857328;9;20050401 13:49;P;;;;;;
D;188;1857328;9;20050401 13:49;V;;;;;;
B;188;1857877;10;20050401 13:49;;;8;COLIN ST;INVERELL;2360;809.4;M;20041101;20041124;127000;A;R;RESIDENCE;;AG;;0;AB352342;
C;188;1857877;10;20050401 13:49;19/11/18001;
D;188;1857877;10;20050401 13:49;P;;;;;;
D;188;1857877;10;20050401 13:49;P;;;;;;
D;188;1857877;10;20050401 13:49;V;;;;;;
B;188;1858039;11;20050401 13:49;;;1;EUGENE ST;INVERELL;2360;1012;M;20050111;20050223;72500;A;R;RESIDENCE;;AR;;0;AB342393;
C;188;1858039;11;20050401 13:49;1/5472;
D;188;1858039;11;20050401 13:49;P;;;;;;
D;188;1858039;11;20050401 13:49;P;;;;;;
D;188;1858039;11;20050401 13:49;V;;;;;;
B;188;1858114;12;20050401 13:49;;;4;FERNHILL RD;INVERELL;2360;2;H;20050124;20050303;69500;R;V;VACANT LAND;;RS;;0;AB355328;
C;188;1858114;12;20050401 13:49;4/1002172;
D;188;1858114;12;20050401 13:49;P;;;;;;
D;188;1858114;12;20050401 13:49;P;;;;;;
D;188;1858114;12;20050401 13:49;V;;;;;;
D;188;1858114;12;20050401 13:49;V;;;;;;
B;188;1858565;13;20050401 13:49;;8;55;GRANVILLE ST;INVERELL;2360;;;20050201;20050308;130000;;R;RESIDENCE;8;;;0;AB358752;
C;188;1858565;13;20050401 13:49;8/SP43484;
