A;102;20050117 11:08;PBARBER;
B;102;1106147;1;20050117 11:08;;;9;ANZAC PDE;BUNDANOON;2578;;;20041125;20041222;360000;B;V;VACANT LAND;;BF;;0;AB187841;
C;102;1106147;1;20050117 11:08;12, 13/12552;
D;102;1106147;1;20050117 11:08;P;;;;;;
D;102;1106147;1;20050117 11:08;V;;;;;;
B;102;1106834;2;20050117 11:08;;;31;ASCOT RD;BOWRAL;2576;;;20041124;20041221;610000;A;R;RESIDENCE;;NC;;0;AB192370;
C;102;1106834;2;20050117 11:08;2/12121;
D;102;1106834;2;20050117 11:08;P;;;;;;
D;102;1106834;2;20050117 11:08;V;;;;;;
B;102;1107000;3;20050117 11:08;;;18;BALACLAVA RD;BALACLAVA;2575;929;M;20041202;20041221;265000;Z;R;RESIDENCE;;DM;;0;AB201395;
C;102;1107000;3;20050117 11:08;18/2/841;
D;102;1107000;3;20050117 11:08;P;;;;;;
D;102;1107000;3;20050117 11:08;P;;;;;;
D;102;1107000;3;20050117 11:08;V;;;;;;
D;102;1107000;3;20050117 11:08;V;;;;;;
B;102;1107005;4;20050117 11:08;;;;BALACLAVA RD;BALACLAVA;2575;923.2;M;20041202;20041217;205000;Z;V;VACANT LAND;;DM;;0;AB196423;
C;102;1107005;4;20050117 11:08;13/2/841;
D;102;1107005;4;20050117 11:08;P;;;;;;
D;102;1107005;4;20050117 11:08;P;;;;;;
D;102;1107005;4;20050117 11:08;P;;;;;;
D;102;1107005;4;20050117 11:08;V;;;;;;
B;102;1107093;5;20050117 11:08;BUNDALEER;;40;BANKSIA ST;COLO VALE;2575;;;20041116;20041221;215000;Z;R;RESIDENCE;;CA;;0;AB196352;
C;102;1107093;5;20050117 11:08;4/5/2389;
D;102;1107093;5;20050117 11:08;P;;;;;;
D;102;1107093;5;20050117 11:08;V;;;;;;
B;102;1107674;6;20050117 11:08;;;4;BERTHA ST;HILL TOP;2575;901.9;M;20041125;20041221;265000;Z;R;RESIDENCE;;CG;;0;AB194928;
C;102;1107674;6;20050117 11:08;3/569387;
D;102;1107674;6;20050117 11:08;P;;;;;;
D;102;1107674;6;20050117 11:08;P;;;;;;
D;102;1107674;6;20050117 11:08;V;;;;;;
D;102;1107674;6;20050117 11:08;V;;;;;;
B;102;1108897;7;20050117 11:08;;;5;BROUGHTON ST;BUNDANOON;2578;1019;M;20041110;20041222;345000;A;R;RESIDENCE;;QA;;0;AB192580;
C;102;1108897;7;20050117 11:08;13/250169;
D;102;1108897;7;20050117 11:08;P;;;;;;
D;102;1108897;7;20050117 11:08;P;;;;;;
D;102;1108897;7;20050117 11:08;V;;;;;;
B;102;1109185;8;20050117 11:08;;4;36;BURRADOO RD;BURRADOO;2576;;;20040909;20041220;625000;;R;RESIDENCE;4;;;0;AB181838;
C;102;1109185;8;20050117 11:08;4/SP31261;
D;102;1109185;8;20050117 11:08;P;;;;;;
D;102;1109185;8;20050117 11:08;P;;;;;;
D;102;1109185;8;20050117 11:08;V;;;;;;
B;102;1109533;9;20050117 11:08;;;19;CARISBROOKE ROW;BOWRAL;2576;4013;M;20041118;20041213;775000;A;R;RESIDENCE;;NR;;0;AB178986;
C;102;1109533;9;20050117 11:08;324/858390;
D;102;1109533;9;20050117 11:08;P;;;;;;
D;102;1109533;9;20050117 11:08;P;;;;;;
D;102;1109533;9;20050117 11:08;V;;;;;;
D;102;1109533;9;20050117 11:08;V;;;;;;
B;102;1109895;10;20050117 11:08;;;13;CHARLTON CL;BOWRAL;2576;2000;M;20040527;20041201;630000;A;R;RESIDENCE;;NC;;0;AB185178;
C;102;1109895;10;20050117 11:08;37/862808;
D;102;1109895;10;20050117 11:08;P;;;;;;
D;102;1109895;10;20050117 11:08;P;;;;;;
D;102;1109895;10;20050117 11:08;V;;;;;;
B;102;1112570;11;20050117 11:08;;;47;GARRETT ST;MOSS VALE;2577;475.3;M;20040531;20041221;210000;A;R;RESIDENCE;;EB;;0;AB201680;
C;102;1112570;11;20050117 11:08;10/849715;
D;102;1112570;11;20050117 11:08;P;;;;;;
D;102;1112570;11;20050117 11:08;P;;;;;;
D;102;1112570;11;20050117 11:08;V;;;;;;
D;102;1112570;11;20050117 11:08;V;;;;;;
B;102;1113948;12;20050117 11:08;ROSE COTTAGE FARM;;;HUME HWY;ALPINE;2575;9.49;H;20050105;20050105;2400000;S;R;RESIDENCE;;KL;;0;AB194345;
C;102;1113948;12;20050117 11:08;1/870257;
D;102;1113948;12;20050117 11:08;P;;;;;;
D;102;1113948;12;20050117 11:08;P;;;;;;
D;102;1113948;12;20050117 11:08;V;;;;;;
D;102;1113948;12;20050117 11:08;V;;;;;;
B;102;1114543;13;20050117 11:08;;;23;JOADJA ST;WELBY;2575;1010;M;20041025;20041203;310000;A;R;RESIDENCE;;DN;;0;AB202795;
C;102;1114543;13;20050117 11:08;9/17/257004;
D;102;1114543;13;20050117 11:08;P;;;;;;
D;102;1114543;13;20050117 11:08;P;;;;;;
D;102;1114543;13;20050117 11:08;V;;;;;;
B;102;1115023;14;20050117 11:08;;;1 A;KENT ST;YERRINBOOL;2575;3079;M;20040322;20041217;466500;Z;R;RESIDENCE;;CD;;0;AB181736;
C;102;1115023;14;20050117 11:08;1/20659;
D;102;1115023;14;20050117 11:08;P;;;;;;
D;102;1115023;14;20050117 11:08;V;;;;;;
D;102;1115023;14;20050117 11:08;V;;;;;;
B;102;1115119;15;20050117 11:08;;;12;KING RANCH DR;BOWRAL;2576;888.5;M;20041201;20041222;360000;A;R;RESIDENCE;;NA;;0;AB186852;
C;102;1115119;15;20050117 11:08;6/807240;
D;102;1115119;15;20050117 11:08;P;;;;;;
D;102;1115119;15;20050117 11:08;P;;;;;;
D;102;1115119;15;20050117 11:08;V;;;;;;
D;102;1115119;15;20050117 11:08;V;;;;;;
B;102;1116008;16;20050117 11:08;;;6;LYELL ST;MITTAGONG;2575;1012;M;20041027;20041208;390000;A;R;RESIDENCE;;LG;;0;AB194352;
C;102;1116008;16;20050117 11:08;3/24/111201;
D;102;1116008;16;20050117 11:08;P;;;;;;
D;102;1116008;16;20050117 11:08;P;;;;;;
D;102;1116008;16;20050117 11:08;V;;;;;;
D;102;1116008;16;20050117 11:08;V;;;;;;
