A;656;20050117 11:17;PBARBER;
B;656;2717671;1;20050117 11:17;;;;SARAHS CRES;WAUCHOPE;2446;17.39;H;20031031;20041220;550000;R;3;;;MS;;0;AB179624;
C;656;2717671;1;20050117 11:17;48/260813;
D;656;2717671;1;20050117 11:17;P;;;;;;
D;656;2717671;1;20050117 11:17;V;;;;;;
B;656;2719401;2;20050117 11:17;;;3;COOK CL;LAKEWOOD;2443;669.3;M;20041012;20041207;325000;A;R;RESIDENCE;;DA;;0;AB185420;
C;656;2719401;2;20050117 11:17;48/255950;
D;656;2719401;2;20050117 11:17;P;;;;;;
D;656;2719401;2;20050117 11:17;P;;;;;;
D;656;2719401;2;20050117 11:17;V;;;;;;
B;656;2719440;3;20050117 11:17;;;8;DIAMENTINA WAY;LAKEWOOD;2443;742.9;M;20041103;20041210;420000;A;R;RESIDENCE;;DB;;0;AB172256;
C;656;2719440;3;20050117 11:17;50/870971;
D;656;2719440;3;20050117 11:17;P;;;;;;
D;656;2719440;3;20050117 11:17;P;;;;;;
D;656;2719440;3;20050117 11:17;V;;;;;;
D;656;2719440;3;20050117 11:17;V;;;;;;
D;656;2719440;3;20050117 11:17;V;;;;;;
D;656;2719440;3;20050117 11:17;V;;;;;;
D;656;2719440;3;20050117 11:17;V;;;;;;
B;656;2719831;4;20050117 11:17;;2;28;BLACKBUTT CRES;LAURIETON;2443;;;20041028;20041220;296000;;R;RESIDENCE;2;;;0;AB185987;
C;656;2719831;4;20050117 11:17;2/SP42661;
D;656;2719831;4;20050117 11:17;P;;;;;;
D;656;2719831;4;20050117 11:17;V;;;;;;
D;656;2719831;4;20050117 11:17;V;;;;;;
B;656;2720300;5;20050117 11:17;;3;1;LAKE ST;LAURIETON;2443;;;20041202;20041217;275000;;R;RESIDENCE;3;;;0;AB185435;
C;656;2720300;5;20050117 11:17;3/SP46955;
D;656;2720300;5;20050117 11:17;P;;;;;;
D;656;2720300;5;20050117 11:17;V;;;;;;
D;656;2720300;5;20050117 11:17;V;;;;;;
B;656;2720349;6;20050117 11:17;;;13;LAKE VIEW CRES;WEST HAVEN;2443;1052;M;20041124;20041211;409000;A;R;RESIDENCE;;DC;;0;AB186684;
C;656;2720349;6;20050117 11:17;84/792689;
D;656;2720349;6;20050117 11:17;P;;;;;;
D;656;2720349;6;20050117 11:17;P;;;;;;
D;656;2720349;6;20050117 11:17;V;;;;;;
D;656;2720349;6;20050117 11:17;V;;;;;;
D;656;2720349;6;20050117 11:17;V;;;;;;
B;656;2721887;7;20050117 11:17;;;1;BATAR CREEK RD;KENDALL;2439;935.8;M;20041110;20041208;310000;Z;R;RESIDENCE;;ZK;;0;AB188193;
C;656;2721887;7;20050117 11:17;1A, 2A/364995;
D;656;2721887;7;20050117 11:17;P;;;;;;
D;656;2721887;7;20050117 11:17;P;;;;;;
D;656;2721887;7;20050117 11:17;V;;;;;;
D;656;2721887;7;20050117 11:17;V;;;;;;
B;656;2722682;8;20050117 11:17;;;42;CAMERON ST;WAUCHOPE;2446;819.7;M;20040913;20040915;400000;B;V;VACANT LAND;;CW;;0;AB202486;
C;656;2722682;8;20050117 11:17;8/A/975586;
D;656;2722682;8;20050117 11:17;P;;;;;;
D;656;2722682;8;20050117 11:17;V;;;;;;
B;656;2723247;9;20050117 11:17;;;8;FERN CL;WAUCHOPE;2446;914.6;M;20041103;20041203;305000;A;R;RESIDENCE;;GA;;0;AB188928;
C;656;2723247;9;20050117 11:17;6/867765;
D;656;2723247;9;20050117 11:17;P;;;;;;
D;656;2723247;9;20050117 11:17;P;;;;;;
D;656;2723247;9;20050117 11:17;V;;;;;;
D;656;2723247;9;20050117 11:17;V;;;;;;
B;656;2723887;10;20050117 11:17;;;60;MAHOGANY WAY;WAUCHOPE;2446;768.9;M;20041209;20041213;270000;A;R;RESIDENCE;;GA;;0;AB184759;
C;656;2723887;10;20050117 11:17;112/263626;
D;656;2723887;10;20050117 11:17;P;;;;;;
