A;109;20050418 10:31;PDANN;
B;109;1214926;1;20050418 10:31;;;;DALTON ST;CARGO;2800;1998;M;20050203;20050307;155000;Z;R;RESIDENCE;;VA;;0;AB366911;
C;109;1214926;1;20050418 10:31;8/24/758226;
D;109;1214926;1;20050418 10:31;P;;;;;;
D;109;1214926;1;20050418 10:31;P;;;;;;
D;109;1214926;1;20050418 10:31;V;;;;;;
D;109;1214926;1;20050418 10:31;V;;;;;;
B;109;1215927;2;20050418 10:31;;;28;TILGA ST;CANOWINDRA;2804;822;M;20050208;20050315;145000;Z;R;RESIDENCE;;NC;;0;AB377672;
C;109;1215927;2;20050418 10:31;8/40/758221;
D;109;1215927;2;20050418 10:31;P;;;;;;
D;109;1215927;2;20050418 10:31;P;;;;;;
D;109;1215927;2;20050418 10:31;V;;;;;;
D;109;1215927;2;20050418 10:31;V;;;;;;
B;109;1216329;3;20050418 10:31;;;9;WALL ST;CUDAL;2864;1012;M;20050210;20050310;155000;Z;R;RESIDENCE;;VD;;0;AB380258;
C;109;1216329;3;20050418 10:31;A/359438;
D;109;1216329;3;20050418 10:31;P;;;;;;
D;109;1216329;3;20050418 10:31;P;;;;;;
D;109;1216329;3;20050418 10:31;V;;;;;;
B;109;1218345;4;20050418 10:31;;;28;PHILLIP ST;MOLONG;2866;1012;M;20050223;20050318;140000;Z;R;RESIDENCE;;AB;;0;AB389535;
C;109;1218345;4;20050418 10:31;A/330780;
D;109;1218345;4;20050418 10:31;P;;;;;;
D;109;1218345;4;20050418 10:31;P;;;;;;
D;109;1218345;4;20050418 10:31;V;;;;;;
B;109;1218569;5;20050418 10:31;;;27;WELLINGTON ST;MOLONG;2866;657.6;M;20050209;20050316;150000;Z;R;RESIDENCE;;AB;;0;AB377086;
C;109;1218569;5;20050418 10:31;5/14451;
D;109;1218569;5;20050418 10:31;P;;;;;;
D;109;1218569;5;20050418 10:31;P;;;;;;
D;109;1218569;5;20050418 10:31;V;;;;;;
B;109;1219145;6;20050418 10:31;MURRABAR;;671;BURRAWONG RD;CUMNOCK;2867;354;H;20041028;20041220;1001131;R;3;FARM;;RM;;0;AB204321;
C;109;1219145;6;20050418 10:31;200/753251 Perpetual Lease 63757;
D;109;1219145;6;20050418 10:31;P;;;;;;
D;109;1219145;6;20050418 10:31;V;;;;;;
B;109;2891087;7;20050418 10:31;;;;EUCHAREENA RD;MOLONG;2866;8.6;H;20050117;20050318;45000;R;3;FARM RURAL;;HB;;0;AB377511;
C;109;2891087;7;20050418 10:31;85/756876 Suburban Holding 14/2;
D;109;2891087;7;20050418 10:31;P;;;;;;
D;109;2891087;7;20050418 10:31;V;;;;;;
D;109;2891087;7;20050418 10:31;V;;;;;;
B;109;3038526;8;20050418 10:31;ZENOBIA;;;GREGRA RD;MANILDRA;2865;253.3;H;20041208;20050324;876100;R;3;FARM;;RM;;0;AB372374;
C;109;3038526;8;20050418 10:31;8/1054806;
D;109;3038526;8;20050418 10:31;P;;;;;;
D;109;3038526;8;20050418 10:31;V;;;;;;
B;109;3139456;9;20050418 10:31;;;;BANK ST;MOLONG;2866;1175;M;20050201;20050315;64000;Z;V;VACANT LAND;;AW;;0;AB368864;
C;109;3139456;9;20050418 10:31;4/1076034;
D;109;3139456;9;20050418 10:31;P;;;;;;
D;109;3139456;9;20050418 10:31;V;;;;;;
B;109;3140695;10;20050418 10:31;;;106;OBLEY ST;CUMNOCK;2867;4200;M;20050223;20050318;110000;Z;R;RESIDENCE;;VF;;0;AB363022;
C;109;3140695;10;20050418 10:31;4, 5, 6, 7/4988;
D;109;3140695;10;20050418 10:31;P;;;;;;
D;109;3140695;10;20050418 10:31;P;;;;;;
D;109;3140695;10;20050418 10:31;V;;;;;;
D;109;3140695;10;20050418 10:31;V;;;;;;
B;109;3155399;11;20050418 10:31;;;;LAWRENCES RD;NYRANG CREEK;2804;9.105;H;20050110;20050311;333000;R;R;RESIDENCE;;HB;;0;AB368164;
C;109;3155399;11;20050418 10:31;1/1079078;
D;109;3155399;11;20050418 10:31;P;;;;;;
D;109;3155399;11;20050418 10:31;P;;;;;;
D;109;3155399;11;20050418 10:31;V;;;;;;
D;109;3155399;11;20050418 10:31;V;;;;;;
B;109;3155400;12;20050418 10:31;;;;LAWRENCES RD;NYRANG CREEK;2804;66.9;H;20050110;20050311;333000;R;R;RESIDENCE;;HG;;0;AB368164;
C;109;3155400;12;20050418 10:31;2/1079078;
D;109;3155400;12;20050418 10:31;P;;;;;;
D;109;3155400;12;20050418 10:31;P;;;;;;
D;109;3155400;12;20050418 10:31;V;;;;;;
D;109;3155400;12;20050418 10:31;V;;;;;;
B;109;3162589;13;20050418 10:31;;;;BROAD ST;EUGOWRA;2806;;;20050124;20050307;20000;;3;LEAN TOO;;;;0;AB347914;
C;109;3162589;13;20050418 10:31;B/342046;
D;109;3162589;13;20050418 10:31;P;;;;;;
D;109;3162589;13;20050418 10:31;V;;;;;;
B;109;3162590;14;20050418 10:31;;;30;BROAD ST;EUGOWRA;2806;;;20050124;20050307;20000;;3;LEAN TOO;;;;0;AB347914;
C;109;3162590;14;20050418 10:31;3/667880;
D;109;3162590;14;20050418 10:31;P;;;;;;
D;109;3162590;14;20050418 10:31;V;;;;;;
