A;022;20050117 11:04;PBARBER;
B;022;412794;1;20050117 11:04;;;1696;TUBBUL RD;TUBBUL;2594;4047;M;20041206;20041206;4000;R;V;VACANT LAND;;RK;;0;AB192141;
C;022;412794;1;20050117 11:04;1/127305;
D;022;412794;1;20050117 11:04;P;;;;;;
D;022;412794;1;20050117 11:04;V;;;;;;
D;022;412794;1;20050117 11:04;V;;;;;;
B;022;413026;2;20050117 11:04;;;4032;BRIBBAREE RD;BRIBBAREE;2594;1164;M;20041122;20041216;25000;Z;R;RESIDENCE;;ZB;;0;AB184506;
C;022;413026;2;20050117 11:04;2/530631;
D;022;413026;2;20050117 11:04;P;;;;;;
D;022;413026;2;20050117 11:04;P;;;;;;
D;022;413026;2;20050117 11:04;V;;;;;;
B;022;413397;3;20050117 11:04;;;54;MCMAHONS RD;YOUNG;2594;4.3;H;20041208;20041220;412500;R;3;FARM;;DY;;0;AB192262;
C;022;413397;3;20050117 11:04;6/835463;
D;022;413397;3;20050117 11:04;P;;;;;;
D;022;413397;3;20050117 11:04;P;;;;;;
D;022;413397;3;20050117 11:04;V;;;;;;
D;022;413397;3;20050117 11:04;V;;;;;;
D;022;413397;3;20050117 11:04;V;;;;;;
D;022;413397;3;20050117 11:04;V;;;;;;
B;022;413649;4;20050117 11:04;;;371;CHILLINGWORKS RD;BURRANGONG;2594;34.1;H;20020409;20020424;95000;R;R;RESIDENCE;;RY;;50;8640584;
C;022;413649;4;20050117 11:04;1591/135073 1746, 1747, 1748, 1756, 1898, /754611 AND CLOSED ROAD Encl;
C;022;413649;4;20050117 11:04;osure Permit 60696;
D;022;413649;4;20050117 11:04;P;;;;;;
D;022;413649;4;20050117 11:04;V;;;;;;
D;022;413649;4;20050117 11:04;V;;;;;;
B;022;413650;5;20050117 11:04;;;385;CHILLINGWORKS RD;BURRANGONG;2594;1.922;H;20020409;20020424;95000;R;R;RESIDENCE;;DY;;50;8640584;
C;022;413650;5;20050117 11:04;1758/754611;
D;022;413650;5;20050117 11:04;P;;;;;;
D;022;413650;5;20050117 11:04;V;;;;;;
D;022;413650;5;20050117 11:04;V;;;;;;
D;022;413650;5;20050117 11:04;V;;;;;;
D;022;413650;5;20050117 11:04;V;;;;;;
B;022;414269;6;20050117 11:04;;;57;THORNELL RD;YOUNG;2594;2.009;H;20041111;20041115;150000;R;R;RESIDENCE;;LY;;50;AB184645;
C;022;414269;6;20050117 11:04;1/775294;
D;022;414269;6;20050117 11:04;P;;;;;;
D;022;414269;6;20050117 11:04;V;;;;;;
D;022;414269;6;20050117 11:04;V;;;;;;
D;022;414269;6;20050117 11:04;V;;;;;;
D;022;414269;6;20050117 11:04;V;;;;;;
D;022;414269;6;20050117 11:04;V;;;;;;
D;022;414269;6;20050117 11:04;V;;;;;;
D;022;414269;6;20050117 11:04;V;;;;;;
D;022;414269;6;20050117 11:04;V;;;;;;
B;022;414631;7;20050117 11:04;;;68;BLACKETT AVE;YOUNG;2594;795.4;M;20041117;20041217;200000;A;R;RESIDENCE;;AA;;0;AB180990;
C;022;414631;7;20050117 11:04;3/252316;
D;022;414631;7;20050117 11:04;P;;;;;;
D;022;414631;7;20050117 11:04;P;;;;;;
D;022;414631;7;20050117 11:04;V;;;;;;
B;022;414827;8;20050117 11:04;;;158;BOOROWA ST;YOUNG;2594;302.9;M;20040531;20041223;340000;B;3;SHOP;;BA;;0;AB183672;
C;022;414827;8;20050117 11:04;A/306263;
D;022;414827;8;20050117 11:04;P;;;;;;
D;022;414827;8;20050117 11:04;V;;;;;;
B;022;414890;9;20050117 11:04;;;;BRIGGS ST;YOUNG;2594;5236;M;20041118;20041216;177500;R;R;RESIDENCE;;RT;;0;AB197741;
C;022;414890;9;20050117 11:04;893/754611;
D;022;414890;9;20050117 11:04;P;;;;;;
D;022;414890;9;20050117 11:04;V;;;;;;
B;022;416201;10;20050117 11:04;;;29;MCNARRY PL;YOUNG;2594;905.2;M;20041011;20041222;259000;A;R;RESIDENCE;;AA;;0;AB193875;
C;022;416201;10;20050117 11:04;58/789688;
D;022;416201;10;20050117 11:04;P;;;;;;
D;022;416201;10;20050117 11:04;P;;;;;;
D;022;416201;10;20050117 11:04;V;;;;;;
D;022;416201;10;20050117 11:04;V;;;;;;
B;022;416838;11;20050117 11:04;;;27;PROSPECT ST;YOUNG;2594;3656;M;20041018;20041130;250000;A;R;RESIDENCE;;AJ;;0;AB172777;
C;022;416838;11;20050117 11:04;4/244263;
D;022;416838;11;20050117 11:04;P;;;;;;
D;022;416838;11;20050117 11:04;V;;;;;;
B;022;417479;12;20050117 11:04;;;132;WILLIAM ST;YOUNG;2594;1012;M;20041221;20041221;72500;A;R;RESIDENCE;;AB;;50;AB183252;
C;022;417479;12;20050117 11:04;11/31/759144;
D;022;417479;12;20050117 11:04;P;;;;;;
D;022;417479;12;20050117 11:04;P;;;;;;
D;022;417479;12;20050117 11:04;V;;;;;;
D;022;417479;12;20050117 11:04;V;;;;;;
D;022;417479;12;20050117 11:04;V;;;;;;
D;022;417479;12;20050117 11:04;V;;;;;;
B;022;417610;13;20050117 11:04;;;121;WOMBAT ST;YOUNG;2594;784.1;M;20041203;20041208;90000;A;R;RESIDENCE;;AC;;50;AB192231;
C;022;417610;13;20050117 11:04;1/527969;
D;022;417610;13;20050117 11:04;P;;;;;;
D;022;417610;13;20050117 11:04;V;;;;;;
D;022;417610;13;20050117 11:04;V;;;;;;
B;022;3068611;14;20050117 11:04;;;38;PETTICOAT LANE;YOUNG;2594;7906;M;20041015;20041201;324000;R;R;RESIDENCE;;RT;;0;AB185244;
C;022;3068611;14;20050117 11:04;1/1061299;
D;022;3068611;14;20050117 11:04;P;;;;;;
D;022;3068611;14;20050117 11:04;P;;;;;;
D;022;3068611;14;20050117 11:04;V;;;;;;
D;022;3068611;14;20050117 11:04;V;;;;;;
Z;86;14;15;55;
