A;062;20050316 11:07;PBARBER;
B;062;535478;1;20050316 11:07;;;41;BOLTON ST;JERILDERIE;2716;2023;M;20040816;20041222;85000;Z;R;RESIDENCE;;ZA;;0;AB300621;
C;062;535478;1;20050316 11:07;26/84;
D;062;535478;1;20050316 11:07;P;;;;;;
D;062;535478;1;20050316 11:07;V;;;;;;
B;062;535481;2;20050316 11:07;;;47;BOLTON ST;JERILDERIE;2716;2023;M;20050120;20050218;70000;Z;R;RESIDENCE;;ZA;;0;AB314405;
C;062;535481;2;20050316 11:07;29/84;
D;062;535481;2;20050316 11:07;P;;;;;;
D;062;535481;2;20050316 11:07;V;;;;;;
B;062;535514;3;20050316 11:07;;;11;COONONG ST;JERILDERIE;2716;1012;M;20041101;20050118;62000;Z;R;RESIDENCE;;ZX;;0;AB307712;
C;062;535514;3;20050316 11:07;B/390663;
D;062;535514;3;20050316 11:07;P;;;;;;
D;062;535514;3;20050316 11:07;P;;;;;;
D;062;535514;3;20050316 11:07;V;;;;;;
B;062;535796;4;20050316 11:07;;;1;MAHONGA ST;JERILDERIE;2716;2023;M;20041203;20050128;115000;Z;R;RESIDENCE;;ZA;;0;AB296132;
C;062;535796;4;20050316 11:07;10/1/758541;
D;062;535796;4;20050316 11:07;P;;;;;;
D;062;535796;4;20050316 11:07;V;;;;;;
D;062;535796;4;20050316 11:07;V;;;;;;
B;062;3159897;5;20050316 11:07;;;113;MAHONGA ST;JERILDERIE;2716;1012;M;20050110;20050202;9000;;V;VACANT LAND;;;;0;AB315960;
C;062;3159897;5;20050316 11:07;2/501994;
D;062;3159897;5;20050316 11:07;P;;;;;;
D;062;3159897;5;20050316 11:07;V;;;;;;
B;062;3159898;6;20050316 11:07;;;115;MAHONGA ST;JERILDERIE;2716;1012;M;20050110;20050202;9500;;V;VACANT LAND;;;;0;AB303843;
C;062;3159898;6;20050316 11:07;3/501994;
D;062;3159898;6;20050316 11:07;P;;;;;;
D;062;3159898;6;20050316 11:07;V;;;;;;
Z;28;6;6;14;
