A;092;20050316 11:10;PBARBER;
B;092;950465;1;20050316 11:10;;43;2;ARTARMON RD;WILLOUGHBY;2068;;;20041125;20050210;465000;;R;RESIDENCE;38;;;0;AB305769;
C;092;950465;1;20050316 11:10;38/SP12397;
D;092;950465;1;20050316 11:10;P;;;;;;
D;092;950465;1;20050316 11:10;P;;;;;;
D;092;950465;1;20050316 11:10;V;;;;;;
D;092;950465;1;20050316 11:10;V;;;;;;
B;092;951443;2;20050316 11:10;;;3;BEAUCHAMP AVE;CHATSWOOD;2067;;;20041203;20050201;1175000;A;R;RESIDENCE;;EB;;0;AB293803;
C;092;951443;2;20050316 11:10;11/168037;
D;092;951443;2;20050316 11:10;P;;;;;;
D;092;951443;2;20050316 11:10;P;;;;;;
D;092;951443;2;20050316 11:10;V;;;;;;
D;092;951443;2;20050316 11:10;V;;;;;;
B;092;952128;3;20050316 11:10;;;79;BROOK ST;NAREMBURN;2065;278.2;M;20041118;20050127;630000;A;R;RESIDENCE;;EP;;0;AB316690;
C;092;952128;3;20050316 11:10;1/502265;
D;092;952128;3;20050316 11:10;P;;;;;;
D;092;952128;3;20050316 11:10;V;;;;;;
D;092;952128;3;20050316 11:10;V;;;;;;
B;092;953028;4;20050316 11:10;;;21;BURRA RD;ARTARMON;2064;695.5;M;20041119;20050218;1650000;A;R;RESIDENCE;;ET;;0;AB301441;
C;092;953028;4;20050316 11:10;22/M/4186;
D;092;953028;4;20050316 11:10;P;;;;;;
D;092;953028;4;20050316 11:10;P;;;;;;
D;092;953028;4;20050316 11:10;V;;;;;;
B;092;953214;5;20050316 11:10;;;42;CAMMARAY RD;CASTLE COVE;2069;923.2;M;20050106;20050217;2450000;A;R;RESIDENCE;;EG;;0;AB303595;
C;092;953214;5;20050316 11:10;1/240340;
D;092;953214;5;20050316 11:10;P;;;;;;
D;092;953214;5;20050316 11:10;P;;;;;;
D;092;953214;5;20050316 11:10;V;;;;;;
B;092;954826;6;20050316 11:10;;;20;CRICK ST;CHATSWOOD;2067;346;M;20041210;20050218;775000;A;V;VACANT LAND;;EB;;0;AB319572;
C;092;954826;6;20050316 11:10;1/576713;
D;092;954826;6;20050316 11:10;P;;;;;;
D;092;954826;6;20050316 11:10;P;;;;;;
D;092;954826;6;20050316 11:10;V;;;;;;
D;092;954826;6;20050316 11:10;V;;;;;;
B;092;955332;7;20050316 11:10;;;2;DAY ST;CHATSWOOD;2067;417.3;M;20040922;20040922;950000;A;R;RESIDENCE;;GY;;0;AB300212;
C;092;955332;7;20050316 11:10;1/169388;
D;092;955332;7;20050316 11:10;P;;;;;;
D;092;955332;7;20050316 11:10;V;;;;;;
D;092;955332;7;20050316 11:10;V;;;;;;
B;092;956573;8;20050316 11:10;;11;2;EDDY RD;CHATSWOOD WEST;2067;;;20050131;20050224;540000;;R;RESIDENCE;11;;;0;AB321365;
C;092;956573;8;20050316 11:10;11/SP56422;
D;092;956573;8;20050316 11:10;P;;;;;;
D;092;956573;8;20050316 11:10;P;;;;;;
D;092;956573;8;20050316 11:10;V;;;;;;
D;092;956573;8;20050316 11:10;V;;;;;;
B;092;958690;9;20050316 11:10;;7;175 C;GIBBES ST;CHATSWOOD;2067;;;20041217;20050204;995500;;R;RESIDENCE;7;;;0;AB296503;
C;092;958690;9;20050316 11:10;7/SP53892;
D;092;958690;9;20050316 11:10;P;;;;;;
D;092;958690;9;20050316 11:10;V;;;;;;
B;092;958866;10;20050316 11:10;;;1;GLOVER ST;NORTH WILLOUGHBY;2068;;;20041221;20050218;1030000;A;R;RESIDENCE;;EA;;0;AB301429;
C;092;958866;10;20050316 11:10;23/11904;
D;092;958866;10;20050316 11:10;P;;;;;;
D;092;958866;10;20050316 11:10;V;;;;;;
D;092;958866;10;20050316 11:10;V;;;;;;
B;092;958867;11;20050316 11:10;;;2;GLOVER ST;NORTH WILLOUGHBY;2068;;;20041224;20050201;1350000;A;R;RESIDENCE;;EA;;0;AB308186;
C;092;958867;11;20050316 11:10;31/11904;
D;092;958867;11;20050316 11:10;P;;;;;;
D;092;958867;11;20050316 11:10;P;;;;;;
D;092;958867;11;20050316 11:10;V;;;;;;
D;092;958867;11;20050316 11:10;V;;;;;;
B;092;959024;12;20050316 11:10;;7;25;GOODCHAP RD;CHATSWOOD;2067;;;20041130;20050128;570000;;R;RESIDENCE;7;;;0;AB299382;
C;092;959024;12;20050316 11:10;7/SP9899;
D;092;959024;12;20050316 11:10;P;;;;;;
D;092;959024;12;20050316 11:10;P;;;;;;
D;092;959024;12;20050316 11:10;V;;;;;;
D;092;959024;12;20050316 11:10;V;;;;;;
B;092;959593;13;20050316 11:10;;;134;HAMPDEN RD;ARTARMON;2064;454.1;M;20040820;20050127;2500000;B;3;OFFICE;;CA;;0;AB307649;
C;092;959593;13;20050316 11:10;21/748260;
D;092;959593;13;20050316 11:10;P;;;;;;
D;092;959593;13;20050316 11:10;P;;;;;;
D;092;959593;13;20050316 11:10;V;;;;;;
B;092;959644;14;20050316 11:10;;11;176;HAMPDEN RD;ARTARMON;2064;;;20020802;20020802;220000;;3;UNIT;11;;;0;AB315477;
C;092;959644;14;20050316 11:10;11/SP2447;
D;092;959644;14;20050316 11:10;P;;;;;;
D;092;959644;14;20050316 11:10;V;;;;;;
D;092;959644;14;20050316 11:10;V;;;;;;
D;092;959644;14;20050316 11:10;V;;;;;;
B;092;960092;15;20050316 11:10;;;202 A;FULLERS RD;CHATSWOOD WEST;2067;358.7;M;20041109;20050201;710000;A;R;RESIDENCE;;GC;;0;AB310309;
C;092;960092;15;20050316 11:10;101/866518;
D;092;960092;15;20050316 11:10;P;;;;;;
D;092;960092;15;20050316 11:10;V;;;;;;
D;092;960092;15;20050316 11:10;V;;;;;;
B;092;960415;16;20050316 11:10;;301;7;HELP ST;CHATSWOOD;2067;;;20050201;20050224;385000;;3;COMMERCIAL;9;;;0;AB314935;
C;092;960415;16;20050316 11:10;9/SP33531;
D;092;960415;16;20050316 11:10;P;;;;;;
D;092;960415;16;20050316 11:10;V;;;;;;
B;092;960415;17;20050316 11:10;;301;7;HELP ST;CHATSWOOD;2067;;;20050201;20050224;385000;;3;COMMERCIAL;31;;;0;AB314935;
C;092;960415;17;20050316 11:10;31/SP33531;
D;092;960415;17;20050316 11:10;P;;;;;;
D;092;960415;17;20050316 11:10;V;;;;;;
B;092;960609;18;20050316 11:10;;49;15 A;HERBERT ST;ST LEONARDS;2065;;;20041224;20050218;372000;;R;RESIDENCE;49;;;0;AB326279;
C;092;960609;18;20050316 11:10;49/SP49688;
D;092;960609;18;20050316 11:10;P;;;;;;
D;092;960609;18;20050316 11:10;V;;;;;;
B;092;960923;19;20050316 11:10;;;26;HERCULES ST;CHATSWOOD;2067;617.22;M;20041203;20050121;1160000;A;R;RESIDENCE;;EV;;0;AB316712;
C;092;960923;19;20050316 11:10;A/332987;
D;092;960923;19;20050316 11:10;P;;;;;;
D;092;960923;19;20050316 11:10;P;;;;;;
D;092;960923;19;20050316 11:10;V;;;;;;
D;092;960923;19;20050316 11:10;V;;;;;;
B;092;961533;20;20050316 11:10;;;90;HOTHAM PDE;ARTARMON;2064;208;M;20041222;20050202;420000;I;3;WARE HOUSE;;DA;;0;AB309234;
C;092;961533;20;20050316 11:10;C/438223;
D;092;961533;20;20050316 11:10;P;;;;;;
D;092;961533;20;20050316 11:10;P;;;;;;
D;092;961533;20;20050316 11:10;P;;;;;;
D;092;961533;20;20050316 11:10;V;;;;;;
B;092;961618;21;20050316 11:10;;;25;JAMES ST;CHATSWOOD WEST;2067;663.9;M;20041210;20050121;985000;A;R;RESIDENCE;;EY;;0;AB329196;
C;092;961618;21;20050316 11:10;C/964026;
D;092;961618;21;20050316 11:10;P;;;;;;
D;092;961618;21;20050316 11:10;P;;;;;;
D;092;961618;21;20050316 11:10;P;;;;;;
D;092;961618;21;20050316 11:10;V;;;;;;
B;092;962058;22;20050316 11:10;;;5 A;JOHNSON ST;CHATSWOOD;2067;461.6;M;20050124;20050214;650000;A;R;RESIDENCE;;EV;;0;AB311096;
C;092;962058;22;20050316 11:10;1/516974;
D;092;962058;22;20050316 11:10;P;;;;;;
D;092;962058;22;20050316 11:10;P;;;;;;
D;092;962058;22;20050316 11:10;V;;;;;;
B;092;964149;23;20050316 11:10;;;9;MARTIN ST;ST LEONARDS;2065;139.1;M;20041122;20050114;730000;A;R;RESIDENCE;;EQ;;0;AB302624;
C;092;964149;23;20050316 11:10;3/224281;
D;092;964149;23;20050316 11:10;P;;;;;;
D;092;964149;23;20050316 11:10;P;;;;;;
D;092;964149;23;20050316 11:10;V;;;;;;
D;092;964149;23;20050316 11:10;V;;;;;;
B;092;965297;24;20050316 11:10;;;485;MOWBRAY RD;LANE COVE NORTH;2066;708.2;M;20041224;20050215;680000;A;R;RESIDENCE;;GM;;0;AB311273;
C;092;965297;24;20050316 11:10;D/410333;
D;092;965297;24;20050316 11:10;P;;;;;;
D;092;965297;24;20050316 11:10;P;;;;;;
D;092;965297;24;20050316 11:10;V;;;;;;
D;092;965297;24;20050316 11:10;V;;;;;;
B;092;965912;25;20050316 11:10;;;88;NEERIM RD;CASTLE COVE;2069;784.1;M;20041220;20050228;1300000;A;R;RESIDENCE;;EF;;0;AB318428;
C;092;965912;25;20050316 11:10;384/31069;
D;092;965912;25;20050316 11:10;P;;;;;;
D;092;965912;25;20050316 11:10;V;;;;;;
D;092;965912;25;20050316 11:10;V;;;;;;
D;092;965912;25;20050316 11:10;V;;;;;;
B;092;966181;26;20050316 11:10;;;16;NICHOLSON ST;CHATSWOOD;2067;;;20041204;20050121;800000;A;R;RESIDENCE;;EB;;0;AB319495;
C;092;966181;26;20050316 11:10;32/5679;
D;092;966181;26;20050316 11:10;P;;;;;;
D;092;966181;26;20050316 11:10;V;;;;;;
B;092;966743;27;20050316 11:10;ROYAL NTH SHORE HOSPITAL (PVT);18;;WESTBOURNE ST;ST LEONARDS;2065;;;20040528;20041125;1197075;;3;COMMERCIAL;18;;;0;AB131746;
C;092;966743;27;20050316 11:10;18/SP58606;
D;092;966743;27;20050316 11:10;P;;;;;;
D;092;966743;27;20050316 11:10;V;;;;;;
B;092;966743;28;20050316 11:10;ROYAL NTH SHORE HOSPITAL (PVT);40;;WESTBOURNE ST;ST LEONARDS;2065;;;20040528;20041125;1197075;;3;COMMERCIAL;40;;;0;AB131746;
C;092;966743;28;20050316 11:10;40/SP58606;
D;092;966743;28;20050316 11:10;P;;;;;;
D;092;966743;28;20050316 11:10;V;;;;;;
B;092;966743;29;20050316 11:10;ROYAL NTH SHORE HOSPITAL (PVT);41;;WESTBOURNE ST;ST LEONARDS;2065;;;20040528;20041125;1197075;;3;COMMERCIAL;41;;;0;AB131746;
C;092;966743;29;20050316 11:10;41/SP58606;
D;092;966743;29;20050316 11:10;P;;;;;;
D;092;966743;29;20050316 11:10;V;;;;;;
B;092;966743;30;20050316 11:10;ROYAL NTH SHORE HOSPITAL (PVT);55;;WESTBOURNE ST;ST LEONARDS;2065;;;20040528;20041125;1197075;;3;COMMERCIAL;55;;;0;AB131746;
C;092;966743;30;20050316 11:10;55/SP58606;
D;092;966743;30;20050316 11:10;P;;;;;;
D;092;966743;30;20050316 11:10;V;;;;;;
B;092;966743;31;20050316 11:10;ROYAL NTH SHORE HOSPITAL (PVT);126;;WESTBOURNE ST;ST LEONARDS;2065;;;20040528;20041125;1197075;;3;COMMERCIAL;126;;;0;AB131746;
C;092;966743;31;20050316 11:10;126/SP58606;
D;092;966743;31;20050316 11:10;P;;;;;;
D;092;966743;31;20050316 11:10;V;;;;;;
B;092;966966;32;20050316 11:10;;55;421;PACIFIC HWY;ARTARMON;2064;;;20050113;20050218;555000;;R;RESIDENCE;55;;;0;AB320452;
C;092;966966;32;20050316 11:10;55/SP52399;
D;092;966966;32;20050316 11:10;P;;;;;;
D;092;966966;32;20050316 11:10;V;;;;;;
B;092;966966;33;20050316 11:10;;116;421;PACIFIC HWY;ARTARMON;2064;;;20050111;20050216;390000;;R;RESIDENCE;116;;;0;AB313678;
C;092;966966;33;20050316 11:10;116/SP53338;
D;092;966966;33;20050316 11:10;P;;;;;;
D;092;966966;33;20050316 11:10;P;;;;;;
D;092;966966;33;20050316 11:10;V;;;;;;
D;092;966966;33;20050316 11:10;V;;;;;;
B;092;967173;34;20050316 11:10;;14;641;PACIFIC HWY;CHATSWOOD;2067;;;20050214;20050221;188000;;R;RESIDENCE;14;;;0;AB304542;
C;092;967173;34;20050316 11:10;14/SP12238;
D;092;967173;34;20050316 11:10;P;;;;;;
D;092;967173;34;20050316 11:10;V;;;;;;
D;092;967173;34;20050316 11:10;V;;;;;;
B;092;967385;35;20050316 11:10;;;904;PACIFIC HWY;CHATSWOOD WEST;2067;259.3;M;20041210;20050218;520000;A;R;RESIDENCE;;GP;;0;AB316277;
C;092;967385;35;20050316 11:10;1/226625;
D;092;967385;35;20050316 11:10;P;;;;;;
D;092;967385;35;20050316 11:10;P;;;;;;
D;092;967385;35;20050316 11:10;V;;;;;;
B;092;968962;36;20050316 11:10;;144;8;CHANDOS ST;ST LEONARDS;2065;;;20041105;20041213;1150000;;R;RESIDENCE;144;;;0;AB301673;
C;092;968962;36;20050316 11:10;144/SP62272;
D;092;968962;36;20050316 11:10;P;;;;;;
D;092;968962;36;20050316 11:10;V;;;;;;
D;092;968962;36;20050316 11:10;V;;;;;;
B;092;969114;37;20050316 11:10;;140;8;CHANDOS ST;ST LEONARDS;2065;;;20041124;20041223;262500;;R;RESIDENCE;140;;;0;AB307458;
C;092;969114;37;20050316 11:10;140/SP61518;
D;092;969114;37;20050316 11:10;P;;;;;;
D;092;969114;37;20050316 11:10;V;;;;;;
B;092;969836;38;20050316 11:10;;1;1;ROBERT ST;ARTARMON;2064;;;20041222;20050218;450000;;R;RESIDENCE;1;;;0;AB316075;
C;092;969836;38;20050316 11:10;1/SP12166;
D;092;969836;38;20050316 11:10;P;;;;;;
D;092;969836;38;20050316 11:10;V;;;;;;
D;092;969836;38;20050316 11:10;V;;;;;;
B;092;969975;39;20050316 11:10;;;44;ROBINSON ST;CHATSWOOD;2067;418.1;M;20041113;20050205;1090000;A;R;RESIDENCE;;EV;;0;AB298840;
C;092;969975;39;20050316 11:10;1/612796;
D;092;969975;39;20050316 11:10;P;;;;;;
D;092;969975;39;20050316 11:10;P;;;;;;
D;092;969975;39;20050316 11:10;V;;;;;;
D;092;969975;39;20050316 11:10;V;;;;;;
B;092;970535;40;20050316 11:10;;12;283;SAILORS BAY RD;NORTHBRIDGE;2063;;;20050124;20050302;480000;;R;RESIDENCE;12;;;0;AB326804;
C;092;970535;40;20050316 11:10;12/SP5557;
D;092;970535;40;20050316 11:10;P;;;;;;
D;092;970535;40;20050316 11:10;P;;;;;;
D;092;970535;40;20050316 11:10;V;;;;;;
B;092;970751;41;20050316 11:10;;;1 A;SAYWELL ST;CHATSWOOD;2067;264;M;20041127;20050218;658500;A;R;RESIDENCE;;EX;;0;AB316094;
C;092;970751;41;20050316 11:10;91/601031;
D;092;970751;41;20050316 11:10;P;;;;;;
D;092;970751;41;20050316 11:10;P;;;;;;
D;092;970751;41;20050316 11:10;V;;;;;;
D;092;970751;41;20050316 11:10;V;;;;;;
B;092;970839;42;20050316 11:10;;;11;SELWYN ST;ARTARMON;2064;;;20041123;20050118;1300000;A;R;RESIDENCE;;ET;;0;AB292214;
C;092;970839;42;20050316 11:10;123/12331;
D;092;970839;42;20050316 11:10;P;;;;;;
D;092;970839;42;20050316 11:10;V;;;;;;
B;092;971206;43;20050316 11:10;;;44;STAFFORD RD;ARTARMON;2064;;;20041015;20041126;1282500;A;R;RESIDENCE;;ET;;0;AB319487;
C;092;971206;43;20050316 11:10;55/12331;
D;092;971206;43;20050316 11:10;P;;;;;;
D;092;971206;43;20050316 11:10;P;;;;;;
D;092;971206;43;20050316 11:10;V;;;;;;
D;092;971206;43;20050316 11:10;V;;;;;;
D;092;971206;43;20050316 11:10;V;;;;;;
B;092;971420;44;20050316 11:10;;4;40;STATION ST;NAREMBURN;2065;;;20041111;20050224;670000;;R;RESIDENCE;4;;;0;AB322167;
C;092;971420;44;20050316 11:10;4/SP52474;
D;092;971420;44;20050316 11:10;P;;;;;;
D;092;971420;44;20050316 11:10;V;;;;;;
D;092;971420;44;20050316 11:10;V;;;;;;
B;092;971521;45;20050316 11:10;;;4;STRATHALLEN AVE;NORTHBRIDGE;2063;;;20041028;20041210;995000;A;R;RESIDENCE;;EN;;0;AB322022;
C;092;971521;45;20050316 11:10;17/14/7122;
D;092;971521;45;20050316 11:10;P;;;;;;
D;092;971521;45;20050316 11:10;V;;;;;;
D;092;971521;45;20050316 11:10;V;;;;;;
D;092;971521;45;20050316 11:10;V;;;;;;
B;092;971794;46;20050316 11:10;;8;11;SUTHERLAND RD;CHATSWOOD;2067;;;20041210;20050121;500000;;R;RESIDENCE;8;;;0;AB295022;
C;092;971794;46;20050316 11:10;8/SP53098;
D;092;971794;46;20050316 11:10;P;;;;;;
D;092;971794;46;20050316 11:10;P;;;;;;
D;092;971794;46;20050316 11:10;V;;;;;;
D;092;971794;46;20050316 11:10;V;;;;;;
B;092;972890;47;20050316 11:10;;;53;TINDALE RD;ARTARMON;2064;;;20041231;20050211;1260000;A;R;RESIDENCE;;ET;;0;AB308249;
C;092;972890;47;20050316 11:10;4/F/4154;
D;092;972890;47;20050316 11:10;P;;;;;;
D;092;972890;47;20050316 11:10;P;;;;;;
D;092;972890;47;20050316 11:10;V;;;;;;
D;092;972890;47;20050316 11:10;V;;;;;;
B;092;973393;48;20050316 11:10;TOWER B;805;31;VICTOR ST;CHATSWOOD;2067;;;20041123;20050211;480000;;R;RESIDENCE;10;;;0;AB294290;
C;092;973393;48;20050316 11:10;10/SP54893;
