A;100;20050316 11:10;PBARBER;
B;100;1031035;1;20050316 11:10;;;31;ACACIA AVE;ALBION PARK RAIL;2527;559.5;M;20050119;20050302;303000;A;R;RESIDENCE;;CA;;0;AB328405;
C;100;1031035;1;20050316 11:10;381/245087;
D;100;1031035;1;20050316 11:10;P;;;;;;
D;100;1031035;1;20050316 11:10;V;;;;;;
D;100;1031035;1;20050316 11:10;V;;;;;;
B;100;1032058;2;20050316 11:10;;;42;BARNES ST;WARILLA;2528;;;20040220;20040402;279000;A;R;RESIDENCE;;EJ;AC;0;AA573789;
C;100;1032058;2;20050316 11:10;23/227501;
D;100;1032058;2;20050316 11:10;P;;;;;;
D;100;1032058;2;20050316 11:10;V;;;;;;
B;100;1034368;3;20050316 11:10;;;148;CAPTAIN COOK DR;BARRACK HEIGHTS;2528;633.9;M;20041201;20050119;532000;A;R;RESIDENCE;;ER;;0;AB309963;
C;100;1034368;3;20050316 11:10;233/259793;
D;100;1034368;3;20050316 11:10;P;;;;;;
D;100;1034368;3;20050316 11:10;P;;;;;;
D;100;1034368;3;20050316 11:10;V;;;;;;
D;100;1034368;3;20050316 11:10;V;;;;;;
B;100;1034958;4;20050316 11:10;;;51;CHARLOTTE CRES;ALBION PARK;2527;545.3;M;20050211;20050225;384000;A;R;RESIDENCE;;CD;;0;AB329215;
C;100;1034958;4;20050316 11:10;406/787570;
D;100;1034958;4;20050316 11:10;P;;;;;;
D;100;1034958;4;20050316 11:10;P;;;;;;
D;100;1034958;4;20050316 11:10;P;;;;;;
D;100;1034958;4;20050316 11:10;V;;;;;;
B;100;1035670;5;20050316 11:10;;;10;CONWAY CRES;OAK FLATS;2529;586.2;M;20050203;20050221;305000;A;R;RESIDENCE;;EN;;0;AB305841;
C;100;1035670;5;20050316 11:10;12/747343;
D;100;1035670;5;20050316 11:10;P;;;;;;
D;100;1035670;5;20050316 11:10;V;;;;;;
B;100;1037239;6;20050316 11:10;;;21;DRYSDALE RD;ALBION PARK;2527;456.4;M;20050124;20050218;322500;A;R;RESIDENCE;;CD;;0;AB319683;
C;100;1037239;6;20050316 11:10;3373/1018065;
D;100;1037239;6;20050316 11:10;P;;;;;;
D;100;1037239;6;20050316 11:10;V;;;;;;
D;100;1037239;6;20050316 11:10;V;;;;;;
B;100;1037519;7;20050316 11:10;;;6;ELEANOR ST;OAK FLATS;2529;;;20050201;20050201;300000;A;R;RESIDENCE;;EA;;0;AB323030;
C;100;1037519;7;20050316 11:10;289/15643;
D;100;1037519;7;20050316 11:10;P;;;;;;
D;100;1037519;7;20050316 11:10;V;;;;;;
D;100;1037519;7;20050316 11:10;V;;;;;;
B;100;1037648;8;20050316 11:10;;;10;ESPERANCE DR;ALBION PARK;2527;689.7;M;20050113;20050204;390000;A;R;RESIDENCE;;CD;;0;AB321082;
C;100;1037648;8;20050316 11:10;224/863913;
D;100;1037648;8;20050316 11:10;P;;;;;;
D;100;1037648;8;20050316 11:10;V;;;;;;
B;100;1038750;9;20050316 11:10;;2;31;GLOUCESTER CCT;ALBION PARK;2527;;;20041221;20050201;276000;;R;RESIDENCE;2;;;0;AB321088;
C;100;1038750;9;20050316 11:10;2/SP50417;
D;100;1038750;9;20050316 11:10;P;;;;;;
D;100;1038750;9;20050316 11:10;P;;;;;;
D;100;1038750;9;20050316 11:10;V;;;;;;
B;100;1038760;10;20050316 11:10;;;47;GLOUCESTER CCT;ALBION PARK;2527;437.5;M;20041217;20050207;305000;A;R;RESIDENCE;;CD;;0;AB310329;
C;100;1038760;10;20050316 11:10;2216/842796;
D;100;1038760;10;20050316 11:10;P;;;;;;
D;100;1038760;10;20050316 11:10;P;;;;;;
D;100;1038760;10;20050316 11:10;V;;;;;;
B;100;1040161;11;20050316 11:10;;;5;ILUKA RD;BARRACK POINT;2528;;;20040506;20041112;609000;A;R;RESIDENCE;;EZ;;0;AB321618;
C;100;1040161;11;20050316 11:10;82/15868;
D;100;1040161;11;20050316 11:10;P;;;;;;
D;100;1040161;11;20050316 11:10;V;;;;;;
D;100;1040161;11;20050316 11:10;V;;;;;;
B;100;1040971;12;20050316 11:10;;1;2;KEMPT PL;BARRACK HEIGHTS;2528;;;20040810;20040903;250000;;R;RESIDENCE;1;;;0;AB310699;
C;100;1040971;12;20050316 11:10;1/SP49951;
D;100;1040971;12;20050316 11:10;P;;;;;;
D;100;1040971;12;20050316 11:10;V;;;;;;
B;100;1043160;13;20050316 11:10;;;7;MAHOGANY GR;ALBION PARK RAIL;2527;875.9;M;20041222;20050121;290000;A;R;RESIDENCE;;CA;;0;AB298546;
C;100;1043160;13;20050316 11:10;120/262376;
D;100;1043160;13;20050316 11:10;P;;;;;;
D;100;1043160;13;20050316 11:10;V;;;;;;
D;100;1043160;13;20050316 11:10;V;;;;;;
B;100;1044209;14;20050316 11:10;;;56;MORGAN AVE;MOUNT WARRIGAL;2528;556.4;M;20050110;20050221;335000;A;R;RESIDENCE;;EG;;0;AB319878;
C;100;1044209;14;20050316 11:10;831/240726;
D;100;1044209;14;20050316 11:10;P;;;;;;
D;100;1044209;14;20050316 11:10;P;;;;;;
D;100;1044209;14;20050316 11:10;V;;;;;;
D;100;1044209;14;20050316 11:10;V;;;;;;
B;100;1044885;15;20050316 11:10;;;8;O'GORMAN ST;ALBION PARK;2527;467.9;M;20050114;20050211;297000;A;R;RESIDENCE;;CJ;;0;AB310294;
C;100;1044885;15;20050316 11:10;6/38530;
D;100;1044885;15;20050316 11:10;P;;;;;;
D;100;1044885;15;20050316 11:10;P;;;;;;
D;100;1044885;15;20050316 11:10;V;;;;;;
D;100;1044885;15;20050316 11:10;V;;;;;;
B;100;1046073;16;20050316 11:10;;1;11;PLATYPUS WAY;BLACKBUTT;2529;;;20041223;20050120;327500;;R;RESIDENCE;1;;;0;AB310430;
C;100;1046073;16;20050316 11:10;1/SP52980;
D;100;1046073;16;20050316 11:10;P;;;;;;
D;100;1046073;16;20050316 11:10;V;;;;;;
B;100;1046141;17;20050316 11:10;;;11;PLEASANT VIEW CL;ALBION PARK;2527;1025;M;20041103;20050204;500000;A;R;RESIDENCE;;CD;;0;AB294621;
C;100;1046141;17;20050316 11:10;8/875247;
D;100;1046141;17;20050316 11:10;P;;;;;;
D;100;1046141;17;20050316 11:10;P;;;;;;
D;100;1046141;17;20050316 11:10;V;;;;;;
D;100;1046141;17;20050316 11:10;V;;;;;;
B;100;1046980;18;20050316 11:10;;;86;PUR PUR AVE;LAKE ILLAWARRA;2528;;;20040830;20050228;320000;A;R;RESIDENCE;;FD;;0;AB322913;
C;100;1046980;18;20050316 11:10;42/14042;
D;100;1046980;18;20050316 11:10;P;;;;;;
D;100;1046980;18;20050316 11:10;P;;;;;;
D;100;1046980;18;20050316 11:10;V;;;;;;
B;100;1047242;19;20050316 11:10;;;87;REDDALL PDE;LAKE ILLAWARRA;2528;;;20041020;20041201;341000;A;R;RESIDENCE;;EG;;0;AB310901;
C;100;1047242;19;20050316 11:10;9/14042;
D;100;1047242;19;20050316 11:10;P;;;;;;
D;100;1047242;19;20050316 11:10;P;;;;;;
D;100;1047242;19;20050316 11:10;V;;;;;;
B;100;1047311;20;20050316 11:10;;;25;REDDALL PDE;LAKE ILLAWARRA;2528;1012;M;20041107;20050214;650000;A;R;RESIDENCE;;FC;;0;AB305607;
C;100;1047311;20;20050316 11:10;6/C/11044;
D;100;1047311;20;20050316 11:10;P;;;;;;
D;100;1047311;20;20050316 11:10;V;;;;;;
B;100;1049413;21;20050316 11:10;;;30;STEPHANIE AVE;WARILLA;2528;575.4;M;20041203;20050204;432500;A;R;RESIDENCE;;ES;;0;AB305072;
C;100;1049413;21;20050316 11:10;154/24023;
D;100;1049413;21;20050316 11:10;P;;;;;;
D;100;1049413;21;20050316 11:10;P;;;;;;
D;100;1049413;21;20050316 11:10;V;;;;;;
D;100;1049413;21;20050316 11:10;V;;;;;;
B;100;1051025;22;20050316 11:10;;;2744;ILLAWARRA HWY;ALBION PARK RAIL;2527;37.91;H;20041224;20050128;2040000;R;R;RESIDENCE;;GB;;0;AB295531;
C;100;1051025;22;20050316 11:10;1/194661;
D;100;1051025;22;20050316 11:10;P;;;;;;
D;100;1051025;22;20050316 11:10;P;;;;;;
D;100;1051025;22;20050316 11:10;V;;;;;;
B;100;1051169;23;20050316 11:10;;;47;TONGARRA RD;ALBION PARK RAIL;2527;575.4;M;20041229;20050209;265000;A;R;RESIDENCE;;CJ;;0;AB310253;
C;100;1051169;23;20050316 11:10;24/31749;
D;100;1051169;23;20050316 11:10;P;;;;;;
D;100;1051169;23;20050316 11:10;P;;;;;;
D;100;1051169;23;20050316 11:10;V;;;;;;
D;100;1051169;23;20050316 11:10;V;;;;;;
B;100;1051183;24;20050316 11:10;;;75;TONGARRA RD;ALBION PARK RAIL;2527;;;20050124;20050222;290000;A;R;RESIDENCE;;CJ;;0;AB323476;
C;100;1051183;24;20050316 11:10;586/246171;
D;100;1051183;24;20050316 11:10;P;;;;;;
D;100;1051183;24;20050316 11:10;P;;;;;;
D;100;1051183;24;20050316 11:10;V;;;;;;
D;100;1051183;24;20050316 11:10;V;;;;;;
B;100;1052586;25;20050316 11:10;;2;30;WILLIAM AVE;WARILLA;2528;;;20050120;20050214;229000;;R;RESIDENCE;2;;;0;AB309565;
C;100;1052586;25;20050316 11:10;2/SP45614;
D;100;1052586;25;20050316 11:10;P;;;;;;
D;100;1052586;25;20050316 11:10;V;;;;;;
B;100;1052785;26;20050316 11:10;;;8;WOLLONGONG ST;SHELLHARBOUR;2529;663.9;M;20041209;20050214;630000;A;R;RESIDENCE;;DE;;0;AB327415;
C;100;1052785;26;20050316 11:10;3/21994;
D;100;1052785;26;20050316 11:10;P;;;;;;
D;100;1052785;26;20050316 11:10;P;;;;;;
D;100;1052785;26;20050316 11:10;V;;;;;;
B;100;1053064;27;20050316 11:10;;;11;YARLE CRES;FLINDERS;2529;695.9;M;20050121;20050218;780000;A;R;RESIDENCE;;DJ;;0;AB314782;
C;100;1053064;27;20050316 11:10;7030/882823;
D;100;1053064;27;20050316 11:10;P;;;;;;
D;100;1053064;27;20050316 11:10;P;;;;;;
D;100;1053064;27;20050316 11:10;V;;;;;;
B;100;2821853;28;20050316 11:10;;;;HONEY EATER DR;SHELLHARBOUR;2529;786.2;M;20031017;20031128;417000;A;R;RESIDENCE;;DJ;;0;AB318329;
C;100;2821853;28;20050316 11:10;106/1022896;
D;100;2821853;28;20050316 11:10;P;;;;;;
D;100;2821853;28;20050316 11:10;P;;;;;;
D;100;2821853;28;20050316 11:10;V;;;;;;
B;100;2823688;29;20050316 11:10;;;32;EUCUMBENE AVE;FLINDERS;2529;723.2;M;20050119;20050218;265000;A;V;VACANT LAND;;DJ;;0;AB317435;
C;100;2823688;29;20050316 11:10;21/1019367;
D;100;2823688;29;20050316 11:10;P;;;;;;
D;100;2823688;29;20050316 11:10;P;;;;;;
D;100;2823688;29;20050316 11:10;V;;;;;;
B;100;2882685;30;20050316 11:10;;;32;DURGADIN DR;OAK FLATS;2529;1084;M;20041209;20050131;434500;I;V;VACANT LAND;;AB;;0;AB310136;
C;100;2882685;30;20050316 11:10;214/1035712;
D;100;2882685;30;20050316 11:10;P;;;;;;
D;100;2882685;30;20050316 11:10;V;;;;;;
B;100;2904349;31;20050316 11:10;;;3;WANDELLA CRES;FLINDERS;2529;627.7;M;20050124;20050204;482000;A;R;RESIDENCE;;DJ;;0;AB303974;
C;100;2904349;31;20050316 11:10;1238/1038215;
D;100;2904349;31;20050316 11:10;P;;;;;;
D;100;2904349;31;20050316 11:10;P;;;;;;
D;100;2904349;31;20050316 11:10;V;;;;;;
