A;230;20050502 14:22;PDANN;
B;230;2604789;1;20050502 14:22;;;133;BALLANDELLA ST;BALRANALD;2715;1012;M;20050104;20050318;25000;Z;V;VACANT LAND;;ZB;;0;AB409840;
C;230;2604789;1;20050502 14:22;2/328544;
D;230;2604789;1;20050502 14:22;P;;;;;;
D;230;2604789;1;20050502 14:22;P;;;;;;
D;230;2604789;1;20050502 14:22;V;;;;;;
D;230;2604789;1;20050502 14:22;V;;;;;;
D;230;2604789;1;20050502 14:22;V;;;;;;
D;230;2604789;1;20050502 14:22;V;;;;;;
B;230;2605678;2;20050502 14:22;;;38;MAHER ST;EUSTON;2737;951;M;20041129;20050114;238000;Z;R;RESIDENCE;;ZE;;0;AB404300;
C;230;2605678;2;20050502 14:22;1/738161;
D;230;2605678;2;20050502 14:22;P;;;;;;
D;230;2605678;2;20050502 14:22;V;;;;;;
D;230;2605678;2;20050502 14:22;V;;;;;;
B;230;2605777;3;20050502 14:22;;;17;SELWYN ST;EUSTON;2737;1012;M;20050209;20050331;115000;Z;R;RESIDENCE;;ZE;;0;AB402412;
C;230;2605777;3;20050502 14:22;21/6/758402;
D;230;2605777;3;20050502 14:22;P;;;;;;
D;230;2605777;3;20050502 14:22;V;;;;;;
D;230;2605777;3;20050502 14:22;V;;;;;;
B;230;2926709;4;20050502 14:22;;;;STURT HWY;EUSTON;2737;11.34;H;20050223;20050223;800000;R;V;VACANT LAND;;RE;;0;AB407014;
C;230;2926709;4;20050502 14:22;2/1026987 WA PT008571;
D;230;2926709;4;20050502 14:22;P;;;;;;
D;230;2926709;4;20050502 14:22;P;;;;;;
D;230;2926709;4;20050502 14:22;V;;;;;;
Z;25;4;4;15;
