A;024;20050117 11:04;PBARBER;
B;024;418036;1;20050117 11:04;;;39;WEST JINDALEE RD;COOTAMUNDRA;2590;10.93;H;20041025;20041119;280000;R;3;FARM;;HB;;0;AB180867;
C;024;418036;1;20050117 11:04;3/734784 Enclosure Permit 366290;
D;024;418036;1;20050117 11:04;P;;;;;;
D;024;418036;1;20050117 11:04;P;;;;;;
D;024;418036;1;20050117 11:04;V;;;;;;
B;024;418523;2;20050117 11:04;;;16;COOPER ST;COOTAMUNDRA;2590;796.7;M;20041112;20041221;62000;Z;V;VACANT LAND;;AB;;0;AB201497;
C;024;418523;2;20050117 11:04;1/726094;
D;024;418523;2;20050117 11:04;P;;;;;;
D;024;418523;2;20050117 11:04;V;;;;;;
B;024;420440;3;20050117 11:04;;;112;TEMORA ST;COOTAMUNDRA;2590;;;20041105;20041105;100000;Z;R;RESIDENCE;;AE;;50;AB190092;
C;024;420440;3;20050117 11:04;7/H/2203;
D;024;420440;3;20050117 11:04;P;;;;;;
D;024;420440;3;20050117 11:04;V;;;;;;
D;024;420440;3;20050117 11:04;V;;;;;;
D;024;420440;3;20050117 11:04;V;;;;;;
D;024;420440;3;20050117 11:04;V;;;;;;
B;024;420673;4;20050117 11:04;;;8;VICTORIA PDE;COOTAMUNDRA;2590;1220;M;19701012;20041118;8500;Z;R;RESIDENCE;;AG;;0;AB184986;
C;024;420673;4;20050117 11:04;7/B/1975;
D;024;420673;4;20050117 11:04;P;;;;;;
D;024;420673;4;20050117 11:04;V;;;;;;
D;024;420673;4;20050117 11:04;V;;;;;;
D;024;420673;4;20050117 11:04;V;;;;;;
B;024;2910778;5;20050117 11:04;;;;NORTH JINDALEE RD;WALLENDBEEN;2588;263;H;20010202;20010330;1050000;R;3;FARM;;MA;;0;4305834;
C;024;2910778;5;20050117 11:04;21, PT 22, PT 23/3084 6, 7, 19/111698 79, PT 178, 347, 415, PT 416, 41;
C;024;2910778;5;20050117 11:04;7/753620 316, 317/753630 64A/912671 1/948513 1, 2, 3, 4, 5/1037741;
D;024;2910778;5;20050117 11:04;P;;;;;;
D;024;2910778;5;20050117 11:04;P;;;;;;
D;024;2910778;5;20050117 11:04;P;;;;;;
D;024;2910778;5;20050117 11:04;P;;;;;;
D;024;2910778;5;20050117 11:04;V;;;;;;
D;024;2910778;5;20050117 11:04;V;;;;;;
D;024;2910778;5;20050117 11:04;V;;;;;;
D;024;2910778;5;20050117 11:04;V;;;;;;
B;024;3022595;6;20050117 11:04;;;354;PARKER ST;COOTAMUNDRA;2590;347.9;M;20041101;20041220;83000;Z;R;RESIDENCE;;AB;;0;AB195475;
C;024;3022595;6;20050117 11:04;6/1057470;
D;024;3022595;6;20050117 11:04;P;;;;;;
D;024;3022595;6;20050117 11:04;V;;;;;;
B;024;3022595;7;20050117 11:04;;;354;PARKER ST;COOTAMUNDRA;2590;347.9;M;20041101;20041220;120000;Z;R;RESIDENCE;;AB;;0;AB195476;
C;024;3022595;7;20050117 11:04;6/1057470;
D;024;3022595;7;20050117 11:04;P;;;;;;
D;024;3022595;7;20050117 11:04;V;;;;;;
Z;43;7;8;26;
