A;203;20050316 11:15;PBARBER;
B;203;1883159;1;20050316 11:15;;;20;BANKS AVE;DACEYVILLE;2032;303.5;M;20050102;20050102;260000;A;R;RESIDENCE;;BA;ACI;40;AB296539;
C;203;1883159;1;20050316 11:15;227/201963;
D;203;1883159;1;20050316 11:15;P;;;;;;
D;203;1883159;1;20050316 11:15;P;;;;;;
D;203;1883159;1;20050316 11:15;V;;;;;;
B;203;1883541;2;20050316 11:15;;6 E;73 A;BANKSIA ST;BOTANY;2019;;;20041215;20041223;472500;;R;RESIDENCE;61;;;0;AB222584;
C;203;1883541;2;20050316 11:15;61/SP62099;
D;203;1883541;2;20050316 11:15;P;;;;;;
D;203;1883541;2;20050316 11:15;P;;;;;;
D;203;1883541;2;20050316 11:15;V;;;;;;
D;203;1883541;2;20050316 11:15;V;;;;;;
D;203;1883541;2;20050316 11:15;V;;;;;;
B;203;1884056;3;20050316 11:15;;;21;BAY ST;BOTANY;2019;208.7;M;20050114;20050225;325000;I;R;RESIDENCE;;HD;;0;AB319994;
C;203;1884056;3;20050316 11:15;1/201192;
D;203;1884056;3;20050316 11:15;P;;;;;;
D;203;1884056;3;20050316 11:15;P;;;;;;
D;203;1884056;3;20050316 11:15;V;;;;;;
B;203;1885457;4;20050316 11:15;;9;6;BRITTAIN CRES;HILLSDALE;2036;;;20041224;20050204;339000;;R;RESIDENCE;9;;XA;0;AB296615;
C;203;1885457;4;20050316 11:15;9/SP54806;
D;203;1885457;4;20050316 11:15;P;;;;;;
D;203;1885457;4;20050316 11:15;P;;;;;;
D;203;1885457;4;20050316 11:15;V;;;;;;
B;203;1887496;5;20050316 11:15;;12;22;EVANS AVE;EASTLAKES;2018;;;20041130;20050208;325000;;R;RESIDENCE;12;;XA;0;AB302121;
C;203;1887496;5;20050316 11:15;12/SP3967;
D;203;1887496;5;20050316 11:15;P;;;;;;
D;203;1887496;5;20050316 11:15;V;;;;;;
B;203;1889407;6;20050316 11:15;;;21;HAMBLY ST;BOTANY;2019;;;20041223;20050221;100000;A;R;RESIDENCE;;AF;;0;AB310066;
C;203;1889407;6;20050316 11:15;15/F/939785;
D;203;1889407;6;20050316 11:15;P;;;;;;
D;203;1889407;6;20050316 11:15;P;;;;;;
D;203;1889407;6;20050316 11:15;P;;;;;;
D;203;1889407;6;20050316 11:15;P;;;;;;
D;203;1889407;6;20050316 11:15;V;;;;;;
D;203;1889407;6;20050316 11:15;V;;;;;;
D;203;1889407;6;20050316 11:15;V;;;;;;
D;203;1889407;6;20050316 11:15;V;;;;;;
D;203;1889407;6;20050316 11:15;V;;;;;;
D;203;1889407;6;20050316 11:15;V;;;;;;
D;203;1889407;6;20050316 11:15;V;;;;;;
