A;014;20050316 11:07;PBARBER;
B;014;330689;1;20050316 11:07;;;7;ACACIA AVE;LAKE MUNMORAH;2259;518.5;M;20041224;20050204;375000;A;R;RESIDENCE;;CQ;AC;0;AB302204;
C;014;330689;1;20050316 11:07;19/25605;
D;014;330689;1;20050316 11:07;P;;;;;;
D;014;330689;1;20050316 11:07;P;;;;;;
D;014;330689;1;20050316 11:07;V;;;;;;
B;014;330699;2;20050316 11:07;;;8;ACACIA AVE;LAKE MUNMORAH;2259;524.8;M;20050118;20050119;205000;A;R;RESIDENCE;;CQ;ACI;0;AB302918;
C;014;330699;2;20050316 11:07;45/25605;
D;014;330699;2;20050316 11:07;P;;;;;;
D;014;330699;2;20050316 11:07;V;;;;;;
B;014;331085;3;20050316 11:07;;33;10;ALBERT ST;OURIMBAH;2258;;;20050120;20050216;220000;;R;RESIDENCE;33;;;0;AB303266;
C;014;331085;3;20050316 11:07;33/SP63125;
D;014;331085;3;20050316 11:07;P;;;;;;
D;014;331085;3;20050316 11:07;P;;;;;;
D;014;331085;3;20050316 11:07;V;;;;;;
D;014;331085;3;20050316 11:07;V;;;;;;
B;014;332733;4;20050316 11:07;;;30;ARIZONA RD;CHARMHAVEN;2263;6431;M;20041020;20041202;700000;I;R;RESIDENCE;;JN;;0;AB307732;
C;014;332733;4;20050316 11:07;4/828041;
D;014;332733;4;20050316 11:07;P;;;;;;
D;014;332733;4;20050316 11:07;V;;;;;;
D;014;332733;4;20050316 11:07;V;;;;;;
B;014;333849;5;20050316 11:07;;;10;BARKER AVE;SAN REMO;2262;461.6;M;20030408;20030721;188350;A;R;RESIDENCE;;CV;;0;AA104476;
C;014;333849;5;20050316 11:07;64/30316;
D;014;333849;5;20050316 11:07;P;;;;;;
D;014;333849;5;20050316 11:07;P;;;;;;
D;014;333849;5;20050316 11:07;V;;;;;;
B;014;334363;6;20050316 11:07;;;26;BAY RD;THE ENTRANCE;2261;575.4;M;20041109;20050222;455000;A;R;RESIDENCE;;CC;;0;AB313664;
C;014;334363;6;20050316 11:07;11/21024;
D;014;334363;6;20050316 11:07;P;;;;;;
D;014;334363;6;20050316 11:07;P;;;;;;
D;014;334363;6;20050316 11:07;P;;;;;;
D;014;334363;6;20050316 11:07;P;;;;;;
D;014;334363;6;20050316 11:07;P;;;;;;
D;014;334363;6;20050316 11:07;V;;;;;;
D;014;334363;6;20050316 11:07;V;;;;;;
B;014;334364;7;20050316 11:07;;;24;BAY RD;THE ENTRANCE;2261;575.4;M;20041109;20050222;455000;A;3;;;CC;;0;AB322058;
C;014;334364;7;20050316 11:07;10/21024;
D;014;334364;7;20050316 11:07;P;;;;;;
D;014;334364;7;20050316 11:07;P;;;;;;
D;014;334364;7;20050316 11:07;P;;;;;;
D;014;334364;7;20050316 11:07;P;;;;;;
D;014;334364;7;20050316 11:07;P;;;;;;
D;014;334364;7;20050316 11:07;V;;;;;;
D;014;334364;7;20050316 11:07;V;;;;;;
B;014;334447;8;20050316 11:07;;;137;BAY RD;BLUE BAY;2261;695.5;M;20050117;20050212;227500;A;V;VACANT LAND;;CY;;0;AB309912;
C;014;334447;8;20050316 11:07;4/3/11935;
D;014;334447;8;20050316 11:07;P;;;;;;
D;014;334447;8;20050316 11:07;P;;;;;;
D;014;334447;8;20050316 11:07;V;;;;;;
B;014;334703;9;20050316 11:07;;4;12;BAYVIEW AVE;THE ENTRANCE;2261;;;20050107;20050216;350000;;R;RESIDENCE;4;;;0;AB311518;
C;014;334703;9;20050316 11:07;4/SP6984;
D;014;334703;9;20050316 11:07;P;;;;;;
D;014;334703;9;20050316 11:07;P;;;;;;
D;014;334703;9;20050316 11:07;V;;;;;;
D;014;334703;9;20050316 11:07;V;;;;;;
B;014;334747;10;20050316 11:07;;;2;BEACH ST;THE ENTRANCE;2261;752.5;M;20041209;20050228;5500000;A;R;RESIDENCE;;DE;;0;AB318606;
C;014;334747;10;20050316 11:07;13/19231;
D;014;334747;10;20050316 11:07;P;;;;;;
D;014;334747;10;20050316 11:07;V;;;;;;
B;014;334748;11;20050316 11:07;;;4;BEACH ST;THE ENTRANCE;2261;726;M;20041209;20050228;5500000;A;R;RESIDENCE;;DE;;0;AB318606;
C;014;334748;11;20050316 11:07;121/775748;
D;014;334748;11;20050316 11:07;P;;;;;;
D;014;334748;11;20050316 11:07;V;;;;;;
B;014;334749;12;20050316 11:07;;;6;BEACH ST;THE ENTRANCE;2261;689.2;M;20041209;20050228;5500000;A;R;RESIDENCE;;DE;;0;AB318606;
C;014;334749;12;20050316 11:07;15/19231;
D;014;334749;12;20050316 11:07;P;;;;;;
D;014;334749;12;20050316 11:07;V;;;;;;
B;014;335467;13;20050316 11:07;;;24;BERNE ST;BATEAU BAY;2261;556.4;M;20040622;20050121;305000;A;R;RESIDENCE;;DS;AC;0;AB300977;
C;014;335467;13;20050316 11:07;60/202920;
D;014;335467;13;20050316 11:07;P;;;;;;
D;014;335467;13;20050316 11:07;V;;;;;;
B;014;335648;14;20050316 11:07;;;66;BEULAH RD;NORAVILLE;2263;486.9;M;20050104;20050215;276000;A;R;RESIDENCE;;CT;;0;AB307951;
C;014;335648;14;20050316 11:07;21/27229;
D;014;335648;14;20050316 11:07;P;;;;;;
D;014;335648;14;20050316 11:07;V;;;;;;
D;014;335648;14;20050316 11:07;V;;;;;;
B;014;335734;15;20050316 11:07;;1;10;BIAS AVE;BATEAU BAY;2261;;;20041222;20050202;235000;;R;RESIDENCE;1;;;0;AB303239;
C;014;335734;15;20050316 11:07;1/SP22834;
D;014;335734;15;20050316 11:07;P;;;;;;
D;014;335734;15;20050316 11:07;V;;;;;;
B;014;335938;16;20050316 11:07;;;76;BIRDWOOD DR;BLUE HAVEN;2262;841;M;20050121;20050218;259500;A;R;RESIDENCE;;CD;AC;0;AB302370;
C;014;335938;16;20050316 11:07;80/218002;
D;014;335938;16;20050316 11:07;P;;;;;;
D;014;335938;16;20050316 11:07;P;;;;;;
D;014;335938;16;20050316 11:07;P;;;;;;
D;014;335938;16;20050316 11:07;V;;;;;;
D;014;335938;16;20050316 11:07;V;;;;;;
B;014;336181;17;20050316 11:07;;;15;BLACK SWAN ST;BERKELEY VALE;2261;569.1;M;20041223;20050203;310000;A;R;RESIDENCE;;CB;;0;AB316217;
C;014;336181;17;20050316 11:07;241/222243;
D;014;336181;17;20050316 11:07;P;;;;;;
D;014;336181;17;20050316 11:07;P;;;;;;
D;014;336181;17;20050316 11:07;V;;;;;;
D;014;336181;17;20050316 11:07;V;;;;;;
B;014;336450;18;20050316 11:07;;;56;BLUERIDGE DR;BLUE HAVEN;2262;407.8;M;20050108;20050214;275000;A;3;;;CD;AC;0;AB303114;
C;014;336450;18;20050316 11:07;206/875987;
D;014;336450;18;20050316 11:07;P;;;;;;
D;014;336450;18;20050316 11:07;P;;;;;;
D;014;336450;18;20050316 11:07;V;;;;;;
D;014;336450;18;20050316 11:07;V;;;;;;
B;014;337208;19;20050316 11:07;;;58;BOYCE AVE;WYONG;2259;613.6;M;20050111;20050215;260000;A;R;RESIDENCE;;DF;;0;AB304182;
C;014;337208;19;20050316 11:07;3/246584;
D;014;337208;19;20050316 11:07;P;;;;;;
D;014;337208;19;20050316 11:07;P;;;;;;
D;014;337208;19;20050316 11:07;V;;;;;;
B;014;337298;20;20050316 11:07;;;7;BRAITHWAITE RD;TACOMA;2259;695.6;M;20041223;20050203;26000;A;R;RESIDENCE;;CX;AC;0;AB293806;
C;014;337298;20;20050316 11:07;132/205160;
D;014;337298;20;20050316 11:07;P;;;;;;
D;014;337298;20;20050316 11:07;P;;;;;;
D;014;337298;20;20050316 11:07;V;;;;;;
B;014;337509;21;20050316 11:07;;1;31;BRICKENDON AVE;MARDI;2259;;;20050112;20050223;235000;;R;RESIDENCE;1;;;0;AB325410;
C;014;337509;21;20050316 11:07;1/SP52119;
D;014;337509;21;20050316 11:07;P;;;;;;
D;014;337509;21;20050316 11:07;V;;;;;;
B;014;337960;22;20050316 11:07;;;21;BROOKE AVE;KILLARNEY VALE;2261;550.1;M;20050108;20050218;245000;A;R;RESIDENCE;;CP;;0;AB324140;
C;014;337960;22;20050316 11:07;46/27791;
D;014;337960;22;20050316 11:07;P;;;;;;
D;014;337960;22;20050316 11:07;P;;;;;;
D;014;337960;22;20050316 11:07;V;;;;;;
D;014;337960;22;20050316 11:07;V;;;;;;
B;014;339048;23;20050316 11:07;;;95;BUNDEENA RD;GLENNING VALLEY;2261;640;M;20050110;20050218;42500;A;3;;;DZ;;0;AB325397;
C;014;339048;23;20050316 11:07;108/792377;
D;014;339048;23;20050316 11:07;P;;;;;;
D;014;339048;23;20050316 11:07;V;;;;;;
D;014;339048;23;20050316 11:07;V;;;;;;
B;014;339322;24;20050316 11:07;;;36;BURNS RD;OURIMBAH;2258;989;M;20041217;20050215;520000;A;3;;;CU;;0;AB300474;
C;014;339322;24;20050316 11:07;121/802458;
D;014;339322;24;20050316 11:07;P;;;;;;
D;014;339322;24;20050316 11:07;P;;;;;;
B;014;339706;25;20050316 11:07;;;32 A;CAMBRIDGE CIR;OURIMBAH;2258;;;20041216;20050201;253000;;R;RESIDENCE;2;;XA;0;AB296629;
C;014;339706;25;20050316 11:07;2/SP56653;
D;014;339706;25;20050316 11:07;P;;;;;;
D;014;339706;25;20050316 11:07;P;;;;;;
D;014;339706;25;20050316 11:07;V;;;;;;
D;014;339706;25;20050316 11:07;V;;;;;;
