A;300;20050316 11:18;PBARBER;
B;300;1842367;1;20050316 11:18;;;;CLONMEEN RD;BARRABA;2347;51.04;H;20050118;20050216;47000;R;V;VACANT LAND;;RD;;0;AB306598;
C;300;1842367;1;20050316 11:18;452/734791;
D;300;1842367;1;20050316 11:18;P;;;;;;
D;300;1842367;1;20050316 11:18;V;;;;;;
B;300;2689079;2;20050316 11:18;KINNAIRD;;;OREGON RD;WARIALDA;2402;523.3;H;20040806;20040827;500000;R;3;FARM;;MF;;0;AB297211;
C;300;2689079;2;20050316 11:18;2/874008;
D;300;2689079;2;20050316 11:18;P;;;;;;
D;300;2689079;2;20050316 11:18;P;;;;;;
D;300;2689079;2;20050316 11:18;P;;;;;;
D;300;2689079;2;20050316 11:18;V;;;;;;
B;300;2689570;3;20050316 11:18;;;100;LONG ST;WARIALDA;2402;1619;M;20050202;20050214;240000;Z;R;RESIDENCE;;MC;;0;AB315982;
C;300;2689570;3;20050316 11:18;8/24/759052;
D;300;2689570;3;20050316 11:18;P;;;;;;
D;300;2689570;3;20050316 11:18;P;;;;;;
D;300;2689570;3;20050316 11:18;V;;;;;;
B;300;3159080;4;20050316 11:18;;;;ELCOMBE RD;BINGARA;2404;15.57;H;20041202;20041217;140000;;V;VACANT LAND;;;;0;AB201855;
C;300;3159080;4;20050316 11:18;1/1069060;
D;300;3159080;4;20050316 11:18;P;;;;;;
D;300;3159080;4;20050316 11:18;P;;;;;;
D;300;3159080;4;20050316 11:18;V;;;;;;
D;300;3159080;4;20050316 11:18;V;;;;;;
B;300;3159082;5;20050316 11:18;;;;ELCOMBE RD;BINGARA;2404;15.31;H;20041223;20050111;140000;;3;FARM;;;;0;AB224833;
C;300;3159082;5;20050316 11:18;2/1069060;
D;300;3159082;5;20050316 11:18;P;;;;;;
D;300;3159082;5;20050316 11:18;P;;;;;;
D;300;3159082;5;20050316 11:18;V;;;;;;
D;300;3159082;5;20050316 11:18;V;;;;;;
B;300;3159083;6;20050316 11:18;;;;ELCOMBE RD;BINGARA;2404;15.39;H;20041209;20050120;140000;;V;VACANT LAND;;;;0;AB279038;
C;300;3159083;6;20050316 11:18;3/1069060;
D;300;3159083;6;20050316 11:18;P;;;;;;
D;300;3159083;6;20050316 11:18;P;;;;;;
D;300;3159083;6;20050316 11:18;V;;;;;;
D;300;3159083;6;20050316 11:18;V;;;;;;
B;300;3159084;7;20050316 11:18;;;;ELCOMBE RD;BINGARA;2404;38.94;H;20041122;20041220;150000;;V;VACANT LAND;;;;0;AB266216;
C;300;3159084;7;20050316 11:18;4, 5/1069060;
D;300;3159084;7;20050316 11:18;P;;;;;;
D;300;3159084;7;20050316 11:18;V;;;;;;
D;300;3159084;7;20050316 11:18;V;;;;;;
D;300;3159084;7;20050316 11:18;V;;;;;;
B;300;3159084;8;20050316 11:18;;;;ELCOMBE RD;BINGARA;2404;38.94;H;20041122;20041220;155000;;3;FARM RURAL;;;;0;AB266208;
C;300;3159084;8;20050316 11:18;4, 5/1069060;
D;300;3159084;8;20050316 11:18;P;;;;;;
D;300;3159084;8;20050316 11:18;V;;;;;;
D;300;3159084;8;20050316 11:18;V;;;;;;
D;300;3159084;8;20050316 11:18;V;;;;;;
B;300;3159086;9;20050316 11:18;;;;ELCOMBE RD;BINGARA;2404;55.72;H;20041210;20050120;170000;;V;VACANT LAND;;;;0;AB245114;
C;300;3159086;9;20050316 11:18;6, 7/1069060;
D;300;3159086;9;20050316 11:18;P;;;;;;
D;300;3159086;9;20050316 11:18;V;;;;;;
D;300;3159086;9;20050316 11:18;V;;;;;;
D;300;3159086;9;20050316 11:18;V;;;;;;
B;300;3159086;10;20050316 11:18;;;;ELCOMBE RD;BINGARA;2404;55.72;H;20041210;20050120;180000;;V;VACANT LAND;;;;0;AB245115;
C;300;3159086;10;20050316 11:18;6, 7/1069060;
D;300;3159086;10;20050316 11:18;P;;;;;;
D;300;3159086;10;20050316 11:18;V;;;;;;
D;300;3159086;10;20050316 11:18;V;;;;;;
D;300;3159086;10;20050316 11:18;V;;;;;;
B;300;3159088;11;20050316 11:18;;;;ELCOMBE RD;BINGARA;2404;33.78;H;20041109;20041220;190000;;3;FARMLAND;;;;0;AB190756;
C;300;3159088;11;20050316 11:18;8/1069060;
D;300;3159088;11;20050316 11:18;P;;;;;;
D;300;3159088;11;20050316 11:18;P;;;;;;
D;300;3159088;11;20050316 11:18;V;;;;;;
D;300;3159088;11;20050316 11:18;V;;;;;;
B;300;3159090;12;20050316 11:18;;;;ELCOMBE RD;BINGARA;2404;4.174;H;20041130;20050106;75000;;3;FARM;;;;0;AB241042;
C;300;3159090;12;20050316 11:18;11/1069060;
D;300;3159090;12;20050316 11:18;P;;;;;;
D;300;3159090;12;20050316 11:18;P;;;;;;
D;300;3159090;12;20050316 11:18;V;;;;;;
D;300;3159090;12;20050316 11:18;V;;;;;;
Z;71;12;12;45;
