A;088;20050117 11:06;PBARBER;
B;088;768316;1;20050117 11:06;;59;78;ALEXANDER ST;CROWS NEST;2065;;;20040827;20041015;350000;;R;RESIDENCE;44;;;0;AB179066;
C;088;768316;1;20050117 11:06;44/SP51660;
D;088;768316;1;20050117 11:06;P;;;;;;
D;088;768316;1;20050117 11:06;V;;;;;;
D;088;768316;1;20050117 11:06;V;;;;;;
D;088;768316;1;20050117 11:06;V;;;;;;
B;088;769031;2;20050117 11:06;;1;387;ALFRED ST N;NORTH SYDNEY;2060;;;20041216;20041216;3600000;;R;RESIDENCE;2;;;0;AB187640;
C;088;769031;2;20050117 11:06;2/SP16539;
D;088;769031;2;20050117 11:06;P;;;;;;
D;088;769031;2;20050117 11:06;V;;;;;;
B;088;769031;3;20050117 11:06;;1;387;ALFRED ST N;NORTH SYDNEY;2060;;;20041216;20041216;3600000;;R;RESIDENCE;3;;;0;AB187640;
C;088;769031;3;20050117 11:06;3/SP16539;
D;088;769031;3;20050117 11:06;P;;;;;;
D;088;769031;3;20050117 11:06;V;;;;;;
B;088;769031;4;20050117 11:06;;1;387;ALFRED ST N;NORTH SYDNEY;2060;;;20041216;20041216;3600000;;R;RESIDENCE;4;;;0;AB187640;
C;088;769031;4;20050117 11:06;4/SP16539;
D;088;769031;4;20050117 11:06;P;;;;;;
D;088;769031;4;20050117 11:06;V;;;;;;
B;088;769031;5;20050117 11:06;;1;387;ALFRED ST N;NORTH SYDNEY;2060;;;20041216;20041216;3600000;;R;RESIDENCE;5;;;0;AB187640;
C;088;769031;5;20050117 11:06;5/SP16539;
D;088;769031;5;20050117 11:06;P;;;;;;
D;088;769031;5;20050117 11:06;V;;;;;;
B;088;769031;6;20050117 11:06;;1;387;ALFRED ST N;NORTH SYDNEY;2060;;;20041216;20041216;3600000;;R;RESIDENCE;1;;;0;AB187640;
C;088;769031;6;20050117 11:06;1/SP16539;
D;088;769031;6;20050117 11:06;P;;;;;;
D;088;769031;6;20050117 11:06;V;;;;;;
B;088;769058;7;20050117 11:06;;51;433;ALFRED ST N;NORTH SYDNEY;2060;;;20041118;20041220;397000;;3;HOME UNIT;51;;;0;AB197282;
C;088;769058;7;20050117 11:06;51/SP52098;
D;088;769058;7;20050117 11:06;P;;;;;;
D;088;769058;7;20050117 11:06;V;;;;;;
B;088;769461;8;20050117 11:06;;26;7;ANDERSON ST;NEUTRAL BAY;2089;;;20041108;20041213;525000;;R;RESIDENCE;7;;;0;AB182722;
C;088;769461;8;20050117 11:06;7/SP576;
D;088;769461;8;20050117 11:06;P;;;;;;
D;088;769461;8;20050117 11:06;V;;;;;;
D;088;769461;8;20050117 11:06;V;;;;;;
B;088;769548;9;20050117 11:06;;;22 A;ARKLAND ST;CAMMERAY;2062;271.9;M;20041116;20041216;762500;A;R;RESIDENCE;;NJ;;0;AB203148;
C;088;769548;9;20050117 11:06;1/503730;
D;088;769548;9;20050117 11:06;P;;;;;;
D;088;769548;9;20050117 11:06;P;;;;;;
D;088;769548;9;20050117 11:06;V;;;;;;
D;088;769548;9;20050117 11:06;V;;;;;;
B;088;769557;10;20050117 11:06;;;10;ARKLAND ST;CAMMERAY;2062;423.7;M;20041101;20041203;1450000;A;R;RESIDENCE;;NJ;;0;AB191666;
C;088;769557;10;20050117 11:06;9/6259;
D;088;769557;10;20050117 11:06;P;;;;;;
D;088;769557;10;20050117 11:06;V;;;;;;
D;088;769557;10;20050117 11:06;V;;;;;;
B;088;770399;11;20050117 11:06;;20;3;BARISTON AVE;CREMORNE;2090;;;20041111;20041210;325000;;R;RESIDENCE;20;;;0;AB200322;
C;088;770399;11;20050117 11:06;20/SP4367;
D;088;770399;11;20050117 11:06;P;;;;;;
D;088;770399;11;20050117 11:06;V;;;;;;
B;088;770529;12;20050117 11:06;;19;38;BARRY ST;NEUTRAL BAY;2089;;;20041104;20041202;520100;;R;RESIDENCE;19;;;0;AB184191;
C;088;770529;12;20050117 11:06;19/SP15460;
D;088;770529;12;20050117 11:06;P;;;;;;
D;088;770529;12;20050117 11:06;V;;;;;;
B;088;770902;13;20050117 11:06;;4;49;BAY RD;WAVERTON;2060;;;20041110;20041217;565000;;R;RESIDENCE;4;;;0;AB195514;
C;088;770902;13;20050117 11:06;4/SP30685;
D;088;770902;13;20050117 11:06;P;;;;;;
D;088;770902;13;20050117 11:06;V;;;;;;
D;088;770902;13;20050117 11:06;V;;;;;;
B;088;771069;14;20050117 11:06;;3;77;BELGRAVE ST;CREMORNE;2090;;;20041029;20041210;510000;;R;RESIDENCE;4;;;0;AB203093;
C;088;771069;14;20050117 11:06;4/SP55429;
D;088;771069;14;20050117 11:06;P;;;;;;
D;088;771069;14;20050117 11:06;P;;;;;;
D;088;771069;14;20050117 11:06;V;;;;;;
B;088;771293;15;20050117 11:06;;1;9;BELMONT AVE;WOLLSTONECRAFT;2065;;;20041115;20041203;412120;;R;RESIDENCE;1;;;0;AB197663;
C;088;771293;15;20050117 11:06;1/SP19418;
D;088;771293;15;20050117 11:06;P;;;;;;
D;088;771293;15;20050117 11:06;V;;;;;;
D;088;771293;15;20050117 11:06;V;;;;;;
B;088;771669;16;20050117 11:06;;2;105 A;BEN BOYD RD;NEUTRAL BAY;2089;;;20041122;20041214;111000;;R;RESIDENCE;2;;;0;AB195131;
C;088;771669;16;20050117 11:06;2/SP9430;
D;088;771669;16;20050117 11:06;P;;;;;;
D;088;771669;16;20050117 11:06;V;;;;;;
D;088;771669;16;20050117 11:06;V;;;;;;
D;088;771669;16;20050117 11:06;V;;;;;;
B;088;771746;17;20050117 11:06;;;171;BEN BOYD RD;NEUTRAL BAY;2089;486.41;M;20041106;20041223;1560000;A;3;;;NC;;0;AB199323;
C;088;771746;17;20050117 11:06;2/330754;
D;088;771746;17;20050117 11:06;P;;;;;;
D;088;771746;17;20050117 11:06;P;;;;;;
D;088;771746;17;20050117 11:06;V;;;;;;
D;088;771746;17;20050117 11:06;V;;;;;;
