A;231;20050117 11:16;PBARBER;
B;231;2607543;1;20050117 11:16;THOMAS';;;MULGA LANE;WEST WYALONG;2671;135.43;H;20041110;20041222;134400;R;V;VACANT LAND;;RM;;0;AB193877;
C;231;2607543;1;20050117 11:16;3/878775;
D;231;2607543;1;20050117 11:16;P;;;;;;
D;231;2607543;1;20050117 11:16;P;;;;;;
D;231;2607543;1;20050117 11:16;V;;;;;;
B;231;2608531;2;20050117 11:16;;;;BLYTH ST;WYALONG;2671;2024;M;20041206;20041206;4000;R;V;VACANT LAND;;WR;;0;AB192141;
C;231;2608531;2;20050117 11:16;11, 12/38/759123;
D;231;2608531;2;20050117 11:16;P;;;;;;
D;231;2608531;2;20050117 11:16;V;;;;;;
D;231;2608531;2;20050117 11:16;V;;;;;;
B;231;2608907;3;20050117 11:16;;;99;CHURCH ST;WEST WYALONG;2671;1625;M;20041007;20041202;91000;Z;R;RESIDENCE;;AA;;0;AB199163;
C;231;2608907;3;20050117 11:16;59, 1298/753135;
D;231;2608907;3;20050117 11:16;P;;;;;;
D;231;2608907;3;20050117 11:16;P;;;;;;
D;231;2608907;3;20050117 11:16;P;;;;;;
D;231;2608907;3;20050117 11:16;V;;;;;;
B;231;2609215;4;20050117 11:16;;;49;GRENFELL ST;WEST WYALONG;2671;1189;M;20041110;20041210;210000;Z;R;RESIDENCE;;AA;;0;AB191225;
C;231;2609215;4;20050117 11:16;295/753135;
D;231;2609215;4;20050117 11:16;P;;;;;;
D;231;2609215;4;20050117 11:16;P;;;;;;
D;231;2609215;4;20050117 11:16;V;;;;;;
D;231;2609215;4;20050117 11:16;V;;;;;;
B;231;2609320;5;20050117 11:16;;;99;MAIN ST;WEST WYALONG;2671;505.9;M;20041217;20041222;275000;Z;3;OFFICE;;AA;;0;AB187153;
C;231;2609320;5;20050117 11:16;138/753135;
D;231;2609320;5;20050117 11:16;P;;;;;;
D;231;2609320;5;20050117 11:16;V;;;;;;
B;231;2609456;6;20050117 11:16;;;14;MAITLAND ST;WEST WYALONG;2671;619.7;M;20041005;20041116;70000;Z;R;RESIDENCE;;AA;;0;AB153654;
C;231;2609456;6;20050117 11:16;1/507146;
D;231;2609456;6;20050117 11:16;P;;;;;;
D;231;2609456;6;20050117 11:16;V;;;;;;
D;231;2609456;6;20050117 11:16;V;;;;;;
B;231;2609834;7;20050117 11:16;;;107;RAILWAY RD;WEST WYALONG;2671;1012;M;20041208;20041221;70000;Z;R;RESIDENCE;;AA;;0;AB189178;
C;231;2609834;7;20050117 11:16;952/753135;
D;231;2609834;7;20050117 11:16;P;;;;;;
D;231;2609834;7;20050117 11:16;V;;;;;;
B;231;3125440;8;20050117 11:16;;;22;PARK ST;WEST WYALONG;2671;910.2;M;20041116;20041210;160000;Z;R;RESIDENCE;;AA;;0;AB193587;
C;231;3125440;8;20050117 11:16;1/1073982;
D;231;3125440;8;20050117 11:16;P;;;;;;
D;231;3125440;8;20050117 11:16;P;;;;;;
D;231;3125440;8;20050117 11:16;V;;;;;;
D;231;3125440;8;20050117 11:16;V;;;;;;
Z;43;8;8;25;
