A;124;20050316 11:11;PBARBER;
B;124;1266975;1;20050316 11:11;;;52;BATHURST RD;ORANGE;2800;1315;M;20041119;20050114;704000;A;3;BUILDING;;AY;;0;AB310209;
C;124;1266975;1;20050316 11:11;507/712206;
D;124;1266975;1;20050316 11:11;P;;;;;;
D;124;1266975;1;20050316 11:11;P;;;;;;
D;124;1266975;1;20050316 11:11;V;;;;;;
D;124;1266975;1;20050316 11:11;V;;;;;;
B;124;1267970;2;20050316 11:11;;6;198;BYNG ST;ORANGE;2800;;;20050121;20050218;176000;;R;RESIDENCE;6;;;0;AB304013;
C;124;1267970;2;20050316 11:11;6/SP30767;
D;124;1267970;2;20050316 11:11;P;;;;;;
D;124;1267970;2;20050316 11:11;P;;;;;;
D;124;1267970;2;20050316 11:11;V;;;;;;
D;124;1267970;2;20050316 11:11;V;;;;;;
B;124;1268195;3;20050316 11:11;;;42;CARCOAR ST;SPRING HILL;2800;1241.1;M;20050202;20050211;90000;Z;V;VACANT LAND;;ZS;;0;AB309665;
C;124;1268195;3;20050316 11:11;7/7/3355;
D;124;1268195;3;20050316 11:11;P;;;;;;
D;124;1268195;3;20050316 11:11;P;;;;;;
D;124;1268195;3;20050316 11:11;V;;;;;;
B;124;1268796;4;20050316 11:11;;;144;CLINTON ST;ORANGE;2800;967.5;M;20050131;20050218;260000;A;R;RESIDENCE;;AF;;0;AB317685;
C;124;1268796;4;20050316 11:11;9/660322;
D;124;1268796;4;20050316 11:11;P;;;;;;
D;124;1268796;4;20050316 11:11;P;;;;;;
D;124;1268796;4;20050316 11:11;V;;;;;;
B;124;1269560;5;20050316 11:11;;;117;DALTON ST;ORANGE;2800;493.2;M;20050121;20050217;135000;A;V;VACANT LAND;;AD;;0;AB301477;
C;124;1269560;5;20050316 11:11;10/857082;
D;124;1269560;5;20050316 11:11;P;;;;;;
D;124;1269560;5;20050316 11:11;V;;;;;;
D;124;1269560;5;20050316 11:11;V;;;;;;
D;124;1269560;5;20050316 11:11;V;;;;;;
B;124;1269640;6;20050316 11:11;;;4;DARCY PL;ORANGE;2800;737.2;M;20050110;20050131;245000;A;R;RESIDENCE;;AS;;0;AB316142;
C;124;1269640;6;20050316 11:11;132/818264;
D;124;1269640;6;20050316 11:11;P;;;;;;
D;124;1269640;6;20050316 11:11;P;;;;;;
D;124;1269640;6;20050316 11:11;V;;;;;;
B;124;1269856;7;20050316 11:11;;;72;EDWARD ST;ORANGE;2800;803;M;20050114;20050210;227550;A;R;RESIDENCE;;AJ;;0;AB298232;
C;124;1269856;7;20050316 11:11;1/20849;
D;124;1269856;7;20050316 11:11;P;;;;;;
D;124;1269856;7;20050316 11:11;P;;;;;;
D;124;1269856;7;20050316 11:11;V;;;;;;
B;124;1269990;8;20050316 11:11;;;18;ELSHAM AVE;ORANGE;2800;790.4;M;20050124;20050221;116000;A;R;RESIDENCE;;AQ;;0;AB316685;
C;124;1269990;8;20050316 11:11;4/221266;
D;124;1269990;8;20050316 11:11;P;;;;;;
D;124;1269990;8;20050316 11:11;P;;;;;;
D;124;1269990;8;20050316 11:11;V;;;;;;
D;124;1269990;8;20050316 11:11;V;;;;;;
B;124;1270172;9;20050316 11:11;;;27;EYLES ST;ORANGE;2800;537.5;M;20041119;20050114;704000;A;3;BUILDING;;AY;;0;AB310209;
C;124;1270172;9;20050316 11:11;3/37362;
D;124;1270172;9;20050316 11:11;P;;;;;;
D;124;1270172;9;20050316 11:11;P;;;;;;
D;124;1270172;9;20050316 11:11;V;;;;;;
D;124;1270172;9;20050316 11:11;V;;;;;;
B;124;1270990;10;20050316 11:11;;;;GLENROI AVE;ORANGE;2800;603.4;M;20050120;20050218;186100;A;V;VACANT LAND;;AQ;;0;AB324372;
C;124;1270990;10;20050316 11:11;2/561163;
D;124;1270990;10;20050316 11:11;P;;;;;;
D;124;1270990;10;20050316 11:11;P;;;;;;
D;124;1270990;10;20050316 11:11;V;;;;;;
B;124;1272437;11;20050316 11:11;;20;98;KENNA ST;ORANGE;2800;;;20050121;20050210;204000;;R;RESIDENCE;4;;;0;AB314251;
C;124;1272437;11;20050316 11:11;4/SP9140;
D;124;1272437;11;20050316 11:11;P;;;;;;
D;124;1272437;11;20050316 11:11;V;;;;;;
B;124;1273054;12;20050316 11:11;;;42;LAUREL AVE;ORANGE;2800;632.6;M;20041224;20050228;227000;A;R;RESIDENCE;;AX;;0;AB324519;
C;124;1273054;12;20050316 11:11;75/815919;
D;124;1273054;12;20050316 11:11;P;;;;;;
D;124;1273054;12;20050316 11:11;V;;;;;;
B;124;1273347;13;20050316 11:11;;;25;LISTER DR;ORANGE;2800;728.8;M;20050218;20050218;95000;A;R;RESIDENCE;;AS;;0;AB306943;
C;124;1273347;13;20050316 11:11;77/882232;
D;124;1273347;13;20050316 11:11;P;;;;;;
D;124;1273347;13;20050316 11:11;P;;;;;;
D;124;1273347;13;20050316 11:11;V;;;;;;
D;124;1273347;13;20050316 11:11;V;;;;;;
D;124;1273347;13;20050316 11:11;V;;;;;;
D;124;1273347;13;20050316 11:11;V;;;;;;
D;124;1273347;13;20050316 11:11;V;;;;;;
D;124;1273347;13;20050316 11:11;V;;;;;;
B;124;1273380;14;20050316 11:11;;7;251;LONE PINE AVE;ORANGE;2800;;;20040813;20040924;188000;;R;RESIDENCE;7;;;0;AB301816;
C;124;1273380;14;20050316 11:11;7/SP46737;
D;124;1273380;14;20050316 11:11;P;;;;;;
D;124;1273380;14;20050316 11:11;P;;;;;;
D;124;1273380;14;20050316 11:11;V;;;;;;
B;124;1273394;15;20050316 11:11;;;197;LONE PINE AVE;ORANGE;2800;653.8;M;20040531;20040806;39999;A;R;RESIDENCE;;AQ;;0;AB307124;
C;124;1273394;15;20050316 11:11;113/808731;
D;124;1273394;15;20050316 11:11;P;;;;;;
D;124;1273394;15;20050316 11:11;P;;;;;;
D;124;1273394;15;20050316 11:11;V;;;;;;
B;124;1274796;16;20050316 11:11;;;16;MATHOURA PL;ORANGE;2800;878.9;M;20050125;20050208;304000;A;R;RESIDENCE;;AT;;0;AB304975;
C;124;1274796;16;20050316 11:11;25/236019;
D;124;1274796;16;20050316 11:11;P;;;;;;
D;124;1274796;16;20050316 11:11;P;;;;;;
D;124;1274796;16;20050316 11:11;V;;;;;;
D;124;1274796;16;20050316 11:11;V;;;;;;
D;124;1274796;16;20050316 11:11;V;;;;;;
D;124;1274796;16;20050316 11:11;V;;;;;;
D;124;1274796;16;20050316 11:11;V;;;;;;
B;124;1275053;17;20050316 11:11;;;2;MAXWELL AVE;ORANGE;2800;980.1;M;20041120;20041220;140000;A;R;RESIDENCE;;AQ;;0;AB327453;
C;124;1275053;17;20050316 11:11;38/36199;
D;124;1275053;17;20050316 11:11;P;;;;;;
D;124;1275053;17;20050316 11:11;P;;;;;;
D;124;1275053;17;20050316 11:11;V;;;;;;
B;124;1275150;18;20050316 11:11;;;3;NEWMAN ST;LUCKNOW;2800;2529;M;20041027;20041215;190000;Z;V;VACANT LAND;;ZL;;0;AB316410;
C;124;1275150;18;20050316 11:11;1/105267;
D;124;1275150;18;20050316 11:11;P;;;;;;
D;124;1275150;18;20050316 11:11;V;;;;;;
B;124;1275690;19;20050316 11:11;;;1;MYORA PL;ORANGE;2800;601.7;M;20041223;20050102;21750;A;R;RESIDENCE;;AQ;;0;AB323595;
C;124;1275690;19;20050316 11:11;179/255179;
D;124;1275690;19;20050316 11:11;P;;;;;;
D;124;1275690;19;20050316 11:11;V;;;;;;
B;124;1275728;20;20050316 11:11;;;25;NAMATJIRA CRES;ORANGE;2800;841.2;M;20050121;20050221;370000;A;R;RESIDENCE;;AE;;0;AB306997;
C;124;1275728;20;20050316 11:11;2/258255;
D;124;1275728;20;20050316 11:11;P;;;;;;
D;124;1275728;20;20050316 11:11;V;;;;;;
D;124;1275728;20;20050316 11:11;V;;;;;;
B;124;1276025;21;20050316 11:11;;;44;NORTH ST;ORANGE;2800;486.9;M;20050118;20050222;156000;A;R;RESIDENCE;;AQ;;0;AB306987;
C;124;1276025;21;20050316 11:11;160/25621;
D;124;1276025;21;20050316 11:11;P;;;;;;
D;124;1276025;21;20050316 11:11;V;;;;;;
D;124;1276025;21;20050316 11:11;V;;;;;;
B;124;1276334;22;20050316 11:11;;;15;ORANA ST;ORANGE;2800;860;M;20050112;20050216;234500;A;R;RESIDENCE;;AF;;0;AB317194;
C;124;1276334;22;20050316 11:11;8/15948;
D;124;1276334;22;20050316 11:11;P;;;;;;
D;124;1276334;22;20050316 11:11;V;;;;;;
B;124;1276349;23;20050316 11:11;;;6 A;ORCHARD GROVE RD;ORANGE;2800;670.6;M;20040110;20050209;192500;A;R;RESIDENCE;;AQ;;0;AB305628;
C;124;1276349;23;20050316 11:11;114/808731;
D;124;1276349;23;20050316 11:11;P;;;;;;
D;124;1276349;23;20050316 11:11;P;;;;;;
D;124;1276349;23;20050316 11:11;V;;;;;;
B;124;1276373;24;20050316 11:11;;;44;ORCHARD GROVE RD;ORANGE;2800;700.4;M;19550131;20050131;45000;A;V;VACANT LAND;;AQ;;0;AB316404;
