A;526;20050117 11:16;PBARBER;
B;526;422067;1;20050117 11:16;;;;PH BURRIDGEE;TUENA;2583;16.19;H;20041014;20041125;140000;R;V;VACANT LAND;;RB;;0;AB197454;
C;526;422067;1;20050117 11:16;15/753021;
D;526;422067;1;20050117 11:16;P;;;;;;
D;526;422067;1;20050117 11:16;P;;;;;;
D;526;422067;1;20050117 11:16;V;;;;;;
B;526;422909;2;20050117 11:16;;;24;LAVER PL;CROOKWELL;2583;1094;M;20041202;20041220;385000;A;R;RESIDENCE;;AB;;0;AB184276;
C;526;422909;2;20050117 11:16;21/807423;
D;526;422909;2;20050117 11:16;P;;;;;;
D;526;422909;2;20050117 11:16;P;;;;;;
D;526;422909;2;20050117 11:16;V;;;;;;
D;526;422909;2;20050117 11:16;V;;;;;;
B;526;423111;3;20050117 11:16;;;10;SALEYARDS RD;CROOKWELL;2583;897.9;M;20041110;20041208;135000;A;R;RESIDENCE;;AC;;0;AB188208;
C;526;423111;3;20050117 11:16;5/35891;
D;526;423111;3;20050117 11:16;P;;;;;;
D;526;423111;3;20050117 11:16;V;;;;;;
D;526;423111;3;20050117 11:16;V;;;;;;
B;526;423390;4;20050117 11:16;;;;PH GRABBEN GULLEN;CROOKWELL;2583;59.77;H;20041125;20041223;665000;R;3;FARM;;RF;;0;AB183530;
C;526;423390;4;20050117 11:16;50/853784;
D;526;423390;4;20050117 11:16;P;;;;;;
D;526;423390;4;20050117 11:16;P;;;;;;
D;526;423390;4;20050117 11:16;V;;;;;;
D;526;423390;4;20050117 11:16;V;;;;;;
B;526;439591;5;20050117 11:16;;;6;NELANGLO ST;GUNNING;2581;817.8;M;20040928;20041109;186000;Z;R;RESIDENCE;;AE;;0;AB193208;
C;526;439591;5;20050117 11:16;A/35925;
D;526;439591;5;20050117 11:16;P;;;;;;
D;526;439591;5;20050117 11:16;P;;;;;;
D;526;439591;5;20050117 11:16;V;;;;;;
B;526;439690;6;20050117 11:16;;;62;YASS ST;GUNNING;2581;765.1;M;20041028;20041122;320000;Z;R;RESIDENCE;;BB;;0;AB183819;
C;526;439690;6;20050117 11:16;D/160736;
D;526;439690;6;20050117 11:16;P;;;;;;
D;526;439690;6;20050117 11:16;V;;;;;;
B;526;439698;7;20050117 11:16;;;32;YASS ST;GUNNING;2581;2023;M;20041126;20041215;184000;Z;R;RESIDENCE;;AE;;0;AB195727;
C;526;439698;7;20050117 11:16;15/1/758493;
D;526;439698;7;20050117 11:16;P;;;;;;
D;526;439698;7;20050117 11:16;V;;;;;;
D;526;439698;7;20050117 11:16;V;;;;;;
B;526;447956;8;20050117 11:16;;;16;MARTYN ST;TARALGA;2580;1369;M;20041116;20041217;38000;Z;V;VACANT LAND;;ZJ;;0;AB187735;
C;526;447956;8;20050117 11:16;16/702495;
D;526;447956;8;20050117 11:16;P;;;;;;
D;526;447956;8;20050117 11:16;P;;;;;;
D;526;447956;8;20050117 11:16;V;;;;;;
D;526;447956;8;20050117 11:16;V;;;;;;
B;526;3139417;9;20050117 11:16;;;;KIALLA RD;CROOKWELL;2583;1501;M;20040418;20041214;85000;A;V;VACANT LAND;;AA;;0;AB173131;
C;526;3139417;9;20050117 11:16;43/1075643;
D;526;3139417;9;20050117 11:16;P;;;;;;
D;526;3139417;9;20050117 11:16;V;;;;;;
B;526;3139419;10;20050117 11:16;;;;SOMERSET PL;CROOKWELL;2583;1255;M;20040531;20041221;95000;A;V;VACANT LAND;;AA;;0;AB188725;
C;526;3139419;10;20050117 11:16;45/1075643;
D;526;3139419;10;20050117 11:16;P;;;;;;
D;526;3139419;10;20050117 11:16;V;;;;;;
B;526;3139428;11;20050117 11:16;;;;SOMERSET PL;CROOKWELL;2583;4958;M;20040418;20041223;130000;A;V;VACANT LAND;;AA;;0;AB193861;
C;526;3139428;11;20050117 11:16;54/1075643;
D;526;3139428;11;20050117 11:16;P;;;;;;
D;526;3139428;11;20050117 11:16;V;;;;;;
B;526;3139428;12;20050117 11:16;;;;SOMERSET PL;CROOKWELL;2583;4958;M;20041223;20041223;137000;A;V;VACANT LAND;;AA;;0;AB193862;
C;526;3139428;12;20050117 11:16;54/1075643;
D;526;3139428;12;20050117 11:16;P;;;;;;
D;526;3139428;12;20050117 11:16;P;;;;;;
D;526;3139428;12;20050117 11:16;V;;;;;;
Z;61;12;12;35;
