A;004;20050117 11:02;PBARBER;
B;004;96467;1;20050117 11:02;;;465;LAKE RD;ARGENTON;2284;;;20041109;20041214;227300;A;R;RESIDENCE;;CA;;0;AB180474;
C;004;96467;1;20050117 11:02;PT 2/4/12348;
D;004;96467;1;20050117 11:02;P;;;;;;
D;004;96467;1;20050117 11:02;P;;;;;;
D;004;96467;1;20050117 11:02;V;;;;;;
B;004;96521;2;20050117 11:02;;;364;LAKE RD;ARGENTON;2284;557.92;M;20041124;20041223;210000;A;R;RESIDENCE;;CA;;0;AB201208;
C;004;96521;2;20050117 11:02;1/1070166;
D;004;96521;2;20050117 11:02;P;;;;;;
D;004;96521;2;20050117 11:02;V;;;;;;
D;004;96521;2;20050117 11:02;V;;;;;;
B;004;96542;3;20050117 11:02;;;408;LAKE RD;ARGENTON;2284;790.4;M;20041115;20041222;315000;A;R;RESIDENCE;;CA;;0;AB182241;
C;004;96542;3;20050117 11:02;PT 6/12245;
D;004;96542;3;20050117 11:02;P;;;;;;
D;004;96542;3;20050117 11:02;P;;;;;;
D;004;96542;3;20050117 11:02;V;;;;;;
D;004;96542;3;20050117 11:02;V;;;;;;
B;004;96583;4;20050117 11:02;;;4;MCLAUGHLIN ST;ARGENTON;2284;;;20041108;20041217;257500;A;R;RESIDENCE;;CB;;0;AB180318;
C;004;96583;4;20050117 11:02;5/14329;
D;004;96583;4;20050117 11:02;P;;;;;;
D;004;96583;4;20050117 11:02;V;;;;;;
B;004;97100;5;20050117 11:02;;;9;AVONDALE RD;COORANBONG;2265;;;20041007;20041214;299000;A;R;RESIDENCE;;NJ;;0;AB203610;
C;004;97100;5;20050117 11:02;5/300038;
D;004;97100;5;20050117 11:02;P;;;;;;
D;004;97100;5;20050117 11:02;P;;;;;;
D;004;97100;5;20050117 11:02;V;;;;;;
B;004;101436;6;20050117 11:02;;;1;LIVINGSTONE ST;BELMONT;2280;822;M;19750612;20041202;11000;A;R;RESIDENCE;;JA;;0;AB182131;
C;004;101436;6;20050117 11:02;27/36056;
D;004;101436;6;20050117 11:02;P;;;;;;
D;004;101436;6;20050117 11:02;P;;;;;;
D;004;101436;6;20050117 11:02;V;;;;;;
D;004;101436;6;20050117 11:02;V;;;;;;
B;004;101631;7;20050117 11:02;;;15;MARKS ST;BELMONT;2280;550.1;M;20041028;20041208;321500;A;R;RESIDENCE;;ZJ;;0;AB199923;
C;004;101631;7;20050117 11:02;45/14314;
D;004;101631;7;20050117 11:02;P;;;;;;
D;004;101631;7;20050117 11:02;P;;;;;;
D;004;101631;7;20050117 11:02;V;;;;;;
B;004;101926;8;20050117 11:02;;;6;TOPGALLANT WAY;BELMONT;2280;804.3;M;20041126;20041220;512500;A;R;RESIDENCE;;JB;;0;AB185919;
C;004;101926;8;20050117 11:02;511/878536;
D;004;101926;8;20050117 11:02;P;;;;;;
D;004;101926;8;20050117 11:02;V;;;;;;
D;004;101926;8;20050117 11:02;V;;;;;;
