A;666;20050601 11:23;PDANN;
B;666;1841406;1;20050601 11:23;;;7;CAMBRIDGE ST;BARRABA;2347;1863;M;20050209;20050323;58000;Z;V;VACANT LAND;;ZJ;;0;AB488377;
C;666;1841406;1;20050601 11:23;29, 36/241336;
D;666;1841406;1;20050601 11:23;P;;;;;;
D;666;1841406;1;20050601 11:23;P;;;;;;
D;666;1841406;1;20050601 11:23;V;;;;;;
B;666;1841668;2;20050601 11:23;;;52;HENRY ST;BARRABA;2347;689.1;M;20050331;20050512;85000;Z;R;RESIDENCE;;ZJ;;0;AB486047;
C;666;1841668;2;20050601 11:23;2/225051;
D;666;1841668;2;20050601 11:23;P;;;;;;
D;666;1841668;2;20050601 11:23;P;;;;;;
D;666;1841668;2;20050601 11:23;V;;;;;;
D;666;1841668;2;20050601 11:23;V;;;;;;
B;666;1841874;3;20050601 11:23;;;45;QUEEN ST;BARRABA;2347;950.9;M;20050317;20050401;117000;Z;R;RESIDENCE;;ZJ;;0;AB467873;
C;666;1841874;3;20050601 11:23;1/1045701;
D;666;1841874;3;20050601 11:23;P;;;;;;
D;666;1841874;3;20050601 11:23;V;;;;;;
D;666;1841874;3;20050601 11:23;V;;;;;;
D;666;1841874;3;20050601 11:23;V;;;;;;
B;666;1841910;4;20050601 11:23;;;139;QUEEN ST;BARRABA;2347;1901;M;20050319;20050502;89000;Z;R;RESIDENCE;;ZG;;0;AB486918;
C;666;1841910;4;20050601 11:23;PT 11/5/758059;
D;666;1841910;4;20050601 11:23;P;;;;;;
D;666;1841910;4;20050601 11:23;V;;;;;;
B;666;1841935;5;20050601 11:23;;;11;RAILWAY ST;BARRABA;2347;3702;M;20050321;20050414;168000;Z;R;RESIDENCE;;ZJ;;0;AB460742;
C;666;1841935;5;20050601 11:23;30/873715;
D;666;1841935;5;20050601 11:23;P;;;;;;
D;666;1841935;5;20050601 11:23;V;;;;;;
B;666;1862239;6;20050601 11:23;;;;HALLS CREEK RD;MANILLA;2346;654.9;H;20050316;20050429;340000;R;3;FARM;;GB;;0;AB481476;
C;666;1862239;6;20050601 11:23;13, 87, 88, 116, 117, 118, 134, 135/752185;
D;666;1862239;6;20050601 11:23;P;;;;;;
D;666;1862239;6;20050601 11:23;P;;;;;;
D;666;1862239;6;20050601 11:24;V;;;;;;
B;666;1862655;7;20050601 11:24;;;22;FLOUR MILL RD;MANILLA;2346;1805;M;20041217;20050408;168000;Z;R;RESIDENCE;;ZT;;0;AB463903;
C;666;1862655;7;20050601 11:24;1/619296;
D;666;1862655;7;20050601 11:24;P;;;;;;
D;666;1862655;7;20050601 11:24;P;;;;;;
D;666;1862655;7;20050601 11:24;V;;;;;;
B;666;1862698;8;20050601 11:24;;;8;JOE COATES PL;MANILLA;2346;847.4;M;20050412;20050510;13500;Z;V;VACANT LAND;;ZE;;0;AB490238;
C;666;1862698;8;20050601 11:24;20/852454;
D;666;1862698;8;20050601 11:24;P;;;;;;
D;666;1862698;8;20050601 11:24;P;;;;;;
D;666;1862698;8;20050601 11:24;V;;;;;;
D;666;1862698;8;20050601 11:24;V;;;;;;
B;666;1862745;9;20050601 11:24;;;49;KANANGRA RD;MANILLA;2346;803;M;20050419;20050506;162000;Z;R;RESIDENCE;;ZE;;0;AB473331;
C;666;1862745;9;20050601 11:24;175/259994;
D;666;1862745;9;20050601 11:24;P;;;;;;
D;666;1862745;9;20050601 11:24;P;;;;;;
D;666;1862745;9;20050601 11:24;V;;;;;;
B;666;1862747;10;20050601 11:24;;;53;KANANGRA RD;MANILLA;2346;805;M;20050407;20050429;182000;Z;R;RESIDENCE;;ZE;;0;AB470260;
C;666;1862747;10;20050601 11:24;177/259994;
D;666;1862747;10;20050601 11:24;P;;;;;;
D;666;1862747;10;20050601 11:24;P;;;;;;
D;666;1862747;10;20050601 11:24;V;;;;;;
B;666;1862905;11;20050601 11:24;;;12;MARKET ST;MANILLA;2346;1012;M;20050321;20050502;132500;Z;R;RESIDENCE;;ZF;;0;AB481296;
C;666;1862905;11;20050601 11:24;1/501209;
D;666;1862905;11;20050601 11:24;P;;;;;;
D;666;1862905;11;20050601 11:24;P;;;;;;
D;666;1862905;11;20050601 11:24;V;;;;;;
D;666;1862905;11;20050601 11:24;V;;;;;;
B;666;1862988;12;20050601 11:24;;;7;MIMOSA ST;MANILLA;2346;717.8;M;20050412;20050510;136000;Z;R;RESIDENCE;;ZE;;0;AB470483;
C;666;1862988;12;20050601 11:24;123/245298;
D;666;1862988;12;20050601 11:24;P;;;;;;
D;666;1862988;12;20050601 11:24;V;;;;;;
B;666;1863126;13;20050601 11:24;;;5;RAILWAY PDE;MANILLA;2346;749.7;M;20050413;20050502;80000;Z;R;RESIDENCE;;ZT;;0;AB479500;
C;666;1863126;13;20050601 11:24;32/580403;
D;666;1863126;13;20050601 11:24;P;;;;;;
D;666;1863126;13;20050601 11:24;V;;;;;;
B;666;1863320;14;20050601 11:24;;;38;SOUTH ST;MANILLA;2346;3449;M;20050329;20050503;217500;Z;3;SHED;;ZU;;0;AB460709;
C;666;1863320;14;20050601 11:24;1/833924;
D;666;1863320;14;20050601 11:24;P;;;;;;
D;666;1863320;14;20050601 11:24;V;;;;;;
B;666;1863369;15;20050601 11:24;;;39;STODDART ST;MANILLA;2346;1012;M;20050318;20050502;80000;Z;R;RESIDENCE;;ZT;;0;AB483609;
C;666;1863369;15;20050601 11:24;4/4/8900;
D;666;1863369;15;20050601 11:24;P;;;;;;
D;666;1863369;15;20050601 11:24;P;;;;;;
D;666;1863369;15;20050601 11:24;V;;;;;;
B;666;1863682;16;20050601 11:24;COO-EE;;;COOEE RD;MANILLA;2346;1126;H;20050405;20050517;320000;R;3;FARM;;GB;;0;AB484800;
C;666;1863682;16;20050601 11:24;71/752203;
D;666;1863682;16;20050601 11:24;P;;;;;;
D;666;1863682;16;20050601 11:24;P;;;;;;
D;666;1863682;16;20050601 11:24;V;;;;;;
B;666;1871710;17;20050601 11:24;NARAWEE;;1913;UPPER MOORE CREEK RD;MOORE CREEK;2340;60.57;H;20050315;20050422;265000;R;R;RESIDENCE;;HT;;0;AB463813;
C;666;1871710;17;20050601 11:24;82/615641;
D;666;1871710;17;20050601 11:24;P;;;;;;
D;666;1871710;17;20050601 11:24;P;;;;;;
D;666;1871710;17;20050601 11:24;V;;;;;;
D;666;1871710;17;20050601 11:24;V;;;;;;
B;666;1871815;18;20050601 11:24;;;13;HOLROYD ST;MOORE CREEK;2340;2023;M;20050418;20050502;55000;R;R;RESIDENCE;;FW;;0;AB473439;
C;666;1871815;18;20050601 11:24;2/12/758702;
D;666;1871815;18;20050601 11:24;P;;;;;;
D;666;1871815;18;20050601 11:24;V;;;;;;
B;666;1872391;19;20050601 11:24;;;6;KIMO ST;ATTUNGA;2345;1012;M;20041213;20050128;147000;Z;R;RESIDENCE;;ZA;;0;AB484268;
C;666;1872391;19;20050601 11:24;2/5/758039;
D;666;1872391;19;20050601 11:24;P;;;;;;
D;666;1872391;19;20050601 11:24;V;;;;;;
