A;245;20050117 11:16;PBARBER;
B;245;2651501;1;20050117 11:16;;;74;MACKENZIE ST;MERRIWA;2329;961.6;M;20041115;20041210;92000;A;R;RESIDENCE;;SR;;0;AB191701;
C;245;2651501;1;20050117 11:16;12/626721;
D;245;2651501;1;20050117 11:16;P;;;;;;
D;245;2651501;1;20050117 11:16;V;;;;;;
B;245;2651625;2;20050117 11:16;;;56;VENNACHER ST;MERRIWA;2329;2023;M;20041130;20041222;85000;A;R;RESIDENCE;;SR;;0;AB194008;
C;245;2651625;2;20050117 11:16;14/1/7184;
D;245;2651625;2;20050117 11:16;P;;;;;;
D;245;2651625;2;20050117 11:16;V;;;;;;
B;245;2651682;3;20050117 11:16;;;40;WILLIAM ST;MERRIWA;2329;1068;M;20041105;20041217;16000;A;V;VACANT LAND;;SR;;0;AB188626;
C;245;2651682;3;20050117 11:16;12/262398;
D;245;2651682;3;20050117 11:16;P;;;;;;
D;245;2651682;3;20050117 11:16;V;;;;;;
D;245;2651682;3;20050117 11:16;V;;;;;;
B;245;2651924;4;20050117 11:16;;;17;ULAN RD;ULAN;2850;2023;M;20041123;20041222;740000;Z;3;FARM;;AU;;0;AB192623;
C;245;2651924;4;20050117 11:16;10, 11/3/759017;
D;245;2651924;4;20050117 11:16;P;;;;;;
D;245;2651924;4;20050117 11:16;V;;;;;;
B;245;2901093;5;20050117 11:16;;;;TRAIL ST;CASSILIS;2329;8638;M;20041206;20041206;4000;R;V;VACANT LAND;;RR;;0;AB192141;
C;245;2901093;5;20050117 11:16;1/26/758141;
D;245;2901093;5;20050117 11:16;P;;;;;;
D;245;2901093;5;20050117 11:16;V;;;;;;
D;245;2901093;5;20050117 11:16;V;;;;;;
B;245;3146978;6;20050117 11:16;;;3833;MUSWELLBROOK RD;MERRIWA;2329;237.02;H;20040831;20040921;30000;;3;VACANT LAND (2/10725;;;;0;AB164609;
C;245;3146978;6;20050117 11:16;5, 6, 7/112821 2/589508 73, 74, 78, 80, 96, 113, 141/750942 7/1015621 ;
C;245;3146978;6;20050117 11:16;2/1072552;
D;245;3146978;6;20050117 11:16;P;;;;;;
D;245;3146978;6;20050117 11:16;P;;;;;;
D;245;3146978;6;20050117 11:16;V;;;;;;
D;245;3146978;6;20050117 11:16;V;;;;;;
Z;31;6;7;16;
