A;103;20050316 11:11;PBARBER;
B;103;1126332;1;20050316 11:11;;;30;ADAMS PDE;WOONONA;2517;708.2;M;20050125;20050222;412000;A;R;RESIDENCE;;FF;;0;AB310850;
C;103;1126332;1;20050316 11:11;15/35806;
D;103;1126332;1;20050316 11:11;P;;;;;;
D;103;1126332;1;20050316 11:11;V;;;;;;
D;103;1126332;1;20050316 11:11;V;;;;;;
B;103;1126389;2;20050316 11:11;;;25;AGAPANTHA TCE;WOONONA;2517;462;M;20041122;20050215;565000;A;R;RESIDENCE;;AJ;;0;AB307036;
C;103;1126389;2;20050316 11:11;502/833545;
D;103;1126389;2;20050316 11:11;P;;;;;;
D;103;1126389;2;20050316 11:11;V;;;;;;
D;103;1126389;2;20050316 11:11;V;;;;;;
B;103;1126560;3;20050316 11:11;;3;9;ALBERT ST;WOONONA;2517;;;20041215;20050128;302000;;R;RESIDENCE;3;;;0;AB298662;
C;103;1126560;3;20050316 11:11;3/SP37732;
D;103;1126560;3;20050316 11:11;P;;;;;;
D;103;1126560;3;20050316 11:11;V;;;;;;
B;103;1127222;4;20050316 11:11;;;1;ALVAN PDE;MOUNT PLEASANT;2519;860;M;20050114;20050223;445000;A;R;RESIDENCE;;GN;;0;AB326112;
C;103;1127222;4;20050316 11:11;21/216865;
D;103;1127222;4;20050316 11:11;P;;;;;;
D;103;1127222;4;20050316 11:11;P;;;;;;
D;103;1127222;4;20050316 11:11;V;;;;;;
B;103;1127349;5;20050316 11:11;;;12;AMBLESIDE AVE;MOUNT KEIRA;2500;726.7;M;20040910;20040924;549900;A;R;RESIDENCE;;AZ;;0;AB313341;
C;103;1127349;5;20050316 11:11;71/247362;
D;103;1127349;5;20050316 11:11;P;;;;;;
D;103;1127349;5;20050316 11:11;P;;;;;;
D;103;1127349;5;20050316 11:11;V;;;;;;
D;103;1127349;5;20050316 11:11;V;;;;;;
B;103;1127670;6;20050316 11:11;;;8;APPLEBY CL;HORSLEY;2530;718.9;M;20041124;20050211;460000;A;R;RESIDENCE;;XA;;0;AB299509;
C;103;1127670;6;20050316 11:11;242/852053;
D;103;1127670;6;20050316 11:11;P;;;;;;
D;103;1127670;6;20050316 11:11;P;;;;;;
D;103;1127670;6;20050316 11:11;V;;;;;;
D;103;1127670;6;20050316 11:11;V;;;;;;
B;103;1129857;7;20050316 11:11;;;14;BARHAM PL;HORSLEY;2530;862.1;M;20041223;20050107;247500;A;R;RESIDENCE;;XA;;50;AB316817;
C;103;1129857;7;20050316 11:11;406/873616;
D;103;1129857;7;20050316 11:11;P;;;;;;
D;103;1129857;7;20050316 11:11;P;;;;;;
D;103;1129857;7;20050316 11:11;V;;;;;;
D;103;1129857;7;20050316 11:11;V;;;;;;
D;103;1129857;7;20050316 11:11;V;;;;;;
D;103;1129857;7;20050316 11:11;V;;;;;;
D;103;1129857;7;20050316 11:11;V;;;;;;
D;103;1129857;7;20050316 11:11;V;;;;;;
B;103;1132159;8;20050316 11:11;;;47;BLIGH ST;WOLLONGONG;2500;;;20041118;20050121;520000;A;R;RESIDENCE;;YN;;0;AB312925;
C;103;1132159;8;20050316 11:11;29/1/1258;
D;103;1132159;8;20050316 11:11;P;;;;;;
D;103;1132159;8;20050316 11:11;V;;;;;;
D;103;1132159;8;20050316 11:11;V;;;;;;
B;103;1132893;9;20050316 11:11;;12;14 A;BOURKE ST;NORTH WOLLONGONG;2500;;;20050202;20050225;320000;;R;RESIDENCE;12;;;0;AB314518;
C;103;1132893;9;20050316 11:11;12/SP14071;
D;103;1132893;9;20050316 11:11;P;;;;;;
D;103;1132893;9;20050316 11:11;V;;;;;;
D;103;1132893;9;20050316 11:11;V;;;;;;
B;103;1133363;10;20050316 11:11;;;37;BRENDON AVE;FARMBOROUGH HEIGHTS;2526;619.7;M;20041223;20050215;315000;A;R;RESIDENCE;;BB;;0;AB318530;
C;103;1133363;10;20050316 11:11;81/201651;
D;103;1133363;10;20050316 11:11;P;;;;;;
D;103;1133363;10;20050316 11:11;V;;;;;;
D;103;1133363;10;20050316 11:11;V;;;;;;
B;103;1135518;11;20050316 11:11;;;172;CABBAGE TREE LANE;MOUNT PLEASANT;2519;1365;M;20050121;20050215;520000;A;R;RESIDENCE;;AG;;0;AB309392;
C;103;1135518;11;20050316 11:11;731/569143;
D;103;1135518;11;20050316 11:11;P;;;;;;
