A;666;20050316 11:20;PBARBER;
B;666;1841532;1;20050316 11:20;;;6;FIFE DR;BARRABA;2347;1094;M;20041222;20050202;205000;Z;R;RESIDENCE;;ZJ;;0;AB299282;
C;666;1841532;1;20050316 11:20;6/241647;
D;666;1841532;1;20050316 11:20;P;;;;;;
D;666;1841532;1;20050316 11:20;V;;;;;;
B;666;1841788;2;20050316 11:20;;;32;MCDOUALL AVE;BARRABA;2347;796.7;M;20050119;20050215;11000;Z;V;VACANT LAND;;ZJ;;0;AB303397;
C;666;1841788;2;20050316 11:20;21/243640;
D;666;1841788;2;20050316 11:20;P;;;;;;
D;666;1841788;2;20050316 11:20;P;;;;;;
D;666;1841788;2;20050316 11:20;V;;;;;;
B;666;1841847;3;20050316 11:20;;;40;QUEEN ST;BARRABA;2347;2023;M;20041115;20041222;71000;Z;R;RESIDENCE;;ZJ;;0;AB191774;
C;666;1841847;3;20050316 11:20;1/18/758059;
D;666;1841847;3;20050316 11:20;P;;;;;;
D;666;1841847;3;20050316 11:20;V;;;;;;
D;666;1841847;3;20050316 11:20;V;;;;;;
B;666;1841983;4;20050316 11:20;;;31;RODNEY ST;BARRABA;2347;1341;M;20050113;20050215;50000;Z;R;RESIDENCE;;ZJ;;0;AB315519;
C;666;1841983;4;20050316 11:20;B/942620;
D;666;1841983;4;20050316 11:20;P;;;;;;
D;666;1841983;4;20050316 11:20;V;;;;;;
B;666;1842438;5;20050316 11:20;KUVERA;;;OREGANS LANE;BARRABA;2347;5.666;H;20041214;20050112;150000;R;R;RESIDENCE;;DH;;0;AB313571;
C;666;1842438;5;20050316 11:20;221/752197;
D;666;1842438;5;20050316 11:20;P;;;;;;
D;666;1842438;5;20050316 11:20;P;;;;;;
D;666;1842438;5;20050316 11:20;V;;;;;;
B;666;1862919;6;20050316 11:20;;;49;MARKET ST;MANILLA;2346;809.4;M;20041127;20050210;77000;Z;R;RESIDENCE;;ZC;;0;AB305147;
C;666;1862919;6;20050316 11:20;2/542313;
D;666;1862919;6;20050316 11:20;P;;;;;;
D;666;1862919;6;20050316 11:20;P;;;;;;
D;666;1862919;6;20050316 11:20;V;;;;;;
B;666;1863117;7;20050316 11:20;;;3;ORANA PL;MANILLA;2346;743.1;M;20050117;20050221;130000;Z;R;RESIDENCE;;ZE;;0;AB307266;
C;666;1863117;7;20050316 11:20;87/243265;
D;666;1863117;7;20050316 11:20;P;;;;;;
D;666;1863117;7;20050316 11:20;V;;;;;;
B;666;1870743;8;20050316 11:20;KEMENDINE;;;DUNCANS CREEK RD;WOOLOMIN;2340;480;H;20041206;20050128;720000;R;R;RESIDENCE;;GU;;0;AB288096;
C;666;1870743;8;20050316 11:20;135, 145, 181/755324 1/825149 CL RD;
D;666;1870743;8;20050316 11:20;P;;;;;;
D;666;1870743;8;20050316 11:20;P;;;;;;
D;666;1870743;8;20050316 11:20;V;;;;;;
B;666;1871136;9;20050316 11:20;;;69;GILL ST;NUNDLE;2340;737;M;20050211;20050222;108000;Z;R;RESIDENCE;;ZN;;0;AB312803;
C;666;1871136;9;20050316 11:20;31/811216;
D;666;1871136;9;20050316 11:20;P;;;;;;
D;666;1871136;9;20050316 11:20;P;;;;;;
D;666;1871136;9;20050316 11:20;V;;;;;;
B;666;1872122;10;20050316 11:20;;;15;SUWARROW ST;BENDEMEER;2355;2023;M;20050117;20050217;23000;Z;V;VACANT LAND;;VB;;0;AB308100;
C;666;1872122;10;20050316 11:20;4/17/758090;
D;666;1872122;10;20050316 11:20;P;;;;;;
D;666;1872122;10;20050316 11:20;V;;;;;;
B;666;1872365;11;20050316 11:20;;;20;ATTUNGA ST;ATTUNGA;2345;1012;M;20050128;20050225;160000;Z;R;RESIDENCE;;ZA;;0;AB326084;
C;666;1872365;11;20050316 11:20;3/3/758039;
D;666;1872365;11;20050316 11:20;P;;;;;;
D;666;1872365;11;20050316 11:20;V;;;;;;
B;666;1872368;12;20050316 11:20;;;14;ATTUNGA ST;ATTUNGA;2345;1012;M;20050114;20050207;145000;Z;R;RESIDENCE;;ZA;;0;AB318476;
C;666;1872368;12;20050316 11:20;6/3/758039;
D;666;1872368;12;20050316 11:20;P;;;;;;
D;666;1872368;12;20050316 11:20;P;;;;;;
D;666;1872368;12;20050316 11:20;V;;;;;;
B;666;1873619;13;20050316 11:20;MERNERA DOWNS;;1818;NEW ENGLAND GULLY RD;MOONBI;2353;88.11;H;20041115;20041203;280000;R;R;RESIDENCE;;HB;;0;AB290765;
C;666;1873619;13;20050316 11:20;411/740246 . WB 249338;
D;666;1873619;13;20050316 11:20;P;;;;;;
D;666;1873619;13;20050316 11:20;P;;;;;;
D;666;1873619;13;20050316 11:20;V;;;;;;
D;666;1873619;13;20050316 11:20;V;;;;;;
B;666;1873688;14;20050316 11:20;CASHEL FARM;;1011;HEATH RD;GOWRIE;2340;40.47;H;20041215;20050128;412000;R;R;RESIDENCE;;HW;;0;AB302750;
C;666;1873688;14;20050316 11:20;114/755327;
D;666;1873688;14;20050316 11:20;P;;;;;;
D;666;1873688;14;20050316 11:20;P;;;;;;
D;666;1873688;14;20050316 11:20;V;;;;;;
B;666;1875261;15;20050316 11:20;;;588;DURI-WALLAMORE RD;BITHRAMERE;2340;4;H;20050127;20050218;302500;R;R;RESIDENCE;;FM;;0;AB320430;
C;666;1875261;15;20050316 11:20;251/836585;
D;666;1875261;15;20050316 11:20;P;;;;;;
D;666;1875261;15;20050316 11:20;P;;;;;;
D;666;1875261;15;20050316 11:20;V;;;;;;
D;666;1875261;15;20050316 11:20;V;;;;;;
B;666;1876580;16;20050316 11:20;;;13;PHILIP ST;DURI;2344;1012;M;20050119;20050216;23000;Z;V;VACANT LAND;;ZD;;0;AB314334;
C;666;1876580;16;20050316 11:20;1/12/758368;
D;666;1876580;16;20050316 11:20;P;;;;;;
D;666;1876580;16;20050316 11:20;V;;;;;;
D;666;1876580;16;20050316 11:20;V;;;;;;
B;666;1876787;17;20050316 11:20;;;1372;DURI-WALLAMORE RD;DURI;2344;59.64;H;20040907;20050228;535000;R;3;FARM;;HM;;0;AB325336;
C;666;1876787;17;20050316 11:20;25/817158;
D;666;1876787;17;20050316 11:20;P;;;;;;
D;666;1876787;17;20050316 11:20;V;;;;;;
D;666;1876787;17;20050316 11:20;V;;;;;;
B;666;1876898;18;20050316 11:20;ALLAMBIE;;330;BROWNS LANE;TAMWORTH;2340;79.25;H;20041201;20050121;1200000;R;R;RESIDENCE;;RJ;;0;AB314534;
C;666;1876898;18;20050316 11:20;67, 68, 169/753851;
D;666;1876898;18;20050316 11:20;P;;;;;;
D;666;1876898;18;20050316 11:20;V;;;;;;
B;666;1877233;19;20050316 11:20;;;;DARUKA RD;MOORE CREEK;2340;2;H;20050115;20050228;134250;R;V;VACANT LAND;;FT;;0;AB327062;
C;666;1877233;19;20050316 11:20;5/815247;
D;666;1877233;19;20050316 11:20;P;;;;;;
D;666;1877233;19;20050316 11:20;P;;;;;;
D;666;1877233;19;20050316 11:20;V;;;;;;
D;666;1877233;19;20050316 11:20;V;;;;;;
B;666;2755270;20;20050316 11:20;;;105;ANTHONY RD;SOUTH TAMWORTH;2340;613.4;M;20050111;20050215;150000;A;R;RESIDENCE;;AE;;0;AB300761;
C;666;2755270;20;20050316 11:20;83/236333;
D;666;2755270;20;20050316 11:20;P;;;;;;
D;666;2755270;20;20050316 11:20;P;;;;;;
D;666;2755270;20;20050316 11:20;V;;;;;;
B;666;2755787;21;20050316 11:20;;;14 A;BANDALONG ST;HILLVUE;2340;862.5;M;20050131;20050214;132000;A;R;RESIDENCE;;AH;;0;AB308766;
C;666;2755787;21;20050316 11:20;7/739541;
D;666;2755787;21;20050316 11:20;P;;;;;;
D;666;2755787;21;20050316 11:20;P;;;;;;
D;666;2755787;21;20050316 11:20;V;;;;;;
D;666;2755787;21;20050316 11:20;V;;;;;;
D;666;2755787;21;20050316 11:20;V;;;;;;
D;666;2755787;21;20050316 11:20;V;;;;;;
D;666;2755787;21;20050316 11:20;V;;;;;;
