A;300;20050117 11:16;PBARBER;
B;300;1842660;1;20050117 11:16;;;;BLIGH ST;BINGARA;2404;1.342;H;20041220;20041221;25630;R;V;VACANT LAND;;RF;;0;AB192155;
C;300;1842660;1;20050117 11:16;325/705431;
D;300;1842660;1;20050117 11:16;P;;;;;;
D;300;1842660;1;20050117 11:16;P;;;;;;
D;300;1842660;1;20050117 11:16;V;;;;;;
B;300;1842671;2;20050117 11:16;Corner Camp;;;ARGOON ST;BINGARA;2404;1.529;H;20041124;20041222;170000;Z;R;RESIDENCE;;LB;;0;AB191615;
C;300;1842671;2;20050117 11:16;5/730321;
D;300;1842671;2;20050117 11:16;P;;;;;;
D;300;1842671;2;20050117 11:16;P;;;;;;
D;300;1842671;2;20050117 11:16;V;;;;;;
B;300;1842768;3;20050117 11:16;;;59;CUNNINGHAM ST;BINGARA;2404;809.4;M;20041208;20041221;105000;Z;R;RESIDENCE;;MR;;0;AB192160;
C;300;1842768;3;20050117 11:16;C/321303;
D;300;1842768;3;20050117 11:16;P;;;;;;
D;300;1842768;3;20050117 11:16;V;;;;;;
B;300;1843408;4;20050117 11:16;FAIRVIEW;;;EULOWRIE RD;BINGARA;2404;2092;H;20040830;20041013;770000;R;R;RESIDENCE;;GR;;0;AB43773;
C;300;1843408;4;20050117 11:16;126, 127/46806 72, 104, 105, 111, 112, 113, 114, 118/754828 Licence 37;
C;300;1843408;4;20050117 11:16;7467;
D;300;1843408;4;20050117 11:16;P;;;;;;
D;300;1843408;4;20050117 11:16;P;;;;;;
D;300;1843408;4;20050117 11:16;V;;;;;;
B;300;2688483;5;20050117 11:16;;;LOT36;DP 751139 'MOGADORE & HILLCROF;NORTHSTAR;2408;512.7;H;20040928;20041123;1712750;R;3;FARM;;GT;;0;AB152605;
C;300;2688483;5;20050117 11:16;113/257127 36/751101 , Licence 200578;
D;300;2688483;5;20050117 11:16;P;;;;;;
D;300;2688483;5;20050117 11:16;P;;;;;;
D;300;2688483;5;20050117 11:16;V;;;;;;
B;300;2689024;6;20050117 11:16;;;;PH ROCKY HOLE;WARIALDA;2402;440;H;20040924;20041123;430000;R;3;FARM;;MF;;0;AB172078;
C;300;2689024;6;20050117 11:16;1/387763 1/387764 PT 31/751126;
D;300;2689024;6;20050117 11:16;P;;;;;;
D;300;2689024;6;20050117 11:16;P;;;;;;
D;300;2689024;6;20050117 11:16;V;;;;;;
B;300;2689617;7;20050117 11:16;;;131;LONG ST;WARIALDA;2402;878.9;M;20040609;20040716;52500;Z;R;RESIDENCE;;FN;;0;AB192590;
C;300;2689617;7;20050117 11:16;4, 10/29/759052;
D;300;2689617;7;20050117 11:16;P;;;;;;
D;300;2689617;7;20050117 11:16;P;;;;;;
D;300;2689617;7;20050117 11:16;V;;;;;;
D;300;2689617;7;20050117 11:16;V;;;;;;
B;300;2689904;8;20050117 11:16;;;66;BINGARA RD;WARIALDA RAIL;2402;6652;M;20041123;20041216;15000;Z;R;RESIDENCE;;WR;;0;AB182437;
C;300;2689904;8;20050117 11:16;1, 2/A/5664;
D;300;2689904;8;20050117 11:16;P;;;;;;
D;300;2689904;8;20050117 11:16;V;;;;;;
B;300;2689994;9;20050117 11:16;;;;PH GILL;WARIALDA;2402;500;H;20040928;20041123;1712750;R;3;FARM;;GT;;0;AB152605;
C;300;2689994;9;20050117 11:16;112/257127 68/751139 , Licence 302509;
D;300;2689994;9;20050117 11:16;P;;;;;;
D;300;2689994;9;20050117 11:16;P;;;;;;
D;300;2689994;9;20050117 11:16;V;;;;;;
B;300;3117886;10;20050117 11:16;;;29;EAST ST;WARIALDA;2402;964.8;M;20040427;20041123;12000;Z;V;VACANT LAND;;FN;;0;AB178420;
C;300;3117886;10;20050117 11:16;1/1072702;
D;300;3117886;10;20050117 11:16;P;;;;;;
D;300;3117886;10;20050117 11:16;V;;;;;;
B;300;3146424;11;20050117 11:16;;;L 3;NARRABRI RD;BINGARA;2404;3276.3;M;20041028;20041210;20000;;V;VACANT LAND;;;;0;AB163204;
C;300;3146424;11;20050117 11:16;3/28059;
D;300;3146424;11;20050117 11:16;P;;;;;;
D;300;3146424;11;20050117 11:16;V;;;;;;
Z;55;11;12;30;
