A;248;20050117 11:16;PBARBER;
B;248;2660837;1;20050117 11:16;;;;RUMMERYS HILL RD;GLEN INNES;2370;40;H;20041109;20041207;38000;R;V;VACANT LAND;;SJ;;0;AB151787;
C;248;2660837;1;20050117 11:16;1/701756;
D;248;2660837;1;20050117 11:16;P;;;;;;
D;248;2660837;1;20050117 11:16;P;;;;;;
D;248;2660837;1;20050117 11:16;V;;;;;;
B;248;2661252;2;20050117 11:16;;;;PH MOUNT MITCHELL;GLEN INNES;2370;40;H;20041201;20041215;240000;R;R;RESIDENCE;;HG;;0;AB184657;
C;248;2661252;2;20050117 11:16;13/713563;
D;248;2661252;2;20050117 11:16;P;;;;;;
D;248;2661252;2;20050117 11:16;P;;;;;;
D;248;2661252;2;20050117 11:16;V;;;;;;
B;248;2661414;3;20050117 11:16;;;;VILLAGE OF RED RANGE;RED RANGE;2370;6070;M;20041025;20041206;32000;Z;R;RESIDENCE;;VR;;0;AB188187;
C;248;2661414;3;20050117 11:16;6, 7, 8/14/758873;
D;248;2661414;3;20050117 11:16;P;;;;;;
D;248;2661414;3;20050117 11:16;P;;;;;;
D;248;2661414;3;20050117 11:16;V;;;;;;
Z;17;3;3;9;
