A;157;20050117 11:11;PBARBER;
B;157;1725858;1;20050117 11:11;;;20;CARRI ST;SOUTH KEMPSEY;2440;600.7;M;20041123;20041221;197500;B;R;RESIDENCE;;CD;;0;AB192560;
C;157;1725858;1;20050117 11:11;72/231974;
D;157;1725858;1;20050117 11:11;P;;;;;;
D;157;1725858;1;20050117 11:11;V;;;;;;
B;157;1725922;2;20050117 11:11;;;57;CLARENCE RYAN AVE;WEST KEMPSEY;2440;;;20041109;20041203;167000;A;R;RESIDENCE;;AA;;0;AB197981;
C;157;1725922;2;20050117 11:11;18/20694;
D;157;1725922;2;20050117 11:11;P;;;;;;
D;157;1725922;2;20050117 11:11;V;;;;;;
B;157;1726371;3;20050117 11:11;;;33;FORTH ST;KEMPSEY;2440;202.7;M;20041126;20041224;100000;B;V;VACANT LAND;;CB;;0;AB193824;
C;157;1726371;3;20050117 11:11;14/786612;
D;157;1726371;3;20050117 11:11;P;;;;;;
D;157;1726371;3;20050117 11:11;P;;;;;;
D;157;1726371;3;20050117 11:11;P;;;;;;
D;157;1726371;3;20050117 11:11;V;;;;;;
B;157;1727199;4;20050117 11:11;;;71;LORD ST;EAST KEMPSEY;2440;512;M;20041117;20041222;190000;A;R;RESIDENCE;;AC;;0;AB205786;
C;157;1727199;4;20050117 11:11;2/26222;
D;157;1727199;4;20050117 11:11;P;;;;;;
D;157;1727199;4;20050117 11:11;P;;;;;;
D;157;1727199;4;20050117 11:11;V;;;;;;
D;157;1727199;4;20050117 11:11;V;;;;;;
B;157;1727673;5;20050117 11:11;;;4;NICHOLSON ST;SOUTH KEMPSEY;2440;;;20041117;20041210;178500;A;R;RESIDENCE;;AC;;0;AB197275;
C;157;1727673;5;20050117 11:11;2/354488;
D;157;1727673;5;20050117 11:11;P;;;;;;
D;157;1727673;5;20050117 11:11;P;;;;;;
D;157;1727673;5;20050117 11:11;V;;;;;;
D;157;1727673;5;20050117 11:11;V;;;;;;
B;157;1728449;6;20050117 11:11;;;20;SEA ST;WEST KEMPSEY;2440;;;20041111;20041222;140000;R;R;RESIDENCE;;AF;;0;AB202348;
C;157;1728449;6;20050117 11:11;1/370101;
D;157;1728449;6;20050117 11:11;P;;;;;;
D;157;1728449;6;20050117 11:11;P;;;;;;
D;157;1728449;6;20050117 11:11;V;;;;;;
B;157;1728529;7;20050117 11:11;;;97;SMITH ST;KEMPSEY;2440;;;20041108;20041220;300000;B;R;RESIDENCE;;CK;;0;AB185723;
C;157;1728529;7;20050117 11:11;4/154615;
D;157;1728529;7;20050117 11:11;P;;;;;;
D;157;1728529;7;20050117 11:11;V;;;;;;
D;157;1728529;7;20050117 11:11;V;;;;;;
B;157;1730076;8;20050117 11:11;;;8;MAIN ST;JERSEYVILLE;2431;841.5;M;20041011;20041119;66000;Z;R;RESIDENCE;;ZA;;0;AB192405;
C;157;1730076;8;20050117 11:11;21/575644;
D;157;1730076;8;20050117 11:11;P;;;;;;
D;157;1730076;8;20050117 11:11;P;;;;;;
D;157;1730076;8;20050117 11:11;P;;;;;;
D;157;1730076;8;20050117 11:11;V;;;;;;
D;157;1730076;8;20050117 11:11;V;;;;;;
D;157;1730076;8;20050117 11:11;V;;;;;;
D;157;1730076;8;20050117 11:11;V;;;;;;
B;157;1731046;9;20050117 11:11;;8;49;LANDSBOROUGH ST;SOUTH WEST ROCKS;2431;;;20041206;20041222;270000;;3;UNIT;8;;;0;AB185539;
C;157;1731046;9;20050117 11:11;8/SP18025;
D;157;1731046;9;20050117 11:11;P;;;;;;
D;157;1731046;9;20050117 11:11;V;;;;;;
B;157;1731263;10;20050117 11:11;;;3;HIGH ST;SOUTH WEST ROCKS;2431;327.5;M;20041019;20041130;370000;A;R;RESIDENCE;;AN;;0;AB155071;
C;157;1731263;10;20050117 11:11;18/12188 B/339975;
D;157;1731263;10;20050117 11:11;P;;;;;;
D;157;1731263;10;20050117 11:11;V;;;;;;
B;157;1731594;11;20050117 11:11;;3;12;PARAGON AVE;SOUTH WEST ROCKS;2431;;;20041220;20041224;370000;;R;RESIDENCE;3;;;0;AB193505;
C;157;1731594;11;20050117 11:11;3/SP46325;
D;157;1731594;11;20050117 11:11;P;;;;;;
D;157;1731594;11;20050117 11:11;P;;;;;;
D;157;1731594;11;20050117 11:11;V;;;;;;
D;157;1731594;11;20050117 11:11;V;;;;;;
B;157;1732455;12;20050117 11:11;;;1082;CRESCENT HEAD RD;CRESCENT HEAD;2440;10;H;20041214;20041224;227500;R;R;RESIDENCE;;RM;;0;AB186195;
C;157;1732455;12;20050117 11:11;183/261927;
D;157;1732455;12;20050117 11:11;P;;;;;;
D;157;1732455;12;20050117 11:11;V;;;;;;
D;157;1732455;12;20050117 11:11;V;;;;;;
D;157;1732455;12;20050117 11:11;V;;;;;;
D;157;1732455;12;20050117 11:11;V;;;;;;
B;157;1733513;13;20050117 11:11;;;28;CROADS ESP;SMITHTOWN;2440;461.6;M;20041118;20041206;245000;Z;R;RESIDENCE;;ZC;;0;4446749;
C;157;1733513;13;20050117 11:11;4/38027;
D;157;1733513;13;20050117 11:11;P;;;;;;
D;157;1733513;13;20050117 11:11;V;;;;;;
B;157;1734173;14;20050117 11:11;;;;MCKAYS LANE;OLD STATION;2440;107.1;H;20041206;20041222;180000;R;V;VACANT LAND;;RP;;0;AB191087;
C;157;1734173;14;20050117 11:11;B, C/186582 1/377467;
D;157;1734173;14;20050117 11:11;P;;;;;;
D;157;1734173;14;20050117 11:11;P;;;;;;
D;157;1734173;14;20050117 11:11;V;;;;;;
B;157;1734471;15;20050117 11:11;;;1400;SOUTH WEST ROCKS RD;GLADSTONE;2440;9.728;H;20041126;20041223;195000;R;3;;;RQ;;0;AB192540;
C;157;1734471;15;20050117 11:11;3/784415;
D;157;1734471;15;20050117 11:11;P;;;;;;
D;157;1734471;15;20050117 11:11;P;;;;;;
D;157;1734471;15;20050117 11:11;V;;;;;;
B;157;1735944;16;20050117 11:11;;3;6;KILLUKE CRES;CRESCENT HEAD;2440;;;20041029;20041208;250000;;R;RESIDENCE;3;;;0;AB197626;
C;157;1735944;16;20050117 11:11;3/SP35354;
D;157;1735944;16;20050117 11:11;P;;;;;;
D;157;1735944;16;20050117 11:11;P;;;;;;
D;157;1735944;16;20050117 11:11;V;;;;;;
D;157;1735944;16;20050117 11:11;V;;;;;;
B;157;1736274;17;20050117 11:11;;;4;TERENCE BRASSEL PL;CRESCENT HEAD;2440;815.9;M;20041116;20041220;477500;A;R;RESIDENCE;;AW;;0;AB181335;
C;157;1736274;17;20050117 11:11;32/822650;
D;157;1736274;17;20050117 11:11;P;;;;;;
D;157;1736274;17;20050117 11:11;P;;;;;;
D;157;1736274;17;20050117 11:11;V;;;;;;
D;157;1736274;17;20050117 11:11;V;;;;;;
B;157;1736931;18;20050117 11:11;;;;ADELAIDE BROOK RD;DONDINGALONG;2440;43.04;H;20041111;20041220;238000;R;R;RESIDENCE;;RB;;0;AB179698;
C;157;1736931;18;20050117 11:11;402/634799;
D;157;1736931;18;20050117 11:11;P;;;;;;
D;157;1736931;18;20050117 11:11;V;;;;;;
D;157;1736931;18;20050117 11:11;V;;;;;;
B;157;1737021;19;20050117 11:11;;;258;QUARRY RD;COLLOMBATTI;2440;4.055;H;20041117;20041217;357500;R;R;RESIDENCE;;TE;;0;AB188678;
C;157;1737021;19;20050117 11:11;1/850667;
D;157;1737021;19;20050117 11:11;P;;;;;;
D;157;1737021;19;20050117 11:11;V;;;;;;
D;157;1737021;19;20050117 11:11;V;;;;;;
B;157;1737718;20;20050117 11:11;;;199;HUNTERS RD;YARRAHAPINNI;2441;27.33;H;20041205;20041217;600000;R;R;RESIDENCE;;RX;;0;AB183633;
C;157;1737718;20;20050117 11:11;1, 2, 3, 4/789586;
D;157;1737718;20;20050117 11:11;P;;;;;;
D;157;1737718;20;20050117 11:11;V;;;;;;
B;157;1738116;21;20050117 11:11;;;1;SEVENTEENTH AVE;STUARTS POINT;2441;680.5;M;20041117;20041222;250000;Z;R;RESIDENCE;;AZ;;0;AB191729;
C;157;1738116;21;20050117 11:11;11/8/255610;
D;157;1738116;21;20050117 11:11;P;;;;;;
D;157;1738116;21;20050117 11:11;V;;;;;;
B;157;1738357;22;20050117 11:11;;;7;TURNERS FLAT RD;SKILLION FLAT;2440;9.352;H;20040906;20041217;420000;R;R;RESIDENCE;;TG;;0;AB193770;
C;157;1738357;22;20050117 11:11;512/865910;
D;157;1738357;22;20050117 11:11;P;;;;;;
D;157;1738357;22;20050117 11:11;P;;;;;;
D;157;1738357;22;20050117 11:11;V;;;;;;
D;157;1738357;22;20050117 11:11;V;;;;;;
B;157;2781272;23;20050117 11:11;;;15;JAMES CARNEY CRES;WEST KEMPSEY;2440;588;M;20041021;20041119;255000;A;R;RESIDENCE;;AA;;0;AB194426;
C;157;2781272;23;20050117 11:11;25/252445;
D;157;2781272;23;20050117 11:11;P;;;;;;
D;157;2781272;23;20050117 11:11;V;;;;;;
D;157;2781272;23;20050117 11:11;V;;;;;;
B;157;2851629;24;20050117 11:11;;;;JOHN LANE RD;YARRAVEL;2440;1.012;H;20041115;20041215;350000;R;R;RESIDENCE;;AU;;0;AB177747;
C;157;2851629;24;20050117 11:11;23/1031988;
D;157;2851629;24;20050117 11:11;P;;;;;;
D;157;2851629;24;20050117 11:11;V;;;;;;
D;157;2851629;24;20050117 11:11;V;;;;;;
B;157;2909042;25;20050117 11:11;;;10;GOORIE PL;SOUTH WEST ROCKS;2431;867.6;M;20041111;20041214;390000;A;R;RESIDENCE;;AP;;0;AB188792;
C;157;2909042;25;20050117 11:11;60/1037721;
D;157;2909042;25;20050117 11:11;P;;;;;;
D;157;2909042;25;20050117 11:11;V;;;;;;
D;157;2909042;25;20050117 11:11;V;;;;;;
B;157;2940084;26;20050117 11:11;;;;MARIA RIVER RD;CRESCENT HEAD;2440;13.39;H;20041130;20041223;192500;R;V;VACANT LAND;;RM;;0;AB186181;
C;157;2940084;26;20050117 11:11;15/790605;
D;157;2940084;26;20050117 11:11;P;;;;;;
D;157;2940084;26;20050117 11:11;P;;;;;;
D;157;2940084;26;20050117 11:11;V;;;;;;
D;157;2940084;26;20050117 11:11;V;;;;;;
B;157;2972362;27;20050117 11:11;;;;MENARCOBRINNI RD;CLYBUCCA;2440;46.29;H;20040818;20040929;415000;R;V;VACANT LAND;;RR;;0;AB180396;
C;157;2972362;27;20050117 11:11;3/1039567;
D;157;2972362;27;20050117 11:11;P;;;;;;
D;157;2972362;27;20050117 11:11;P;;;;;;
D;157;2972362;27;20050117 11:11;V;;;;;;
D;157;2972362;27;20050117 11:11;V;;;;;;
B;157;3104965;28;20050117 11:11;;;6 A;BEECH PL;SOUTH WEST ROCKS;2431;439.1;M;20041101;20041101;170000;A;R;RESIDENCE;;AL;;0;AB187376;
C;157;3104965;28;20050117 11:11;221/1070406;
D;157;3104965;28;20050117 11:11;P;;;;;;
D;157;3104965;28;20050117 11:11;V;;;;;;
D;157;3104965;28;20050117 11:11;V;;;;;;
