A;164;20050117 11:12;PBARBER;
B;164;1792733;1;20050117 11:12;;;28;ADAM ST;BOWRAVILLE;2449;1537.1;M;20041123;20041221;220000;Z;R;RESIDENCE;;AG;;0;AB189577;
C;164;1792733;1;20050117 11:12;3/802240;
D;164;1792733;1;20050117 11:12;P;;;;;;
D;164;1792733;1;20050117 11:12;P;;;;;;
D;164;1792733;1;20050117 11:12;V;;;;;;
B;164;1793916;2;20050117 11:12;;;8;GILLETT CL;MACKSVILLE;2447;804.2;M;20041103;20041215;230000;A;R;RESIDENCE;;AE;;0;AB198098;
C;164;1793916;2;20050117 11:12;17/263869;
D;164;1793916;2;20050117 11:12;P;;;;;;
D;164;1793916;2;20050117 11:12;V;;;;;;
B;164;1793995;3;20050117 11:12;;;2;JELLICO ST;MACKSVILLE;2447;758.5;M;20040915;20041207;330000;A;R;RESIDENCE;;AE;;0;AB180383;
C;164;1793995;3;20050117 11:12;11/D/8624;
D;164;1793995;3;20050117 11:12;P;;;;;;
D;164;1793995;3;20050117 11:12;P;;;;;;
D;164;1793995;3;20050117 11:12;V;;;;;;
B;164;1794079;4;20050117 11:12;;;23;PARTRIDGE ST;MACKSVILLE;2447;695.6;M;20041201;20041220;225000;A;R;RESIDENCE;;AE;;0;AB192350;
C;164;1794079;4;20050117 11:12;3/344854;
D;164;1794079;4;20050117 11:12;P;;;;;;
D;164;1794079;4;20050117 11:12;V;;;;;;
B;164;1794457;5;20050117 11:12;;;3;WALL ST;MACKSVILLE;2447;607;M;20041119;20041214;170000;A;R;RESIDENCE;;AE;;0;AB193425;
C;164;1794457;5;20050117 11:12;17/227814;
D;164;1794457;5;20050117 11:12;P;;;;;;
D;164;1794457;5;20050117 11:12;P;;;;;;
D;164;1794457;5;20050117 11:12;V;;;;;;
B;164;1794581;6;20050117 11:12;;;150;WALLACE ST;MACKSVILLE;2447;2011;M;20041103;20041208;150000;A;V;VACANT LAND;;AE;;0;AB182172;
C;164;1794581;6;20050117 11:12;21/810534;
D;164;1794581;6;20050117 11:12;P;;;;;;
D;164;1794581;6;20050117 11:12;P;;;;;;
D;164;1794581;6;20050117 11:12;V;;;;;;
D;164;1794581;6;20050117 11:12;V;;;;;;
B;164;1794655;7;20050117 11:12;;;21;WEST ST;MACKSVILLE;2447;1012;M;20041029;20041210;260000;A;R;RESIDENCE;;AE;;0;AB192345;
C;164;1794655;7;20050117 11:12;6/8420;
D;164;1794655;7;20050117 11:12;P;;;;;;
D;164;1794655;7;20050117 11:12;P;;;;;;
D;164;1794655;7;20050117 11:12;V;;;;;;
D;164;1794655;7;20050117 11:12;V;;;;;;
B;164;1795152;8;20050117 11:12;;;522;MISSABOTTI RD;MISSABOTTI;2449;4.5;H;20041112;20041210;290000;R;R;RESIDENCE;;SV;;0;AB179234;
C;164;1795152;8;20050117 11:12;1751/856640;
D;164;1795152;8;20050117 11:12;P;;;;;;
D;164;1795152;8;20050117 11:12;V;;;;;;
D;164;1795152;8;20050117 11:12;V;;;;;;
B;164;1796254;9;20050117 11:12;;;30 A;BOWRA ST;NAMBUCCA HEADS;2448;234;M;20040924;20041207;400000;B;R;RESIDENCE;;CD;;0;AB192600;
C;164;1796254;9;20050117 11:12;32/556147;
D;164;1796254;9;20050117 11:12;P;;;;;;
D;164;1796254;9;20050117 11:12;P;;;;;;
D;164;1796254;9;20050117 11:12;P;;;;;;
D;164;1796254;9;20050117 11:12;V;;;;;;
D;164;1796254;9;20050117 11:12;V;;;;;;
B;164;1796427;10;20050117 11:12;;;4;CREEK ST;NAMBUCCA HEADS;2448;746.1;M;20041111;20041217;287000;A;R;RESIDENCE;;AC;;0;AB195858;
C;164;1796427;10;20050117 11:12;8/28490;
D;164;1796427;10;20050117 11:12;P;;;;;;
D;164;1796427;10;20050117 11:12;P;;;;;;
D;164;1796427;10;20050117 11:12;V;;;;;;
B;164;1799436;11;20050117 11:12;;;40;BURKES LANE;VALLA;2448;2.2;H;20041115;20041213;351000;R;R;RESIDENCE;;SY;;0;AB183812;
C;164;1799436;11;20050117 11:12;1661/748021;
D;164;1799436;11;20050117 11:12;P;;;;;;
D;164;1799436;11;20050117 11:12;P;;;;;;
D;164;1799436;11;20050117 11:12;V;;;;;;
B;164;1800245;12;20050117 11:12;;;22;MATTHEW ST;SCOTTS HEAD;2447;657.6;M;20041118;20041208;1000000;A;R;RESIDENCE;;AK;;0;AB172391;
C;164;1800245;12;20050117 11:12;3/B/17707;
D;164;1800245;12;20050117 11:12;P;;;;;;
D;164;1800245;12;20050117 11:12;P;;;;;;
D;164;1800245;12;20050117 11:12;V;;;;;;
B;164;1800404;13;20050117 11:12;;;16;RIVER OAK CRES;SCOTTS HEAD;2447;565.7;M;20041117;20041222;155000;A;V;VACANT LAND;;AJ;;0;AB198959;
C;164;1800404;13;20050117 11:12;314/873067;
D;164;1800404;13;20050117 11:12;P;;;;;;
D;164;1800404;13;20050117 11:12;P;;;;;;
D;164;1800404;13;20050117 11:12;V;;;;;;
B;164;2819521;14;20050117 11:12;;;632;VALLA RD;NEWEE CREEK;2447;152.938;H;20050107;20050107;150000;R;V;VACANT LAND;;SQ;;0;AB202288;
C;164;2819521;14;20050117 11:12;1/404333 1/573716;
D;164;2819521;14;20050117 11:12;P;;;;;;
D;164;2819521;14;20050117 11:12;V;;;;;;
D;164;2819521;14;20050117 11:12;V;;;;;;
B;164;3014282;15;20050117 11:12;;;14;JULIE ANN CT;HYLAND PARK;2448;663.6;M;20041216;20041224;3320000;A;R;RESIDENCE;;AN;;0;AB188932;
C;164;3014282;15;20050117 11:12;7/1056240;
D;164;3014282;15;20050117 11:12;P;;;;;;
D;164;3014282;15;20050117 11:12;P;;;;;;
D;164;3014282;15;20050117 11:12;V;;;;;;
B;164;3121581;16;20050117 11:12;;;56;GUMMA RD;GUMMA;2447;1011.7;M;20041123;20041229;80000;R;V;VACANT LAND;;SF;;50;AB199740;
C;164;3121581;16;20050117 11:12;121/548567;
D;164;3121581;16;20050117 11:12;P;;;;;;
D;164;3121581;16;20050117 11:12;P;;;;;;
D;164;3121581;16;20050117 11:12;P;;;;;;
D;164;3121581;16;20050117 11:12;V;;;;;;
D;164;3121581;16;20050117 11:12;V;;;;;;
D;164;3121581;16;20050117 11:12;V;;;;;;
D;164;3121581;16;20050117 11:12;V;;;;;;
D;164;3121581;16;20050117 11:12;V;;;;;;
D;164;3121581;16;20050117 11:12;V;;;;;;
B;164;3131546;17;20050117 11:12;;;;OLD COAST RD;MACKSVILLE;2447;2.005;H;20040915;20041210;150000;R;V;VACANT LAND;;RP;;0;AB179598;
C;164;3131546;17;20050117 11:12;101/1075208;
D;164;3131546;17;20050117 11:12;P;;;;;;
D;164;3131546;17;20050117 11:12;P;;;;;;
D;164;3131546;17;20050117 11:12;V;;;;;;
B;164;3132605;18;20050117 11:12;;;12;CALLISTEMON PL;NAMBUCCA HEADS;2448;551.2;M;20040203;20041220;124500;A;V;VACANT LAND;;AA;;0;AB188346;
C;164;3132605;18;20050117 11:12;118/1073632;
D;164;3132605;18;20050117 11:12;P;;;;;;
D;164;3132605;18;20050117 11:12;P;;;;;;
D;164;3132605;18;20050117 11:12;V;;;;;;
B;164;3132606;19;20050117 11:12;;;;CALLISTEMON PL;NAMBUCCA HEADS;2448;551.2;M;20031106;20041117;149000;A;V;VACANT LAND;;AA;;0;AB195962;
C;164;3132606;19;20050117 11:12;119/1073632;
D;164;3132606;19;20050117 11:12;P;;;;;;
D;164;3132606;19;20050117 11:12;V;;;;;;
B;164;3136750;20;20050117 11:12;;;;KYLIE ST;MACKSVILLE;2447;1.354;H;20031217;20041213;135400;I;V;VACANT LAND;;FB;;0;AB180382;
