A;008;20050117 11:03;PBARBER;
B;008;201945;1;20050117 11:03;;;11;AGNES ST;MAYFIELD;2304;;;20040925;20041215;320000;A;R;RESIDENCE;;JD;;0;AB190915;
C;008;201945;1;20050117 11:03;8/14647;
D;008;201945;1;20050117 11:03;P;;;;;;
D;008;201945;1;20050117 11:03;V;;;;;;
B;008;202838;2;20050117 11:03;;;6;ALMOND AVE;FLETCHER;2287;600.1;M;20041105;20041217;380000;A;R;RESIDENCE;;AP;;0;AB195342;
C;008;202838;2;20050117 11:03;511/1004420;
D;008;202838;2;20050117 11:03;P;;;;;;
D;008;202838;2;20050117 11:03;V;;;;;;
D;008;202838;2;20050117 11:03;V;;;;;;
B;008;202902;3;20050117 11:03;;1;3;BRITANNIA BVD;FLETCHER;2287;579.4;M;20041208;20041222;415000;A;R;RESIDENCE;;AP;;0;AB188285;
C;008;202902;3;20050117 11:03;1/869101;
D;008;202902;3;20050117 11:03;P;;;;;;
D;008;202902;3;20050117 11:03;P;;;;;;
D;008;202902;3;20050117 11:03;V;;;;;;
D;008;202902;3;20050117 11:03;V;;;;;;
B;008;204573;4;20050117 11:03;;;37;BAKER ST;MAYFIELD;2304;566.6;M;20041201;20041222;236000;A;V;VACANT LAND;;JX;;0;AB201869;
C;008;204573;4;20050117 11:03;2/17165;
D;008;204573;4;20050117 11:03;P;;;;;;
D;008;204573;4;20050117 11:03;V;;;;;;
B;008;205082;5;20050117 11:03;;;7;BARRINGTON CRES;MARYLAND;2287;614.6;M;20041126;20041126;42500;A;R;RESIDENCE;;AA;;12;AB183962;
C;008;205082;5;20050117 11:03;280/262542;
D;008;205082;5;20050117 11:03;P;;;;;;
D;008;205082;5;20050117 11:03;P;;;;;;
D;008;205082;5;20050117 11:03;V;;;;;;
D;008;205082;5;20050117 11:03;V;;;;;;
D;008;205082;5;20050117 11:03;V;;;;;;
D;008;205082;5;20050117 11:03;V;;;;;;
D;008;205082;5;20050117 11:03;V;;;;;;
D;008;205082;5;20050117 11:03;V;;;;;;
B;008;205322;6;20050117 11:03;;;2;BEAUFORD AVE;MARYLAND;2287;488.4;M;20041117;20041221;235000;A;R;RESIDENCE;;AB;;0;AB201886;
C;008;205322;6;20050117 11:03;223/607587;
D;008;205322;6;20050117 11:03;P;;;;;;
D;008;205322;6;20050117 11:03;V;;;;;;
B;008;207191;7;20050117 11:03;;1;12;BOLTON ST;NEWCASTLE;2300;;;20041021;20041202;211000;;R;RESIDENCE;3;;;0;AB205498;
C;008;207191;7;20050117 11:03;3/SP51662;
D;008;207191;7;20050117 11:03;P;;;;;;
D;008;207191;7;20050117 11:03;V;;;;;;
B;008;207584;8;20050117 11:03;;;35;BOURKE ST;CARRINGTON;2294;;;20041122;20041214;335000;A;R;RESIDENCE;;DC;;0;AB178356;
C;008;207584;8;20050117 11:03;1/3861;
D;008;207584;8;20050117 11:03;P;;;;;;
D;008;207584;8;20050117 11:03;V;;;;;;
B;008;208391;9;20050117 11:03;;;113;BROADMEADOW RD;BROADMEADOW;2292;505.8;M;20041102;20041214;290000;I;R;RESIDENCE;;GJ;;0;AB190953;
C;008;208391;9;20050117 11:03;1/304185;
D;008;208391;9;20050117 11:03;P;;;;;;
D;008;208391;9;20050117 11:03;V;;;;;;
D;008;208391;9;20050117 11:03;V;;;;;;
D;008;208391;9;20050117 11:03;V;;;;;;
D;008;208391;9;20050117 11:03;V;;;;;;
B;008;208571;10;20050117 11:03;;1;26;BROOKS ST;COOKS HILL;2300;;;20041026;20041221;272000;;R;RESIDENCE;1;;;0;AB195922;
C;008;208571;10;20050117 11:03;1/SP52934;
D;008;208571;10;20050117 11:03;P;;;;;;
D;008;208571;10;20050117 11:03;P;;;;;;
D;008;208571;10;20050117 11:03;V;;;;;;
B;008;209112;11;20050117 11:03;;;55;BRUNKER RD;BROADMEADOW;2292;;;20041207;20041220;380000;A;R;RESIDENCE;;HB;;0;AB186826;
C;008;209112;11;20050117 11:03;1/308536;
D;008;209112;11;20050117 11:03;P;;;;;;
D;008;209112;11;20050117 11:03;P;;;;;;
D;008;209112;11;20050117 11:03;V;;;;;;
B;008;209681;12;20050117 11:03;;;59;BULL ST;MAYFIELD;2304;;;20041109;20041215;270000;A;R;RESIDENCE;;JD;;0;AB203271;
C;008;209681;12;20050117 11:03;4/L/2236;
D;008;209681;12;20050117 11:03;P;;;;;;
D;008;209681;12;20050117 11:03;P;;;;;;
D;008;209681;12;20050117 11:03;V;;;;;;
B;008;210118;13;20050117 11:03;;;11;CAHILL CL;BLACK HILL;2322;1.001;H;20041105;20041222;645000;R;R;RESIDENCE;;RA;;0;AB187864;
C;008;210118;13;20050117 11:03;17/819426;
D;008;210118;13;20050117 11:03;P;;;;;;
D;008;210118;13;20050117 11:03;V;;;;;;
D;008;210118;13;20050117 11:03;V;;;;;;
B;008;210343;14;20050117 11:03;;;14;CALLISTEMON CL;WARABROOK;2304;2611;M;20040212;20041221;550000;I;V;VACANT LAND;;GU;;0;AB189962;
C;008;210343;14;20050117 11:03;221/700272;
D;008;210343;14;20050117 11:03;P;;;;;;
D;008;210343;14;20050117 11:03;V;;;;;;
B;008;210588;15;20050117 11:03;;;113;CAMERON ST;WALLSEND;2287;733.5;M;20041125;20041222;267500;A;R;RESIDENCE;;AE;;0;AB201245;
C;008;210588;15;20050117 11:03;2/16456;
D;008;210588;15;20050117 11:03;P;;;;;;
D;008;210588;15;20050117 11:03;V;;;;;;
D;008;210588;15;20050117 11:03;V;;;;;;
B;008;210949;16;20050117 11:03;;;46;CARNLEY AVE;NEW LAMBTON;2305;;;20041013;20041124;380000;A;R;RESIDENCE;;FF;;0;AB183940;
C;008;210949;16;20050117 11:03;28/22304;
D;008;210949;16;20050117 11:03;P;;;;;;
D;008;210949;16;20050117 11:03;P;;;;;;
D;008;210949;16;20050117 11:03;V;;;;;;
B;008;212573;17;20050117 11:03;;;7;CHURCH ST;LAMBTON;2299;986.4;M;20041119;20041222;415000;A;R;RESIDENCE;;FK;;0;AB190581;
C;008;212573;17;20050117 11:03;289/755247;
D;008;212573;17;20050117 11:03;P;;;;;;
D;008;212573;17;20050117 11:03;P;;;;;;
D;008;212573;17;20050117 11:03;V;;;;;;
D;008;212573;17;20050117 11:03;V;;;;;;
B;008;213444;18;20050117 11:03;;;24;CLINTON AVE;ADAMSTOWN HEIGHTS;2289;550.1;M;20041124;20041223;305000;A;R;RESIDENCE;;HA;;0;AB197351;
C;008;213444;18;20050117 11:03;4/30888;
D;008;213444;18;20050117 11:03;P;;;;;;
D;008;213444;18;20050117 11:03;V;;;;;;
B;008;213977;19;20050117 11:03;;;22;CONMURRA CCT;SHORTLAND;2307;518.5;M;20041118;20041217;246000;A;R;RESIDENCE;;JM;;0;AB198241;
C;008;213977;19;20050117 11:03;9/218289;
