A;120;20050117 11:09;PBARBER;
B;120;1254119;1;20050117 11:09;;;78 A;COURT ST;MUDGEE;2850;543;M;20041031;20041210;195000;A;R;RESIDENCE;;AE;;0;AB190155;
C;120;1254119;1;20050117 11:09;2/605654;
D;120;1254119;1;20050117 11:09;P;;;;;;
D;120;1254119;1;20050117 11:09;P;;;;;;
D;120;1254119;1;20050117 11:09;V;;;;;;
B;120;1256165;2;20050117 11:09;;2;220;MORTIMER ST;MUDGEE;2850;;;20041115;20041220;160000;;R;RESIDENCE;2;;;0;AB199003;
C;120;1256165;2;20050117 11:09;2/SP36555;
D;120;1256165;2;20050117 11:09;P;;;;;;
D;120;1256165;2;20050117 11:09;V;;;;;;
D;120;1256165;2;20050117 11:09;V;;;;;;
B;120;1257426;3;20050117 11:09;;;1107;GOOLMA RD;GULGONG;2852;15.6;H;20041122;20041221;275000;R;R;RESIDENCE;;TN;;0;AB191015;
C;120;1257426;3;20050117 11:09;2/252114;
D;120;1257426;3;20050117 11:09;P;;;;;;
D;120;1257426;3;20050117 11:09;V;;;;;;
B;120;1257810;4;20050117 11:09;;;;ULAN RD;PUTTA BUCCA;2850;15.73;H;20041001;20041119;5650000;R;3;MOTEL;;FZ;;0;AB115207;
C;120;1257810;4;20050117 11:09;5/265664;
D;120;1257810;4;20050117 11:09;P;;;;;;
D;120;1257810;4;20050117 11:09;V;;;;;;
B;120;1257983;5;20050117 11:09;WONDAH FARM;;341;WONGA ROO RD;BUNGABA;2852;80.94;H;20041108;20041125;347500;R;3;FARM;;FN;;0;AB194832;
C;120;1257983;5;20050117 11:09;67, 71/750742;
D;120;1257983;5;20050117 11:09;P;;;;;;
D;120;1257983;5;20050117 11:09;P;;;;;;
D;120;1257983;5;20050117 11:09;V;;;;;;
D;120;1257983;5;20050117 11:09;V;;;;;;
B;120;1258170;6;20050117 11:09;;;;ULAN-WOLLAR RD;WILPINJONG;2850;41.13;H;20041123;20041222;740000;R;3;FARM;;FN;;0;AB192623;
C;120;1258170;6;20050117 11:09;12/703223 1/728756;
D;120;1258170;6;20050117 11:09;P;;;;;;
D;120;1258170;6;20050117 11:09;V;;;;;;
D;120;1258170;6;20050117 11:09;V;;;;;;
D;120;1258170;6;20050117 11:09;V;;;;;;
B;120;1258171;7;20050117 11:09;;;;ULAN-WOLLAR RD;ULAN;2850;41.04;H;20041123;20041222;740000;R;3;FARM;;FN;;0;AB192623;
C;120;1258171;7;20050117 11:09;13/703223 1/724617;
D;120;1258171;7;20050117 11:09;P;;;;;;
D;120;1258171;7;20050117 11:09;V;;;;;;
D;120;1258171;7;20050117 11:09;V;;;;;;
D;120;1258171;7;20050117 11:09;V;;;;;;
B;120;1258455;8;20050117 11:09;;;301;LOWES PEAK RD;ST FILLANS;2850;10.18;H;20041125;20041222;395000;R;3;FARM;;TL;;0;AB191681;
C;120;1258455;8;20050117 11:09;36/248341;
D;120;1258455;8;20050117 11:09;P;;;;;;
D;120;1258455;8;20050117 11:09;P;;;;;;
D;120;1258455;8;20050117 11:09;P;;;;;;
D;120;1258455;8;20050117 11:09;V;;;;;;
B;120;1258892;9;20050117 11:09;;;96;BERAGOO RD;GRATTAI;2850;10.12;H;20041125;20041216;249000;R;R;RESIDENCE;;TL;;0;AB184062;
C;120;1258892;9;20050117 11:09;48/255363;
D;120;1258892;9;20050117 11:09;P;;;;;;
D;120;1258892;9;20050117 11:09;P;;;;;;
D;120;1258892;9;20050117 11:09;V;;;;;;
B;120;1259148;10;20050117 11:09;;;;SALEYARDS LANE;GULGONG;2852;4.482;H;20041029;20041217;170000;R;V;VACANT LAND;;SD;;0;AB166974;
C;120;1259148;10;20050117 11:09;435, 436, 502/755433;
D;120;1259148;10;20050117 11:09;P;;;;;;
D;120;1259148;10;20050117 11:09;P;;;;;;
D;120;1259148;10;20050117 11:09;V;;;;;;
D;120;1259148;10;20050117 11:09;V;;;;;;
B;120;1259204;11;20050117 11:09;;;43;BAYLY ST;GULGONG;2852;1315;M;20041116;20041215;197000;B;R;RESIDENCE;;BE;;0;AB176480;
C;120;1259204;11;20050117 11:09;5, 4B/11/758482;
D;120;1259204;11;20050117 11:09;P;;;;;;
D;120;1259204;11;20050117 11:09;P;;;;;;
D;120;1259204;11;20050117 11:09;V;;;;;;
D;120;1259204;11;20050117 11:09;V;;;;;;
B;120;1259414;12;20050117 11:09;;;3;FITZROY ST;GULGONG;2852;1518;M;20041018;20041213;245000;A;R;RESIDENCE;;AN;;0;AB197107;
C;120;1259414;12;20050117 11:09;5/36/758482;
D;120;1259414;12;20050117 11:09;P;;;;;;
D;120;1259414;12;20050117 11:09;P;;;;;;
D;120;1259414;12;20050117 11:09;V;;;;;;
D;120;1259414;12;20050117 11:09;V;;;;;;
B;120;1259506;13;20050117 11:09;;;6;HOMER ST;GULGONG;2852;805.4;M;20041115;20041222;196000;A;R;RESIDENCE;;AN;;0;AB204213;
C;120;1259506;13;20050117 11:09;16/253864;
D;120;1259506;13;20050117 11:09;P;;;;;;
D;120;1259506;13;20050117 11:09;P;;;;;;
D;120;1259506;13;20050117 11:09;V;;;;;;
D;120;1259506;13;20050117 11:09;V;;;;;;
B;120;1259724;14;20050117 11:09;;;37;MEDLEY ST;GULGONG;2852;747.7;M;20041126;20041210;207000;A;R;RESIDENCE;;AN;;0;AB181886;
C;120;1259724;14;20050117 11:09;1/602953;
D;120;1259724;14;20050117 11:09;P;;;;;;
D;120;1259724;14;20050117 11:09;V;;;;;;
D;120;1259724;14;20050117 11:09;V;;;;;;
B;120;1259982;15;20050117 11:09;;;4;WILBETREE ST;GULGONG;2852;1088;M;20041101;20041213;185000;A;R;RESIDENCE;;AN;;0;AB197717;
C;120;1259982;15;20050117 11:09;6/69/758482;
D;120;1259982;15;20050117 11:09;P;;;;;;
D;120;1259982;15;20050117 11:09;P;;;;;;
D;120;1259982;15;20050117 11:09;V;;;;;;
B;120;1261208;16;20050117 11:09;IRON BARK;;911;CASTLEREAGH HWY;MENAH;2850;10.12;H;20041125;20041206;455000;R;R;RESIDENCE;;TG;;0;AB196354;
C;120;1261208;16;20050117 11:09;1/594204;
D;120;1261208;16;20050117 11:09;P;;;;;;
D;120;1261208;16;20050117 11:09;P;;;;;;
D;120;1261208;16;20050117 11:09;V;;;;;;
B;120;1262116;17;20050117 11:09;BUNGULLA;;;BUNGULLA RD;WILPINJONG;2850;183.1;H;20041123;20041223;630000;R;3;FARM;;NF;;0;AB198970;
C;120;1262116;17;20050117 11:09;9, 11, 12, 13, 14, 24/755454;
D;120;1262116;17;20050117 11:09;P;;;;;;
D;120;1262116;17;20050117 11:09;V;;;;;;
B;120;1262120;18;20050117 11:09;;;981;ULAN-WOLLAR RD;WILPINJONG;2850;429.6;H;20041123;20041223;1370000;R;3;FARM;;MF;;0;AB198978;
C;120;1262120;18;20050117 11:09;31, 35, 45, 46, 72, 100/755454;
D;120;1262120;18;20050117 11:09;P;;;;;;
D;120;1262120;18;20050117 11:09;V;;;;;;
D;120;1262120;18;20050117 11:09;V;;;;;;
B;120;3081022;19;20050117 11:09;BELLEVUE HILL ESTATE;;;BELLEVUE RD OFF;GLEN AYR;2850;897;M;20041117;20041126;116000;A;V;VACANT LAND;;AS;;0;AB174371;
C;120;3081022;19;20050117 11:09;67/1066609;
D;120;3081022;19;20050117 11:09;P;;;;;;
D;120;3081022;19;20050117 11:09;V;;;;;;
D;120;3081022;19;20050117 11:09;V;;;;;;
D;120;3081022;19;20050117 11:09;V;;;;;;
Z;103;19;19;63;
