A;057;20050316 11:07;PBARBER;
B;057;521760;1;20050316 11:07;;;;COOINDA LANE;DENILIQUIN;2710;2.033;H;20050111;20050204;285000;R;R;RESIDENCE;;HC;;0;AB300428;
C;057;521760;1;20050316 11:07;8/258108;
D;057;521760;1;20050316 11:07;P;;;;;;
D;057;521760;1;20050316 11:07;V;;;;;;
D;057;521760;1;20050316 11:07;V;;;;;;
B;057;521948;2;20050316 11:07;;;101;CRISPE ST;DENILIQUIN;2710;910.5;M;20041129;20041221;74500;A;R;RESIDENCE;;AB;AC;0;AB191816;
C;057;521948;2;20050316 11:07;3/77/979186;
D;057;521948;2;20050316 11:07;P;;;;;;
D;057;521948;2;20050316 11:07;V;;;;;;
D;057;521948;2;20050316 11:07;V;;;;;;
B;057;521958;3;20050316 11:07;;;125;CRISPE ST;DENILIQUIN;2710;746.1;M;20041117;20041222;100000;A;R;RESIDENCE;;AB;;0;AB300938;
C;057;521958;3;20050316 11:07;29/35807;
D;057;521958;3;20050316 11:07;P;;;;;;
D;057;521958;3;20050316 11:07;V;;;;;;
D;057;521958;3;20050316 11:07;V;;;;;;
B;057;522404;4;20050316 11:07;;;;FLANAGAN'S LANE;DENILIQUIN;2710;261.6;H;20041018;20041111;660000;R;3;FARM;;RW;;0;AB325076;
C;057;522404;4;20050316 11:07;E/405022 1, 2, 3/807789;
D;057;522404;4;20050316 11:07;P;;;;;;
D;057;522404;4;20050316 11:07;V;;;;;;
B;057;522791;5;20050316 11:07;;;308;HARFLEUR ST;DENILIQUIN;2710;1012;M;20040531;20041112;160000;A;R;RESIDENCE;;AA;;0;AB301425;
C;057;522791;5;20050316 11:07;32/527057;
D;057;522791;5;20050316 11:07;P;;;;;;
D;057;522791;5;20050316 11:07;P;;;;;;
D;057;522791;5;20050316 11:07;V;;;;;;
B;057;522822;6;20050316 11:07;;;438;HARFLEUR ST;DENILIQUIN;2710;1012;M;20050111;20050210;110000;A;R;RESIDENCE;;AB;;0;AB309325;
C;057;522822;6;20050316 11:07;2/1027437;
D;057;522822;6;20050316 11:07;P;;;;;;
D;057;522822;6;20050316 11:07;V;;;;;;
D;057;522822;6;20050316 11:07;V;;;;;;
D;057;522822;6;20050316 11:07;V;;;;;;
B;057;523228;7;20050316 11:07;;;104;HUGHES ST;DENILIQUIN;2710;910.5;M;20041109;20050114;120000;A;R;RESIDENCE;;AB;;0;AB317443;
C;057;523228;7;20050316 11:07;29/79/979186;
D;057;523228;7;20050316 11:07;P;;;;;;
D;057;523228;7;20050316 11:07;P;;;;;;
D;057;523228;7;20050316 11:07;V;;;;;;
B;057;523726;8;20050316 11:07;;;;NAPIER ST;DENILIQUIN;2710;809;M;20041208;20041222;32500;A;V;VACANT LAND;;BS;;0;4450821;
C;057;523726;8;20050316 11:07;66, 67/49/6245;
D;057;523726;8;20050316 11:07;P;;;;;;
D;057;523726;8;20050316 11:07;V;;;;;;
B;057;523964;9;20050316 11:07;;;410;POICTIERS ST;DENILIQUIN;2710;919.8;M;20050111;20050204;150000;A;R;RESIDENCE;;AA;;0;AB312064;
C;057;523964;9;20050316 11:07;1/742807;
D;057;523964;9;20050316 11:07;P;;;;;;
D;057;523964;9;20050316 11:07;P;;;;;;
D;057;523964;9;20050316 11:07;V;;;;;;
D;057;523964;9;20050316 11:07;V;;;;;;
B;057;524041;10;20050316 11:07;;;263;RIVER ST;DENILIQUIN;2710;;;20050114;20050211;170000;A;R;RESIDENCE;;RN;;0;AB302034;
C;057;524041;10;20050316 11:07;1/195990;
D;057;524041;10;20050316 11:07;P;;;;;;
D;057;524041;10;20050316 11:07;V;;;;;;
B;057;524876;11;20050316 11:07;;;427;WOOD ST;DENILIQUIN;2710;256.9;M;20041213;20050124;136000;A;R;RESIDENCE;;AB;;0;AB329850;
C;057;524876;11;20050316 11:07;2/285010;
D;057;524876;11;20050316 11:07;P;;;;;;
D;057;524876;11;20050316 11:07;V;;;;;;
B;057;524881;12;20050316 11:07;;;427;WOOD ST;DENILIQUIN;2710;256.3;M;20050208;20050225;150000;A;R;RESIDENCE;;AB;;0;AB326391;
C;057;524881;12;20050316 11:07;7/285010;
D;057;524881;12;20050316 11:07;P;;;;;;
D;057;524881;12;20050316 11:07;V;;;;;;
D;057;524881;12;20050316 11:07;V;;;;;;
B;057;524912;13;20050316 11:07;;;337;WOOD ST;DENILIQUIN;2710;999.1;M;20041222;20050202;170000;A;R;RESIDENCE;;AB;;0;AB319387;
C;057;524912;13;20050316 11:07;D/367550;
D;057;524912;13;20050316 11:07;P;;;;;;
D;057;524912;13;20050316 11:07;V;;;;;;
B;057;524998;14;20050316 11:07;;;448;WOOD ST;DENILIQUIN;2710;973.8;M;20041103;20041126;178000;A;R;RESIDENCE;;AB;;0;AB313872;
C;057;524998;14;20050316 11:07;3/203/758913;
D;057;524998;14;20050316 11:07;P;;;;;;
D;057;524998;14;20050316 11:07;P;;;;;;
D;057;524998;14;20050316 11:07;V;;;;;;
D;057;524998;14;20050316 11:07;V;;;;;;
B;057;3066546;15;20050316 11:07;;;;WAKOOL RD;DENILIQUIN;2710;1.632;H;20050119;20050211;45500;R;V;VACANT LAND;;HW;;0;AB291894;
C;057;3066546;15;20050316 11:07;6/285832;
D;057;3066546;15;20050316 11:07;P;;;;;;
D;057;3066546;15;20050316 11:07;P;;;;;;
D;057;3066546;15;20050316 11:07;V;;;;;;
Z;75;15;15;43;
