A;148;20050117 11:11;PBARBER;
B;148;1642314;1;20050117 11:11;;3;39;ANDERSON ST;EAST BALLINA;2478;;;20040827;20041125;207000;;R;RESIDENCE;3;;;0;AB154268;
C;148;1642314;1;20050117 11:11;3/SP15069;
D;148;1642314;1;20050117 11:11;P;;;;;;
D;148;1642314;1;20050117 11:11;V;;;;;;
B;148;1643314;2;20050117 11:11;;;3;CAMBRIDGE CRES;EAST BALLINA;2478;670.3;M;20041201;20041217;400000;A;R;RESIDENCE;;AV;;0;AB180636;
C;148;1643314;2;20050117 11:11;5/65/239340;
D;148;1643314;2;20050117 11:11;P;;;;;;
D;148;1643314;2;20050117 11:11;P;;;;;;
D;148;1643314;2;20050117 11:11;V;;;;;;
B;148;1643620;3;20050117 11:11;;1;62;CEDAR CRES;EAST BALLINA;2478;;;20040928;20041028;100000;;3;UNIT;1;;;50;AB188149;
C;148;1643620;3;20050117 11:11;1/SP22446;
D;148;1643620;3;20050117 11:11;P;;;;;;
D;148;1643620;3;20050117 11:11;P;;;;;;
D;148;1643620;3;20050117 11:11;V;;;;;;
D;148;1643620;3;20050117 11:11;V;;;;;;
D;148;1643620;3;20050117 11:11;V;;;;;;
D;148;1643620;3;20050117 11:11;V;;;;;;
B;148;1643847;4;20050117 11:11;;;84;CHICKIBA DR;EAST BALLINA;2478;770;M;20041028;20041210;408000;A;R;RESIDENCE;;AP;;0;AB181539;
C;148;1643847;4;20050117 11:11;125/771338;
D;148;1643847;4;20050117 11:11;P;;;;;;
D;148;1643847;4;20050117 11:11;P;;;;;;
D;148;1643847;4;20050117 11:11;V;;;;;;
D;148;1643847;4;20050117 11:11;V;;;;;;
B;148;1645187;5;20050117 11:11;;2;1;HENDERSON ST;EAST BALLINA;2478;;;20041104;20041209;365000;;R;RESIDENCE;2;;;0;AB181350;
C;148;1645187;5;20050117 11:11;2/SP34372;
D;148;1645187;5;20050117 11:11;P;;;;;;
D;148;1645187;5;20050117 11:11;P;;;;;;
D;148;1645187;5;20050117 11:11;V;;;;;;
D;148;1645187;5;20050117 11:11;V;;;;;;
B;148;1645207;6;20050117 11:11;;4;1;HENRY PHILP AVE;BALLINA;2478;;;20041108;20041213;385000;;R;RESIDENCE;4;;;0;AB197791;
C;148;1645207;6;20050117 11:11;4/SP16712;
D;148;1645207;6;20050117 11:11;P;;;;;;
D;148;1645207;6;20050117 11:11;V;;;;;;
B;148;1645598;7;20050117 11:11;;10;111;KALINGA ST;BALLINA;2478;;;20041103;20041203;247000;;R;RESIDENCE;10;;;0;AB189182;
C;148;1645598;7;20050117 11:11;10/SP34528;
D;148;1645598;7;20050117 11:11;P;;;;;;
D;148;1645598;7;20050117 11:11;P;;;;;;
D;148;1645598;7;20050117 11:11;V;;;;;;
D;148;1645598;7;20050117 11:11;V;;;;;;
B;148;1646130;8;20050117 11:11;;6;58;MARTIN ST;BALLINA;2478;;;20041109;20041203;246500;;R;RESIDENCE;6;;;0;AB180172;
C;148;1646130;8;20050117 11:11;6/SP17370;
D;148;1646130;8;20050117 11:11;P;;;;;;
D;148;1646130;8;20050117 11:11;P;;;;;;
D;148;1646130;8;20050117 11:11;V;;;;;;
B;148;1647284;9;20050117 11:11;;;10;PIPER DR;BALLINA;2478;1250;M;20040927;20041117;257000;I;V;VACANT LAND;;FB;;0;AB198529;
C;148;1647284;9;20050117 11:11;63/1011691;
D;148;1647284;9;20050117 11:11;P;;;;;;
D;148;1647284;9;20050117 11:11;P;;;;;;
D;148;1647284;9;20050117 11:11;P;;;;;;
D;148;1647284;9;20050117 11:11;P;;;;;;
D;148;1647284;9;20050117 11:11;P;;;;;;
D;148;1647284;9;20050117 11:11;P;;;;;;
D;148;1647284;9;20050117 11:11;V;;;;;;
D;148;1647284;9;20050117 11:11;V;;;;;;
D;148;1647284;9;20050117 11:11;V;;;;;;
D;148;1647284;9;20050117 11:11;V;;;;;;
B;148;1648780;10;20050117 11:11;;2;2;SWIFT ST;BALLINA;2478;;;20041018;20041118;200000;;R;RESIDENCE;2;;;0;AB183807;
C;148;1648780;10;20050117 11:11;2/SP16232;
D;148;1648780;10;20050117 11:11;P;;;;;;
D;148;1648780;10;20050117 11:11;V;;;;;;
D;148;1648780;10;20050117 11:11;V;;;;;;
B;148;1649078;11;20050117 11:11;;;35;TEMPLE ST;BALLINA;2478;524.8;M;20041119;20041202;305000;A;R;RESIDENCE;;AJ;;0;AB188744;
C;148;1649078;11;20050117 11:11;1/546713;
D;148;1649078;11;20050117 11:11;P;;;;;;
D;148;1649078;11;20050117 11:11;V;;;;;;
B;148;1649491;12;20050117 11:11;;;6;WENDY ST;EAST BALLINA;2478;581.7;M;20041109;20041210;333000;A;R;RESIDENCE;;AV;;0;AB203195;
C;148;1649491;12;20050117 11:11;19/225959;
D;148;1649491;12;20050117 11:11;P;;;;;;
D;148;1649491;12;20050117 11:11;P;;;;;;
D;148;1649491;12;20050117 11:11;V;;;;;;
B;148;1649544;13;20050117 11:11;;;2;WESTLAND DR;WEST BALLINA;2478;805.7;M;20041117;20041215;400000;A;R;RESIDENCE;;AC;;0;AB187729;
C;148;1649544;13;20050117 11:11;161/879355;
D;148;1649544;13;20050117 11:11;P;;;;;;
D;148;1649544;13;20050117 11:11;P;;;;;;
D;148;1649544;13;20050117 11:11;V;;;;;;
B;148;1650037;14;20050117 11:11;;;20;AMBER DR;LENNOX HEAD;2478;953.3;M;20041126;20041213;525000;A;R;RESIDENCE;;DC;;0;AB197697;
C;148;1650037;14;20050117 11:11;40/793489;
D;148;1650037;14;20050117 11:11;P;;;;;;
D;148;1650037;14;20050117 11:11;P;;;;;;
D;148;1650037;14;20050117 11:11;V;;;;;;
D;148;1650037;14;20050117 11:11;V;;;;;;
B;148;1651245;15;20050117 11:11;;;35;MONTWOOD DR;LENNOX HEAD;2478;951.7;M;20041101;20041203;370000;A;R;RESIDENCE;;DE;;0;AB185043;
C;148;1651245;15;20050117 11:11;27/805289;
D;148;1651245;15;20050117 11:11;P;;;;;;
D;148;1651245;15;20050117 11:11;P;;;;;;
D;148;1651245;15;20050117 11:11;V;;;;;;
B;148;1651980;16;20050117 11:11;;;15;STONEHENGE PL;LENNOX HEAD;2478;2260;M;20041130;20041217;550000;A;R;RESIDENCE;;DG;;0;AB183315;
C;148;1651980;16;20050117 11:11;9/771712;
D;148;1651980;16;20050117 11:11;P;;;;;;
D;148;1651980;16;20050117 11:11;P;;;;;;
D;148;1651980;16;20050117 11:11;V;;;;;;
D;148;1651980;16;20050117 11:11;V;;;;;;
B;148;1652627;17;20050117 11:11;;;57;WATERFORD PDE;SKENNARS HEAD;2478;716.1;M;20041117;20041208;550000;A;R;RESIDENCE;;DP;;0;AB192943;
C;148;1652627;17;20050117 11:11;57/811218;
D;148;1652627;17;20050117 11:11;P;;;;;;
D;148;1652627;17;20050117 11:11;P;;;;;;
D;148;1652627;17;20050117 11:11;V;;;;;;
D;148;1652627;17;20050117 11:11;V;;;;;;
B;148;1652711;18;20050117 11:11;;;79;CARLISLE ST;WARDELL;2477;663.9;M;20041109;20041201;210000;A;R;RESIDENCE;;DZ;;0;AB178659;
C;148;1652711;18;20050117 11:11;2/541675;
D;148;1652711;18;20050117 11:11;P;;;;;;
D;148;1652711;18;20050117 11:11;P;;;;;;
D;148;1652711;18;20050117 11:11;V;;;;;;
D;148;1652711;18;20050117 11:11;V;;;;;;
