A;247;20050316 11:18;PBARBER;
B;247;2655174;1;20050316 11:18;;;;PH GORMAN;BAAN BAA;2390;106;H;20041126;20050209;65000;R;V;VACANT LAND;;SS;;0;AB306392;
C;247;2655174;1;20050316 11:18;142/834252;
D;247;2655174;1;20050316 11:18;P;;;;;;
D;247;2655174;1;20050316 11:18;P;;;;;;
D;247;2655174;1;20050316 11:18;P;;;;;;
D;247;2655174;1;20050316 11:18;V;;;;;;
B;247;2656541;2;20050316 11:18;;;;PH WEE WAA;NARRABRI;2390;6.481;H;20041028;20041126;200000;R;R;RESIDENCE;;RS;;0;AB322793;
C;247;2656541;2;20050316 11:18;4/591880;
D;247;2656541;2;20050316 11:18;P;;;;;;
D;247;2656541;2;20050316 11:18;P;;;;;;
D;247;2656541;2;20050316 11:18;V;;;;;;
B;247;2656788;3;20050316 11:18;;;93;BOUNDARY ST;WEE WAA;2388;2194;M;20041206;20050131;320000;A;R;RESIDENCE;;AW;;0;AB319617;
C;247;2656788;3;20050316 11:18;120/867122;
D;247;2656788;3;20050316 11:18;P;;;;;;
D;247;2656788;3;20050316 11:18;P;;;;;;
D;247;2656788;3;20050316 11:18;V;;;;;;
B;247;2656999;4;20050316 11:18;;;45;GEORGE ST;WEE WAA;2388;1.323;H;20050105;20050210;78000;A;V;VACANT LAND;;AW;;0;AB309920;
C;247;2656999;4;20050316 11:18;52/879276;
D;247;2656999;4;20050316 11:18;P;;;;;;
D;247;2656999;4;20050316 11:18;P;;;;;;
D;247;2656999;4;20050316 11:18;V;;;;;;
D;247;2656999;4;20050316 11:18;V;;;;;;
B;247;2658256;5;20050316 11:18;;;4;DROUBALGIE ST;NARRABRI;2390;1012;M;20050125;20050218;185000;A;R;RESIDENCE;;NK;;0;AB315491;
C;247;2658256;5;20050316 11:18;49C/358611;
D;247;2658256;5;20050316 11:18;P;;;;;;
D;247;2658256;5;20050316 11:18;P;;;;;;
D;247;2658256;5;20050316 11:18;V;;;;;;
D;247;2658256;5;20050316 11:18;V;;;;;;
B;247;2658748;6;20050316 11:18;;;17;HALEY AVE;NARRABRI;2390;720;M;20041221;20050207;185000;A;R;RESIDENCE;;NA;;0;AB299540;
C;247;2658748;6;20050316 11:18;29/263562;
D;247;2658748;6;20050316 11:18;P;;;;;;
D;247;2658748;6;20050316 11:18;P;;;;;;
D;247;2658748;6;20050316 11:18;V;;;;;;
B;247;2659236;7;20050316 11:18;;;99;MAITLAND ST;NARRABRI;2390;379.4;M;20050118;20050301;290000;B;3;SHOP;;BA;;0;AB327760;
C;247;2659236;7;20050316 11:18;1/511336;
D;247;2659236;7;20050316 11:18;P;;;;;;
D;247;2659236;7;20050316 11:18;V;;;;;;
B;247;2659750;8;20050316 11:18;;;44;REGENT ST;NARRABRI;2390;789.5;M;20041026;20041126;220000;A;R;RESIDENCE;;NA;;0;AB329293;
C;247;2659750;8;20050316 11:18;73/811080;
D;247;2659750;8;20050316 11:18;P;;;;;;
D;247;2659750;8;20050316 11:18;P;;;;;;
D;247;2659750;8;20050316 11:18;V;;;;;;
D;247;2659750;8;20050316 11:18;V;;;;;;
B;247;2830868;9;20050316 11:18;;;78;GIBBONS ST;NARRABRI;2390;1076;M;20041123;20050218;260000;S;R;RESIDENCE;;NS;;0;AB310507;
C;247;2830868;9;20050316 11:18;103/1028288;
D;247;2830868;9;20050316 11:18;P;;;;;;
D;247;2830868;9;20050316 11:18;P;;;;;;
D;247;2830868;9;20050316 11:18;V;;;;;;
B;247;2980703;10;20050316 11:18;;;;MCKENZIE ST RIVERBEND SUBD;NARRABRI;2390;8000;M;20041222;20050211;73000;R;V;VACANT LAND;;RB;;0;AB289392;
C;247;2980703;10;20050316 11:18;65/1051133;
D;247;2980703;10;20050316 11:18;P;;;;;;
D;247;2980703;10;20050316 11:18;P;;;;;;
D;247;2980703;10;20050316 11:18;V;;;;;;
D;247;2980703;10;20050316 11:18;V;;;;;;
Z;56;10;10;34;
