A;234;20050117 11:16;PBARBER;
B;234;2613854;1;20050117 11:16;;;31;BLENDE ST;BROKEN HILL;2880;518.5;M;20041129;20041213;40000;A;R;RESIDENCE;;CD;;0;AB187441;
C;234;2613854;1;20050117 11:16;1, 2/922056;
D;234;2613854;1;20050117 11:16;P;;;;;;
D;234;2613854;1;20050117 11:16;P;;;;;;
D;234;2613854;1;20050117 11:16;V;;;;;;
B;234;2614030;2;20050117 11:16;;;646;BLENDE ST;BROKEN HILL;2880;518.5;M;20041129;20041217;76500;A;R;RESIDENCE;;CC;;0;AB186625;
C;234;2614030;2;20050117 11:16;1/928206;
D;234;2614030;2;20050117 11:16;P;;;;;;
D;234;2614030;2;20050117 11:16;P;;;;;;
D;234;2614030;2;20050117 11:16;V;;;;;;
B;234;2614040;3;20050117 11:16;;;596;BLENDE ST;BROKEN HILL;2880;368;M;20041208;20041221;45000;A;R;RESIDENCE;;CC;;0;AB204813;
C;234;2614040;3;20050117 11:16;1/120835 A/414417;
D;234;2614040;3;20050117 11:16;P;;;;;;
D;234;2614040;3;20050117 11:16;V;;;;;;
B;234;2614422;4;20050117 11:16;;;310;BROMIDE ST;BROKEN HILL;2880;442.6;M;20041206;20041216;47500;A;R;RESIDENCE;;AR;;0;AB182924;
C;234;2614422;4;20050117 11:16;1/945347;
D;234;2614422;4;20050117 11:16;P;;;;;;
D;234;2614422;4;20050117 11:16;P;;;;;;
D;234;2614422;4;20050117 11:16;V;;;;;;
B;234;2615384;5;20050117 11:16;;;180;CHLORIDE ST;BROKEN HILL;2880;676.6;M;20040927;20040927;119000;A;R;RESIDENCE;;AR;;0;AB202489;
C;234;2615384;5;20050117 11:16;1/126410;
D;234;2615384;5;20050117 11:16;P;;;;;;
D;234;2615384;5;20050117 11:16;P;;;;;;
D;234;2615384;5;20050117 11:16;V;;;;;;
D;234;2615384;5;20050117 11:16;V;;;;;;
B;234;2615935;6;20050117 11:16;;;494;CRYSTAL ST;BROKEN HILL;2880;659.3;M;20040422;20040422;48000;A;R;RESIDENCE;;CC;;0;AB204712;
C;234;2615935;6;20050117 11:16;4228/757298;
D;234;2615935;6;20050117 11:16;P;;;;;;
D;234;2615935;6;20050117 11:16;V;;;;;;
B;234;2616613;7;20050117 11:16;;;73;EYRE ST;BROKEN HILL;2880;1012;M;20041130;20041220;96000;A;R;RESIDENCE;;HR;;0;AB204794;
C;234;2616613;7;20050117 11:16;3/31/758018;
D;234;2616613;7;20050117 11:16;P;;;;;;
D;234;2616613;7;20050117 11:16;V;;;;;;
B;234;2616765;8;20050117 11:16;;;154;GAFFNEY LANE;BROKEN HILL;2880;640.8;M;20041201;20041222;17000;A;R;RESIDENCE;;AH;;0;AB203885;
C;234;2616765;8;20050117 11:16;1/918338;
D;234;2616765;8;20050117 11:16;P;;;;;;
D;234;2616765;8;20050117 11:16;V;;;;;;
B;234;2616810;9;20050117 11:16;;;55;GAFFNEY ST;BROKEN HILL;2880;1672;M;20041116;20041217;112000;A;R;RESIDENCE;;AH;;0;AB187451;
C;234;2616810;9;20050117 11:16;5632/757298 6087/822072 Western Land Lease 6444 Western Land Lease 644;
C;234;2616810;9;20050117 11:16;4;
D;234;2616810;9;20050117 11:16;P;;;;;;
D;234;2616810;9;20050117 11:16;P;;;;;;
D;234;2616810;9;20050117 11:16;V;;;;;;
B;234;2617248;10;20050117 11:16;;;165;HARVY ST;BROKEN HILL;2880;349.05;M;20041109;20041203;32000;A;R;RESIDENCE;;AL;;0;AB181396;
C;234;2617248;10;20050117 11:16;1/938301;
D;234;2617248;10;20050117 11:16;P;;;;;;
