A;620;20050301 09:48;PDANN;
B;620;1253858;1;20050301 09:48;;;173;CHURCH ST;MUDGEE;2850;;;20041124;20041220;197500;A;R;RESIDENCE;;AC;;0;AB271963;
C;620;1253858;1;20050301 09:48;1/35203;
D;620;1253858;1;20050301 09:48;P;;;;;;
D;620;1253858;1;20050301 09:48;P;;;;;;
D;620;1253858;1;20050301 09:48;V;;;;;;
B;620;1255080;2;20050301 09:48;;;153;HORATIO ST;MUDGEE;2850;469.5;M;20041220;20050131;245000;A;R;RESIDENCE;;AE;;0;AB274318;
C;620;1255080;2;20050301 09:48;1/605654;
D;620;1255080;2;20050301 09:48;P;;;;;;
D;620;1255080;2;20050301 09:48;V;;;;;;
D;620;1255080;2;20050301 09:48;V;;;;;;
B;620;1255122;3;20050301 09:48;;;61;HORATIO ST;MUDGEE;2850;1012;M;20041223;20050203;170000;A;R;RESIDENCE;;AD;;0;AB268911;
C;620;1255122;3;20050301 09:48;7/44/758721;
D;620;1255122;3;20050301 09:48;P;;;;;;
D;620;1255122;3;20050301 09:48;V;;;;;;
B;620;1256374;4;20050301 09:48;;;45;MULGOA WAY;MUDGEE;2850;997;M;20041223;20050203;307000;A;R;RESIDENCE;;AB;;0;AB294977;
C;620;1256374;4;20050301 09:48;38/262657;
D;620;1256374;4;20050301 09:48;P;;;;;;
D;620;1256374;4;20050301 09:48;V;;;;;;
D;620;1256374;4;20050301 09:48;V;;;;;;
B;620;1256443;5;20050301 09:48;;;7;NICHOLSON ST;MUDGEE;2850;733.5;M;20041223;20050203;255000;A;R;RESIDENCE;;AE;;0;AB279282;
C;620;1256443;5;20050301 09:48;A/399697;
D;620;1256443;5;20050301 09:48;P;;;;;;
D;620;1256443;5;20050301 09:48;V;;;;;;
D;620;1256443;5;20050301 09:48;V;;;;;;
B;620;1256520;6;20050301 09:48;;;52;OPORTO RD;MUDGEE;2850;900;M;20041220;20050207;439500;A;3;UNITS;;AC;;0;AB292109;
C;620;1256520;6;20050301 09:48;6/1003539;
D;620;1256520;6;20050301 09:48;P;;;;;;
D;620;1256520;6;20050301 09:48;V;;;;;;
D;620;1256520;6;20050301 09:48;V;;;;;;
B;620;1256590;7;20050301 09:48;;;47;PERRY ST;MUDGEE;2850;1134.5;M;20040731;20040908;240000;A;R;RESIDENCE;;AD;;0;4448806;
C;620;1256590;7;20050301 09:48;PT 5/26/758721;
D;620;1256590;7;20050301 09:48;P;;;;;;
D;620;1256590;7;20050301 09:48;P;;;;;;
D;620;1256590;7;20050301 09:48;V;;;;;;
D;620;1256590;7;20050301 09:48;V;;;;;;
D;620;1256590;7;20050301 09:48;V;;;;;;
B;620;1256591;8;20050301 09:48;;;49;PERRY ST;MUDGEE;2850;889;M;20040731;20040908;240000;A;R;RESIDENCE;;AD;;0;4448806;
C;620;1256591;8;20050301 09:48;PT 5/26/758721;
D;620;1256591;8;20050301 09:48;P;;;;;;
D;620;1256591;8;20050301 09:48;P;;;;;;
D;620;1256591;8;20050301 09:48;V;;;;;;
D;620;1256591;8;20050301 09:48;V;;;;;;
D;620;1256591;8;20050301 09:48;V;;;;;;
