A;087;20050316 11:09;PBARBER;
B;087;753872;1;20050316 11:09;;1;86;AVENUE RD;MOSMAN;2088;;;20050112;20050216;740000;;R;RESIDENCE;1;;;0;AB311255;
C;087;753872;1;20050316 11:09;1/SP30421;
D;087;753872;1;20050316 11:09;P;;;;;;
D;087;753872;1;20050316 11:09;P;;;;;;
D;087;753872;1;20050316 11:09;V;;;;;;
B;087;754687;2;20050316 11:09;;;1;BARDWELL RD;MOSMAN;2088;;;20041129;20050217;1162500;A;R;RESIDENCE;;AJ;;0;AB312121;
C;087;754687;2;20050316 11:09;D/976748;
D;087;754687;2;20050316 11:09;P;;;;;;
D;087;754687;2;20050316 11:09;P;;;;;;
D;087;754687;2;20050316 11:09;V;;;;;;
D;087;754687;2;20050316 11:09;V;;;;;;
B;087;755682;3;20050316 11:09;;124;2;BRADY ST;MOSMAN;2088;;;20050214;20050301;5000;;3;STORAGE;124;;;0;AB325637;
C;087;755682;3;20050316 11:09;124/SP54664;
D;087;755682;3;20050316 11:09;P;;;;;;
D;087;755682;3;20050316 11:09;V;;;;;;
B;087;755682;4;20050316 11:09;;125;2 C;BRADY ST;MOSMAN;2088;;;20050214;20050301;5000;;3;STORAGE;125;;;0;AB325637;
C;087;755682;4;20050316 11:09;125/SP54664;
D;087;755682;4;20050316 11:09;P;;;;;;
D;087;755682;4;20050316 11:09;V;;;;;;
B;087;755849;5;20050316 11:09;;3;26;BRIERLEY ST;MOSMAN;2088;;;20041207;20050209;500000;;R;RESIDENCE;3;;;0;AB311422;
C;087;755849;5;20050316 11:09;3/SP62759;
D;087;755849;5;20050316 11:09;P;;;;;;
D;087;755849;5;20050316 11:09;P;;;;;;
D;087;755849;5;20050316 11:09;V;;;;;;
B;087;756687;6;20050316 11:09;;2;14;CLIFFORD ST;MOSMAN;2088;;;20050113;20050216;430000;;R;RESIDENCE;2;;;0;AB306982;
C;087;756687;6;20050316 11:09;2/SP1059;
D;087;756687;6;20050316 11:09;P;;;;;;
D;087;756687;6;20050316 11:09;V;;;;;;
D;087;756687;6;20050316 11:09;V;;;;;;
B;087;757224;7;20050316 11:09;;;30;DAVID ST;MOSMAN;2088;;;20041105;20050218;3350000;A;R;RESIDENCE;;AF;;0;AB322219;
C;087;757224;7;20050316 11:09;1/957773;
D;087;757224;7;20050316 11:09;P;;;;;;
D;087;757224;7;20050316 11:09;V;;;;;;
D;087;757224;7;20050316 11:09;V;;;;;;
B;087;757355;8;20050316 11:09;;;11;ERITH ST;MOSMAN;2088;;;20050118;20050211;1425000;A;R;RESIDENCE;;AL;;0;AB294144;
C;087;757355;8;20050316 11:09;6/4103;
D;087;757355;8;20050316 11:09;P;;;;;;
