A;222;20050117 11:15;PBARBER;
B;222;2466329;1;20050117 11:15;;;46;LAURENCE ST;LITHGOW;2790;;;20041116;20041213;210000;A;R;RESIDENCE;;AA;;0;AB196673;
C;222;2466329;1;20050117 11:15;479/5255;
D;222;2466329;1;20050117 11:15;P;;;;;;
D;222;2466329;1;20050117 11:15;V;;;;;;
B;222;2466619;2;20050117 11:15;;;150;MACAULEY ST;LITHGOW;2790;796.7;M;20041123;20041220;170000;A;R;RESIDENCE;;AF;;0;AB186559;
C;222;2466619;2;20050117 11:15;1/365981;
D;222;2466619;2;20050117 11:15;P;;;;;;
D;222;2466619;2;20050117 11:15;P;;;;;;
D;222;2466619;2;20050117 11:15;V;;;;;;
B;222;2466837;3;20050117 11:15;;;269;MAIN ST;LITHGOW;2790;;;20041203;20041222;175000;B;R;RESIDENCE;;BC;;0;AB182403;
C;222;2466837;3;20050117 11:15;241/5255;
D;222;2466837;3;20050117 11:15;P;;;;;;
D;222;2466837;3;20050117 11:15;V;;;;;;
D;222;2466837;3;20050117 11:15;V;;;;;;
B;222;2467128;4;20050117 11:15;;;61;MORT ST;LITHGOW;2790;919.4;M;20041110;20041201;210000;A;R;RESIDENCE;;AD;;0;AB203317;
C;222;2467128;4;20050117 11:15;20/806015;
D;222;2467128;4;20050117 11:15;P;;;;;;
D;222;2467128;4;20050117 11:15;P;;;;;;
D;222;2467128;4;20050117 11:15;P;;;;;;
D;222;2467128;4;20050117 11:15;V;;;;;;
D;222;2467128;4;20050117 11:15;V;;;;;;
B;222;2469219;5;20050117 11:15;;;1;JENOLAN CAVES RD;HAMPTON;2790;10.12;H;20041104;20041216;357000;R;3;FARM;;SB;;0;AB187464;
C;222;2469219;5;20050117 11:15;6/568221;
D;222;2469219;5;20050117 11:15;P;;;;;;
D;222;2469219;5;20050117 11:15;V;;;;;;
D;222;2469219;5;20050117 11:15;V;;;;;;
B;222;2471173;6;20050117 11:15;;;;LITHGOW ST;NEWNES;2790;626;M;20041130;20041216;1550;R;V;VACANT LAND;;NW;;0;AB199882;
C;222;2471173;6;20050117 11:15;11/32/758770;
D;222;2471173;6;20050117 11:15;P;;;;;;
D;222;2471173;6;20050117 11:15;V;;;;;;
B;222;2472753;7;20050117 11:15;;;;BATHURST ST;RYDAL;2790;2023;M;20040818;20041001;30000;Z;V;VACANT LAND;;RY;;0;AB125137;
C;222;2472753;7;20050117 11:15;1/18/758890;
D;222;2472753;7;20050117 11:15;P;;;;;;
D;222;2472753;7;20050117 11:15;V;;;;;;
B;222;2473362;8;20050117 11:15;;;11;OXLEY ST;WALLERAWANG;2845;727.2;M;20041104;20041210;168000;Z;R;RESIDENCE;;WA;;0;AB163608;
C;222;2473362;8;20050117 11:15;332/26070;
D;222;2473362;8;20050117 11:15;P;;;;;;
D;222;2473362;8;20050117 11:15;V;;;;;;
D;222;2473362;8;20050117 11:15;V;;;;;;
B;222;2473693;9;20050117 11:15;;;229;CURLY DICK RD;MEADOW FLAT;2795;36.68;H;20041125;20041217;680000;R;3;FARM;;SD;;0;AB178738;
C;222;2473693;9;20050117 11:15;1/817970;
D;222;2473693;9;20050117 11:15;P;;;;;;
D;222;2473693;9;20050117 11:15;P;;;;;;
D;222;2473693;9;20050117 11:15;V;;;;;;
D;222;2473693;9;20050117 11:15;V;;;;;;
Z;47;9;9;27;
