A;192;20050316 11:14;PBARBER;
B;192;1864246;1;20050316 11:14;;;123;BALO ST;MOREE;2400;448.9;M;20030924;20050121;200000;B;3;SHOP;;BA;;0;AB299275;
C;192;1864246;1;20050316 11:14;1/212517;
D;192;1864246;1;20050316 11:14;P;;;;;;
D;192;1864246;1;20050316 11:14;V;;;;;;
B;192;1864526;2;20050316 11:14;;;7;BOLAND DR;MOREE;2400;750;M;20050113;20050224;125000;A;V;VACANT LAND;;MA;;0;AB320920;
C;192;1864526;2;20050316 11:14;16/258378;
D;192;1864526;2;20050316 11:14;P;;;;;;
D;192;1864526;2;20050316 11:14;V;;;;;;
B;192;1864692;3;20050316 11:14;;;29;BOSTON ST;MOREE;2400;569;M;20050110;20050211;95000;A;R;RESIDENCE;;MD;;0;AB310552;
C;192;1864692;3;20050316 11:14;1/218483;
D;192;1864692;3;20050316 11:14;P;;;;;;
D;192;1864692;3;20050316 11:14;V;;;;;;
B;192;1864809;4;20050316 11:14;;;59;BOUNDARY ST;MOREE;2400;720.8;M;20050112;20050214;165000;A;R;RESIDENCE;;MC;;0;AB298263;
C;192;1864809;4;20050316 11:14;9/17874;
D;192;1864809;4;20050316 11:14;P;;;;;;
D;192;1864809;4;20050316 11:14;V;;;;;;
B;192;1864851;5;20050316 11:14;;;53;BRIGALOW DR;MOREE;2400;646;M;20041224;20050117;145000;A;V;VACANT LAND;;MA;;0;AB324809;
C;192;1864851;5;20050316 11:14;134/717075;
D;192;1864851;5;20050316 11:14;P;;;;;;
D;192;1864851;5;20050316 11:14;V;;;;;;
B;192;1866157;6;20050316 11:15;;;9;INDUSTRIAL DR;MOREE;2400;2425;M;20050107;20050218;40500;I;V;VACANT LAND;;DD;;0;AB313111;
C;192;1866157;6;20050316 11:15;2/622811;
D;192;1866157;6;20050316 11:15;P;;;;;;
D;192;1866157;6;20050316 11:15;V;;;;;;
B;192;1866369;7;20050316 11:15;;;46;JONES AVE;MOREE;2400;746.1;M;20050114;20050218;129000;A;R;RESIDENCE;;MA;;0;AB325264;
C;192;1866369;7;20050316 11:15;2/244567;
D;192;1866369;7;20050316 11:15;P;;;;;;
D;192;1866369;7;20050316 11:15;P;;;;;;
D;192;1866369;7;20050316 11:15;V;;;;;;
B;192;1866439;8;20050316 11:15;;;12;KARINGAL PL;MOREE;2400;1037;M;20050125;20050222;285000;A;R;RESIDENCE;;MG;;0;AB318743;
C;192;1866439;8;20050316 11:15;12/238789;
D;192;1866439;8;20050316 11:15;P;;;;;;
D;192;1866439;8;20050316 11:15;V;;;;;;
B;192;1866444;9;20050316 11:15;;;11;KEPERRA PL;MOREE;2400;880;M;20050218;20050218;130000;A;R;RESIDENCE;;MH;;0;AB325265;
C;192;1866444;9;20050316 11:15;15/253977;
D;192;1866444;9;20050316 11:15;P;;;;;;
D;192;1866444;9;20050316 11:15;P;;;;;;
D;192;1866444;9;20050316 11:15;V;;;;;;
B;192;1868993;10;20050316 11:15;;;LOT2;'YARRAWEE' & 'KILLALA';MUNGINDI;2406;3498;H;20040817;20041215;12300000;R;3;RURAL;;RW;;0;AB285495;
C;192;1868993;10;20050316 11:15;2/750432 6/750505 . . Licence 194948 WS 100346;
D;192;1868993;10;20050316 11:15;P;;;;;;
D;192;1868993;10;20050316 11:15;V;;;;;;
B;192;1869171;11;20050316 11:15;;;;PH CARBEENBRI;MOREE;2400;380.4;H;20041011;20041208;376000;R;3;RURAL;;RM;;0;AB320073;
C;192;1869171;11;20050316 11:15;1/48429;
D;192;1869171;11;20050316 11:15;P;;;;;;
D;192;1869171;11;20050316 11:15;V;;;;;;
B;192;1869746;12;20050316 11:15;;;;PH LAY GREEN;MOREE;2400;617.6;H;20041223;20050211;1258950;R;R;RESIDENCE;;RE;;0;AB309910;
C;192;1869746;12;20050316 11:15;5/756005;
D;192;1869746;12;20050316 11:15;P;;;;;;
D;192;1869746;12;20050316 11:15;P;;;;;;
D;192;1869746;12;20050316 11:15;V;;;;;;
D;192;1869746;12;20050316 11:15;V;;;;;;
B;192;1869952;13;20050316 11:15;;;;PH MOOEE;MOREE;2400;468.7;H;20041223;20050203;400000;R;3;FARM;;RT;;0;AB297172;
C;192;1869952;13;20050316 11:15;1/584384;
D;192;1869952;13;20050316 11:15;P;;;;;;
D;192;1869952;13;20050316 11:15;P;;;;;;
D;192;1869952;13;20050316 11:15;V;;;;;;
D;192;1869952;13;20050316 11:15;V;;;;;;
B;192;3140480;14;20050316 11:15;;;;MUNGINDI RD;MOREE;2400;4.446;H;20041015;20050128;150000;R;3;FARM;;RR;;0;AB305336;
C;192;3140480;14;20050316 11:15;20/1076804;
D;192;3140480;14;20050316 11:15;P;;;;;;
D;192;3140480;14;20050316 11:15;V;;;;;;
B;192;3154505;15;20050316 11:15;;;LOT58;DP 751800 'GURLEY STATION';GURLEY;2398;4047;M;20050214;20050214;300;R;3;FARM;;RS;;0;AB298273;
C;192;3154505;15;20050316 11:15;58/751800;
D;192;3154505;15;20050316 11:15;P;;;;;;
D;192;3154505;15;20050316 11:15;P;;;;;;
D;192;3154505;15;20050316 11:15;V;;;;;;
D;192;3154505;15;20050316 11:15;V;;;;;;
D;192;3154505;15;20050316 11:15;V;;;;;;
D;192;3154505;15;20050316 11:15;V;;;;;;
B;192;3157526;16;20050316 11:15;;;;PH YAROUAH;MOREE;2400;185.1;H;20041211;20050121;230000;R;3;FARM;;RM;;0;AB277663;
C;192;3157526;16;20050316 11:15;31, 32/750518 1, 2, 4/874426;
D;192;3157526;16;20050316 11:15;P;;;;;;
D;192;3157526;16;20050316 11:15;P;;;;;;
D;192;3157526;16;20050316 11:15;V;;;;;;
B;192;3157556;17;20050316 11:15;;;LOT1;'MILLEALLINA';MOREE;2400;40.49;H;20041223;20050203;275000;R;R;RESIDENCE;;RF;;0;AB285433;
C;192;3157556;17;20050316 11:15;1/605109;
D;192;3157556;17;20050316 11:15;P;;;;;;
D;192;3157556;17;20050316 11:15;P;;;;;;
D;192;3157556;17;20050316 11:15;V;;;;;;
D;192;3157556;17;20050316 11:15;V;;;;;;
B;192;3158064;18;20050316 11:15;;;;PH WEE BULLA BULLA;MOREE;2400;24.8;H;20041214;20050125;95000;R;V;VACANT LAND;;RF;;0;AB274288;
C;192;3158064;18;20050316 11:15;13/880475;
D;192;3158064;18;20050316 11:15;P;;;;;;
D;192;3158064;18;20050316 11:15;P;;;;;;
D;192;3158064;18;20050316 11:15;V;;;;;;
B;192;3158674;19;20050316 11:15;;;LOT1;'TRALEE';MOREE;2400;1628;H;20041130;20041223;3720000;R;3;FARM;;RE;;0;AB281136;
C;192;3158674;19;20050316 11:15;18/43338 20/43342 1, 2/706621 11, 12/756005 , Licence 379083;
D;192;3158674;19;20050316 11:15;P;;;;;;
D;192;3158674;19;20050316 11:15;V;;;;;;
D;192;3158674;19;20050316 11:15;V;;;;;;
Z;93;19;19;53;
