A;098;20050316 11:10;PBARBER;
B;098;1022987;1;20050316 11:10;;;111;BLAND ST;KIAMA;2533;4267;M;20041203;20050215;1050000;A;R;RESIDENCE;;JY;;0;AB314098;
C;098;1022987;1;20050316 11:10;23/882749;
D;098;1022987;1;20050316 11:10;P;;;;;;
D;098;1022987;1;20050316 11:10;P;;;;;;
D;098;1022987;1;20050316 11:10;V;;;;;;
D;098;1022987;1;20050316 11:10;V;;;;;;
B;098;1023792;2;20050316 11:10;;;14;CHAPMAN ST;KIAMA;2533;;;20040907;20050224;925000;A;R;RESIDENCE;;JQ;;0;AB316658;
C;098;1023792;2;20050316 11:10;32/38283;
D;098;1023792;2;20050316 11:10;P;;;;;;
D;098;1023792;2;20050316 11:10;P;;;;;;
D;098;1023792;2;20050316 11:10;V;;;;;;
B;098;1024393;3;20050316 11:10;;;35;CULLEN DR;KIAMA DOWNS;2533;661.3;M;20050111;20050222;395000;A;R;RESIDENCE;;EB;;0;AB310115;
C;098;1024393;3;20050316 11:10;241/262949;
D;098;1024393;3;20050316 11:10;P;;;;;;
D;098;1024393;3;20050316 11:10;V;;;;;;
B;098;1024920;4;20050316 11:10;;4;123;FERN ST;GERRINGONG;2534;;;20041222;20050210;115000;;3;SHOP;4;;;0;AB294327;
C;098;1024920;4;20050316 11:10;4/SP32524;
D;098;1024920;4;20050316 11:10;P;;;;;;
D;098;1024920;4;20050316 11:10;P;;;;;;
D;098;1024920;4;20050316 11:10;P;;;;;;
D;098;1024920;4;20050316 11:10;V;;;;;;
D;098;1024920;4;20050316 11:10;V;;;;;;
B;098;1025651;5;20050316 11:10;;;146;HEADLAND DR;GERROA;2534;556.4;M;20050228;20050228;550000;A;R;RESIDENCE;;GL;;0;AB320238;
C;098;1025651;5;20050316 11:10;110/229951;
D;098;1025651;5;20050316 11:10;P;;;;;;
D;098;1025651;5;20050316 11:10;P;;;;;;
D;098;1025651;5;20050316 11:10;V;;;;;;
D;098;1025651;5;20050316 11:10;V;;;;;;
D;098;1025651;5;20050316 11:10;V;;;;;;
D;098;1025651;5;20050316 11:10;V;;;;;;
D;098;1025651;5;20050316 11:10;V;;;;;;
B;098;1026475;6;20050316 11:10;;;1510;JAMBEROO MOUNTAIN RD;KNIGHTS HILL;2577;40.12;H;20041222;20050127;790000;R;R;RESIDENCE;;DQ;;0;AB329020;
C;098;1026475;6;20050316 11:10;3/735591;
D;098;1026475;6;20050316 11:10;P;;;;;;
D;098;1026475;6;20050316 11:10;P;;;;;;
D;098;1026475;6;20050316 11:10;V;;;;;;
B;098;1026638;7;20050316 11:10;;2;85;JOHNSON ST;KIAMA DOWNS;2533;306;M;20050114;20050216;690000;A;R;RESIDENCE;;GX;;0;AB302444;
C;098;1026638;7;20050316 11:10;2/1005724;
D;098;1026638;7;20050316 11:10;P;;;;;;
D;098;1026638;7;20050316 11:10;P;;;;;;
D;098;1026638;7;20050316 11:10;V;;;;;;
D;098;1026638;7;20050316 11:10;V;;;;;;
B;098;1027405;8;20050316 11:10;;6;109;MANNING ST;KIAMA;2533;;;20050107;20050225;465000;;R;RESIDENCE;6;;;0;AB323370;
C;098;1027405;8;20050316 11:10;6/SP64798;
D;098;1027405;8;20050316 11:10;P;;;;;;
D;098;1027405;8;20050316 11:10;P;;;;;;
D;098;1027405;8;20050316 11:10;V;;;;;;
D;098;1027405;8;20050316 11:10;V;;;;;;
B;098;1027636;9;20050316 11:10;;1;39;MEEHAN DR;KIAMA DOWNS;2533;;;20050119;20050223;267000;;R;RESIDENCE;1;;;0;AB319769;
C;098;1027636;9;20050316 11:10;1/SP37513;
D;098;1027636;9;20050316 11:10;P;;;;;;
D;098;1027636;9;20050316 11:10;V;;;;;;
B;098;1027908;10;20050316 11:10;;;68;MINNAMURRA ST;KIAMA;2533;594.4;M;20030911;20030911;3501000;A;R;RESIDENCE;;JQ;;0;AB303412;
C;098;1027908;10;20050316 11:10;12/218087;
D;098;1027908;10;20050316 11:10;P;;;;;;
D;098;1027908;10;20050316 11:10;P;;;;;;
D;098;1027908;10;20050316 11:10;P;;;;;;
D;098;1027908;10;20050316 11:10;V;;;;;;
B;098;1029201;11;20050316 11:10;;;50;RIVERLEIGH AVE;GERROA;2534;663.9;M;20050222;20050222;345900;A;R;RESIDENCE;;GK;;0;AB320753;
C;098;1029201;11;20050316 11:10;14/24061;
D;098;1029201;11;20050316 11:10;P;;;;;;
D;098;1029201;11;20050316 11:10;V;;;;;;
D;098;1029201;11;20050316 11:10;V;;;;;;
B;098;1030070;12;20050316 11:10;;;20;TALINGA AVE;KIAMA DOWNS;2533;581.7;M;20041122;20050117;480000;A;R;RESIDENCE;;GX;;0;AB290575;
C;098;1030070;12;20050316 11:10;946/236615;
D;098;1030070;12;20050316 11:10;P;;;;;;
D;098;1030070;12;20050316 11:10;P;;;;;;
D;098;1030070;12;20050316 11:10;V;;;;;;
B;098;1030264;13;20050316 11:10;;;148;TERRALONG ST;KIAMA;2533;431.3;M;20050111;20050111;475000;A;R;RESIDENCE;;JE;;0;AB295427;
C;098;1030264;13;20050316 11:10;104/877602;
D;098;1030264;13;20050316 11:10;P;;;;;;
D;098;1030264;13;20050316 11:10;P;;;;;;
D;098;1030264;13;20050316 11:10;V;;;;;;
D;098;1030264;13;20050316 11:10;V;;;;;;
B;098;1030885;14;20050316 11:10;;;26;WILSON ST;KIAMA;2533;670.3;M;20041223;20050128;340000;A;R;RESIDENCE;;JQ;;0;AB321779;
C;098;1030885;14;20050316 11:10;13/39041;
D;098;1030885;14;20050316 11:10;P;;;;;;
