A;082;20050316 11:08;PBARBER;
B;082;624090;1;20050316 11:08;;;9;ALAMEIN AVE;CARLINGFORD;2118;708.2;M;20041129;20050207;530000;A;R;RESIDENCE;;EK;;0;AB324837;
C;082;624090;1;20050316 11:08;41/28721;
D;082;624090;1;20050316 11:08;P;;;;;;
D;082;624090;1;20050316 11:08;P;;;;;;
D;082;624090;1;20050316 11:08;V;;;;;;
D;082;624090;1;20050316 11:08;V;;;;;;
B;082;624473;2;20050316 11:08;;9;77;ALBERT ST;HORNSBY;2077;;;20050114;20050223;256000;;R;RESIDENCE;9;;;0;AB314522;
C;082;624473;2;20050316 11:08;9/SP4992;
D;082;624473;2;20050316 11:08;P;;;;;;
D;082;624473;2;20050316 11:08;V;;;;;;
B;082;624862;3;20050316 11:08;;;28;ALBERTA AVE;COWAN;2081;387.2;M;20041222;20050204;385000;A;R;RESIDENCE;;ES;;0;AB326547;
C;082;624862;3;20050316 11:08;2/828943;
D;082;624862;3;20050316 11:08;P;;;;;;
D;082;624862;3;20050316 11:08;P;;;;;;
D;082;624862;3;20050316 11:08;V;;;;;;
B;082;625240;4;20050316 11:08;;;5;AMANDA CL;BEROWRA HEIGHTS;2082;758.8;M;20050118;20050118;460000;A;R;RESIDENCE;;EP;;0;AB315846;
C;082;625240;4;20050316 11:08;3/226404;
D;082;625240;4;20050316 11:08;P;;;;;;
D;082;625240;4;20050316 11:08;P;;;;;;
D;082;625240;4;20050316 11:08;V;;;;;;
D;082;625240;4;20050316 11:08;V;;;;;;
B;082;626156;5;20050316 11:08;;;49;ASHLEY ST;HORNSBY;2077;714.5;M;20050113;20050225;565000;A;R;RESIDENCE;;EC;;0;AB319743;
C;082;626156;5;20050316 11:08;2/215892;
D;082;626156;5;20050316 11:08;P;;;;;;
D;082;626156;5;20050316 11:08;P;;;;;;
D;082;626156;5;20050316 11:08;V;;;;;;
D;082;626156;5;20050316 11:08;V;;;;;;
B;082;626534;6;20050316 11:08;;24;4;BALL AVE;EASTWOOD;2122;;;20041220;20050207;328000;;R;RESIDENCE;24;;;0;AB314607;
C;082;626534;6;20050316 11:08;24/SP15599;
D;082;626534;6;20050316 11:08;P;;;;;;
D;082;626534;6;20050316 11:08;V;;;;;;
D;082;626534;6;20050316 11:08;V;;;;;;
B;082;626899;7;20050316 11:08;;;43;BANULA PL;MOUNT COLAH;2079;1163;M;20050119;20050216;650000;A;R;RESIDENCE;;EP;;0;AB310801;
C;082;626899;7;20050316 11:08;4/791874;
D;082;626899;7;20050316 11:08;P;;;;;;
D;082;626899;7;20050316 11:08;P;;;;;;
D;082;626899;7;20050316 11:08;V;;;;;;
D;082;626899;7;20050316 11:08;V;;;;;;
B;082;627642;8;20050316 11:08;;;30;BEECROFT RD;BEECROFT;2119;1472;M;20041126;20050114;1065000;A;R;RESIDENCE;;EN;;0;AB320014;
C;082;627642;8;20050316 11:08;B/327031;
D;082;627642;8;20050316 11:08;P;;;;;;
D;082;627642;8;20050316 11:08;P;;;;;;
D;082;627642;8;20050316 11:08;V;;;;;;
D;082;627642;8;20050316 11:08;V;;;;;;
B;082;627886;9;20050316 11:08;;;23 B;BEECROFT RD;BEECROFT;2119;1625;M;20050202;20050228;610000;A;R;RESIDENCE;;EN;;0;AB326911;
C;082;627886;9;20050316 11:08;14/525185;
D;082;627886;9;20050316 11:08;P;;;;;;
D;082;627886;9;20050316 11:08;P;;;;;;
D;082;627886;9;20050316 11:08;V;;;;;;
D;082;627886;9;20050316 11:08;V;;;;;;
B;082;628379;10;20050316 11:08;;;28;BENEDICTINE PL;CHERRYBROOK;2126;850.7;M;20050118;20050216;740000;A;R;RESIDENCE;;ER;;0;AB323854;
C;082;628379;10;20050316 11:08;538/747329;
D;082;628379;10;20050316 11:08;P;;;;;;
D;082;628379;10;20050316 11:08;P;;;;;;
D;082;628379;10;20050316 11:08;V;;;;;;
D;082;628379;10;20050316 11:08;V;;;;;;
B;082;629038;11;20050316 11:08;;;26;BILLARGA RD;WESTLEIGH;2120;695.6;M;20040203;20040426;615000;A;R;RESIDENCE;;EA;;0;AB310333;
C;082;629038;11;20050316 11:08;476/238640;
D;082;629038;11;20050316 11:08;P;;;;;;
D;082;629038;11;20050316 11:08;V;;;;;;
D;082;629038;11;20050316 11:08;V;;;;;;
B;082;630420;12;20050316 11:08;;;29;BOXWOOD PL;CHERRYBROOK;2126;753.2;M;20041129;20050117;620500;A;R;RESIDENCE;;ER;;0;AB324793;
C;082;630420;12;20050316 11:08;3913/747064;
D;082;630420;12;20050316 11:08;P;;;;;;
D;082;630420;12;20050316 11:08;V;;;;;;
D;082;630420;12;20050316 11:08;V;;;;;;
B;082;630457;13;20050316 11:08;;;51;BOYD AVE;WEST PENNANT HILLS;2125;1170;M;20041015;20050218;795000;A;R;RESIDENCE;;EA;;0;AB317942;
C;082;630457;13;20050316 11:08;7/208715;
D;082;630457;13;20050316 11:08;P;;;;;;
D;082;630457;13;20050316 11:08;P;;;;;;
D;082;630457;13;20050316 11:08;V;;;;;;
D;082;630457;13;20050316 11:08;V;;;;;;
B;082;631632;14;20050316 11:08;;4;1;BURDETT ST;HORNSBY;2077;;;20040701;20040806;305000;;R;RESIDENCE;4;;;0;AB311755;
C;082;631632;14;20050316 11:08;4/SP7098;
D;082;631632;14;20050316 11:08;P;;;;;;
D;082;631632;14;20050316 11:08;V;;;;;;
B;082;632731;15;20050316 11:08;;;11;CANNAN CL;CHERRYBROOK;2126;867.2;M;20041217;20050117;1030000;A;R;RESIDENCE;;ER;;0;AB302067;
C;082;632731;15;20050316 11:08;106/806547;
D;082;632731;15;20050316 11:08;P;;;;;;
D;082;632731;15;20050316 11:08;P;;;;;;
D;082;632731;15;20050316 11:08;V;;;;;;
B;082;635696;16;20050316 11:08;;;21;COOKE WAY;EPPING;2121;746.1;M;20050125;20050210;710000;A;R;RESIDENCE;;EK;;0;AB313861;
C;082;635696;16;20050316 11:08;33/22124;
D;082;635696;16;20050316 11:08;P;;;;;;
D;082;635696;16;20050316 11:08;P;;;;;;
D;082;635696;16;20050316 11:08;V;;;;;;
B;082;636267;17;20050316 11:08;;;63;COUNTY DR;CHERRYBROOK;2126;742;M;20050217;20050217;226666;A;R;RESIDENCE;;ER;;0;AB322500;
C;082;636267;17;20050316 11:08;933/811633;
D;082;636267;17;20050316 11:08;P;;;;;;
D;082;636267;17;20050316 11:08;P;;;;;;
D;082;636267;17;20050316 11:08;P;;;;;;
D;082;636267;17;20050316 11:08;V;;;;;;
B;082;637034;18;20050316 11:08;;;7;DARTFORD RD;THORNLEIGH;2120;701.9;M;20041218;20050128;475000;A;R;RESIDENCE;;EC;;0;AB312498;
C;082;637034;18;20050316 11:08;11/13726;
D;082;637034;18;20050316 11:08;P;;;;;;
D;082;637034;18;20050316 11:08;P;;;;;;
D;082;637034;18;20050316 11:08;V;;;;;;
B;082;637471;19;20050316 11:08;;;31;DAWSON ST;EPPING;2121;765.1;M;20041126;20050216;665000;A;R;RESIDENCE;;EK;;0;AB299791;
C;082;637471;19;20050316 11:08;32/201032;
D;082;637471;19;20050316 11:08;P;;;;;;
D;082;637471;19;20050316 11:08;V;;;;;;
B;082;638378;20;20050316 11:08;;17;37;DOOMBEN AVE;EASTWOOD;2122;;;20041204;20050201;316000;;R;RESIDENCE;17;;;0;AB293933;
C;082;638378;20;20050316 11:08;17/SP20739;
D;082;638378;20;20050316 11:08;P;;;;;;
D;082;638378;20;20050316 11:08;P;;;;;;
D;082;638378;20;20050316 11:08;V;;;;;;
D;082;638378;20;20050316 11:08;V;;;;;;
B;082;639028;21;20050316 11:08;;;39;DUFFY AVE;THORNLEIGH;2120;;;20041215;20050211;600000;A;R;RESIDENCE;;EA;;0;AB307051;
C;082;639028;21;20050316 11:08;1/B/8121;
D;082;639028;21;20050316 11:08;P;;;;;;
D;082;639028;21;20050316 11:08;P;;;;;;
D;082;639028;21;20050316 11:08;V;;;;;;
B;082;639098;22;20050316 11:08;;;146;DUNEBA DR;WESTLEIGH;2120;701.9;M;20050106;20050225;560000;A;R;RESIDENCE;;EA;;0;AB324128;
C;082;639098;22;20050316 11:08;166/237774;
D;082;639098;22;20050316 11:08;P;;;;;;
D;082;639098;22;20050316 11:08;P;;;;;;
D;082;639098;22;20050316 11:08;V;;;;;;
B;082;639917;23;20050316 11:08;;4;14;EDENSOR ST;EPPING;2121;;;20050107;20050218;375000;;R;RESIDENCE;4;;;0;AB321586;
C;082;639917;23;20050316 11:08;4/SP14840;
D;082;639917;23;20050316 11:08;P;;;;;;
D;082;639917;23;20050316 11:08;P;;;;;;
D;082;639917;23;20050316 11:08;V;;;;;;
D;082;639917;23;20050316 11:08;V;;;;;;
B;082;640788;24;20050316 11:08;;36;7;EPPING RD;EPPING;2121;;;20041220;20050211;310000;;R;RESIDENCE;36;;;0;AB309310;
C;082;640788;24;20050316 11:08;36/SP13241;
D;082;640788;24;20050316 11:08;P;;;;;;
D;082;640788;24;20050316 11:08;P;;;;;;
D;082;640788;24;20050316 11:08;V;;;;;;
B;082;643582;25;20050316 11:08;;;73;GALSTON RD;HORNSBY;2077;498.5;M;20041113;20050117;455000;A;R;RESIDENCE;;EE;;0;AB307770;
C;082;643582;25;20050316 11:08;2/828235;
D;082;643582;25;20050316 11:08;P;;;;;;
D;082;643582;25;20050316 11:08;P;;;;;;
D;082;643582;25;20050316 11:08;V;;;;;;
D;082;643582;25;20050316 11:08;V;;;;;;
B;082;643728;26;20050316 11:08;;1;124 A;GALSTON RD;HORNSBY HEIGHTS;2077;;;20050128;20050224;450000;;R;RESIDENCE;1;;;0;AB319587;
C;082;643728;26;20050316 11:08;1/SP46904;
D;082;643728;26;20050316 11:08;P;;;;;;
D;082;643728;26;20050316 11:08;V;;;;;;
B;082;644313;27;20050316 11:08;;;1;GLENEAGLES CRES;HORNSBY;2077;695.6;M;20041222;20050216;609500;A;R;RESIDENCE;;EM;;0;AB307219;
C;082;644313;27;20050316 11:08;5/237066;
D;082;644313;27;20050316 11:08;P;;;;;;
D;082;644313;27;20050316 11:08;P;;;;;;
D;082;644313;27;20050316 11:08;V;;;;;;
D;082;644313;27;20050316 11:08;V;;;;;;
