A;205;20050316 11:15;PBARBER;
B;205;1912859;1;20050316 11:15;;;62 A;ALBION ST;ANNANDALE;2038;170.7;M;20041117;20050217;825000;I;3;FACTORY/OFFIC;;DS;;0;AB320956;
C;205;1912859;1;20050316 11:15;A/334341;
D;205;1912859;1;20050316 11:15;P;;;;;;
D;205;1912859;1;20050316 11:15;P;;;;;;
D;205;1912859;1;20050316 11:15;V;;;;;;
B;205;1913667;2;20050316 11:15;;;113;ANNANDALE ST;ANNANDALE;2038;224.1;M;20041020;20041201;850000;A;R;RESIDENCE;;EK;;0;AB311582;
C;205;1913667;2;20050316 11:15;4/608916;
D;205;1913667;2;20050316 11:15;P;;;;;;
D;205;1913667;2;20050316 11:15;P;;;;;;
D;205;1913667;2;20050316 11:15;V;;;;;;
D;205;1913667;2;20050316 11:15;V;;;;;;
B;205;1914919;3;20050316 11:15;;;383;BALMAIN RD;LILYFIELD;2040;183.4;M;20041117;20050127;580000;A;R;RESIDENCE;;EA;;0;AB313291;
C;205;1914919;3;20050316 11:15;D/100184;
D;205;1914919;3;20050316 11:15;P;;;;;;
D;205;1914919;3;20050316 11:15;P;;;;;;
D;205;1914919;3;20050316 11:15;V;;;;;;
B;205;1915718;4;20050316 11:15;;6;38;BOOTH ST;ANNANDALE;2038;;;20041124;20050204;575000;;R;RESIDENCE;6;;;0;AB315266;
C;205;1915718;4;20050316 11:15;6/SP56009;
D;205;1915718;4;20050316 11:15;P;;;;;;
D;205;1915718;4;20050316 11:15;V;;;;;;
D;205;1915718;4;20050316 11:15;V;;;;;;
B;205;1915788;5;20050316 11:15;;16;3;BOOTH ST;ANNANDALE;2038;;;20041222;20050203;487000;;R;RESIDENCE;16;;;0;AB316229;
C;205;1915788;5;20050316 11:15;16/SP45748;
D;205;1915788;5;20050316 11:15;P;;;;;;
D;205;1915788;5;20050316 11:15;P;;;;;;
D;205;1915788;5;20050316 11:15;V;;;;;;
D;205;1915788;5;20050316 11:15;V;;;;;;
