A;043;20050418 10:26;PDANN;
B;043;478107;1;20050418 10:26;;;;TALBOT ST;QUANDIALLA;2721;1012;M;20050204;20050217;14000;A;R;RESIDENCE;;AQ;;0;AB360148;
C;043;478107;1;20050418 10:26;14/3/7763;
D;043;478107;1;20050418 10:26;P;;;;;;
D;043;478107;1;20050418 10:26;P;;;;;;
D;043;478107;1;20050418 10:26;P;;;;;;
D;043;478107;1;20050418 10:26;P;;;;;;
D;043;478107;1;20050418 10:26;V;;;;;;
B;043;478136;2;20050418 10:26;;;16;THIRD ST;QUANDIALLA;2721;1088;M;20050307;20050330;60000;A;R;RESIDENCE;;AQ;;0;AB384428;
C;043;478136;2;20050418 10:26;16/2/7763;
D;043;478136;2;20050418 10:26;P;;;;;;
D;043;478136;2;20050418 10:26;P;;;;;;
D;043;478136;2;20050418 10:26;V;;;;;;
B;043;478261;3;20050418 10:26;PARKSIDE;;679;ADELARGO RD;GRENFELL;2810;273.1;H;20041217;20050310;350000;R;R;RESIDENCE;;RE;;0;AB361709;
C;043;478261;3;20050418 10:26;12/217390 B/399157;
D;043;478261;3;20050418 10:26;P;;;;;;
D;043;478261;3;20050418 10:26;P;;;;;;
D;043;478261;3;20050418 10:26;V;;;;;;
D;043;478261;3;20050418 10:26;V;;;;;;
B;043;479202;4;20050418 10:26;;;5;HOLY CAMP RD;GRENFELL;2810;2.317;H;20050221;20050321;250000;R;R;RESIDENCE;;RU;;0;AB385296;
C;043;479202;4;20050418 10:26;5/785948;
D;043;479202;4;20050418 10:26;P;;;;;;
D;043;479202;4;20050418 10:26;V;;;;;;
D;043;479202;4;20050418 10:26;V;;;;;;
B;043;479238;5;20050418 10:26;;;94;MAIN ST;GRENFELL;2810;271.9;M;20050303;20050314;78000;A;R;RESIDENCE;;BA;;0;AB374106;
C;043;479238;5;20050418 10:26;1/540996;
D;043;479238;5;20050418 10:26;P;;;;;;
D;043;479238;5;20050418 10:26;P;;;;;;
D;043;479238;5;20050418 10:26;V;;;;;;
D;043;479238;5;20050418 10:26;V;;;;;;
B;043;3096052;6;20050418 10:26;;;10;GRAFTON ST;GRENFELL;2810;3911;M;20050218;20050318;179000;A;R;RESIDENCE;;RA;;0;AB369321;
C;043;3096052;6;20050418 10:26;4/1069026;
D;043;3096052;6;20050418 10:26;P;;;;;;
D;043;3096052;6;20050418 10:26;V;;;;;;
Z;35;6;6;21;
