A;076;20050316 11:08;PBARBER;
B;076;571534;1;20050316 11:08;;;30;YARRIEN ST;BARHAM;2732;820;M;20040922;20041220;205000;Z;R;RESIDENCE;;ZA;;0;AB324554;
C;076;571534;1;20050316 11:08;17/262216;
D;076;571534;1;20050316 11:08;P;;;;;;
D;076;571534;1;20050316 11:08;P;;;;;;
D;076;571534;1;20050316 11:08;V;;;;;;
B;076;571599;2;20050316 11:08;;;;PH BOOKIT;WAKOOL;2710;283.8;H;20040831;20041129;400000;R;3;FARM;;RK;;0;AB318580;
C;076;571599;2;20050316 11:08;113/756515 Incomplete Purchase 201456;
D;076;571599;2;20050316 11:08;P;;;;;;
D;076;571599;2;20050316 11:08;P;;;;;;
D;076;571599;2;20050316 11:08;V;;;;;;
D;076;571599;2;20050316 11:08;V;;;;;;
B;076;571621;3;20050316 11:08;;;;NULLABOOMA RD;WAKOOL;2710;350.1;H;20040730;20040930;900000;R;3;FARM;;RK;;0;AB318569;
C;076;571621;3;20050316 11:08;22/15623 Enclosure Permit 28620;
D;076;571621;3;20050316 11:08;P;;;;;;
D;076;571621;3;20050316 11:08;P;;;;;;
D;076;571621;3;20050316 11:08;V;;;;;;
D;076;571621;3;20050316 11:08;V;;;;;;
B;076;571982;4;20050316 11:08;;;3;BASS ST;WAKOOL;2710;1194;M;20050110;20050209;108000;Z;R;RESIDENCE;;ZW;;0;AB302482;
C;076;571982;4;20050316 11:08;6/44506;
D;076;571982;4;20050316 11:08;P;;;;;;
D;076;571982;4;20050316 11:08;P;;;;;;
D;076;571982;4;20050316 11:08;V;;;;;;
D;076;571982;4;20050316 11:08;V;;;;;;
B;076;572033;5;20050316 11:08;;;3;FLINDERS ST;WAKOOL;2710;1398;M;20041221;20050110;6000;Z;V;VACANT LAND;;ZW;;0;AB308848;
C;076;572033;5;20050316 11:08;20/44506;
D;076;572033;5;20050316 11:08;P;;;;;;
D;076;572033;5;20050316 11:08;P;;;;;;
D;076;572033;5;20050316 11:08;V;;;;;;
B;076;572101;6;20050316 11:08;;;;PH CURRPOOL;SWAN HILL;3585;199.6;H;20040906;20050114;437250;R;3;FARMING;;RF;;0;AB298453;
C;076;572101;6;20050316 11:08;10, 11, 82/756534 . WS 041148;
D;076;572101;6;20050316 11:08;P;;;;;;
D;076;572101;6;20050316 11:08;V;;;;;;
B;076;572993;7;20050316 11:08;;;65;CADELL ST;TOOLEYBUC;2736;1012;M;20050111;20050211;105000;Z;R;RESIDENCE;;ZT;;0;AB303092;
C;076;572993;7;20050316 11:08;2/610606;
D;076;572993;7;20050316 11:08;P;;;;;;
D;076;572993;7;20050316 11:08;V;;;;;;
B;076;573078;8;20050316 11:08;;;21;SCOTT ST;TOOLEYBUC;2736;590;M;20041216;20050208;187000;Z;R;RESIDENCE;;ZT;;0;AB293678;
C;076;573078;8;20050316 11:08;28/263617;
D;076;573078;8;20050316 11:08;P;;;;;;
D;076;573078;8;20050316 11:08;P;;;;;;
D;076;573078;8;20050316 11:08;V;;;;;;
D;076;573078;8;20050316 11:08;V;;;;;;
B;076;3151297;9;20050316 11:08;;;14;GRANT ST;TOOLEYBUC;2736;;;20041005;20050221;139000;;R;RESIDENCE;;;;0;AB322435;
C;076;3151297;9;20050316 11:08;1/1077629;
D;076;3151297;9;20050316 11:08;P;;;;;;
D;076;3151297;9;20050316 11:08;V;;;;;;
D;076;3151297;9;20050316 11:08;V;;;;;;
B;076;3157338;10;20050316 11:08;;;;NOMORE ST;MOULAMEIN;2733;6.07;H;20050208;20050208;220000;;V;VACANT LAND;;;;0;4449546;
C;076;3157338;10;20050316 11:08;1/1079677;
D;076;3157338;10;20050316 11:08;P;;;;;;
D;076;3157338;10;20050316 11:08;P;;;;;;
D;076;3157338;10;20050316 11:08;V;;;;;;
D;076;3157338;10;20050316 11:08;V;;;;;;
B;076;3157339;11;20050316 11:08;OFF;;;NOMORE ST;MOULAMEIN;2733;7.68;H;20050208;20050208;220000;;V;VACANT LAND;;;;0;4449546;
C;076;3157339;11;20050316 11:08;2/1079677;
D;076;3157339;11;20050316 11:08;P;;;;;;
D;076;3157339;11;20050316 11:08;P;;;;;;
D;076;3157339;11;20050316 11:08;V;;;;;;
D;076;3157339;11;20050316 11:08;V;;;;;;
Z;61;11;11;37;
