A;051;20050316 11:07;PBARBER;
B;051;504484;1;20050316 11:07;;;18;COLLIE ST;BAROOGA;3644;1012;M;20050204;20050216;198000;Z;R;RESIDENCE;;VB;;0;AB316070;
C;051;504484;1;20050316 11:07;61/558107;
D;051;504484;1;20050316 11:07;P;;;;;;
D;051;504484;1;20050316 11:07;V;;;;;;
B;051;504780;2;20050316 11:07;;;6;ORANGE GR;BAROOGA;3644;851.4;M;20050106;20050106;65000;Z;V;VACANT LAND;;VB;;0;AB303799;
C;051;504780;2;20050316 11:07;31/803483;
D;051;504780;2;20050316 11:07;P;;;;;;
D;051;504780;2;20050316 11:07;V;;;;;;
B;051;504980;3;20050316 11:07;;;;THE COACH RD;BAROOGA;3644;65.17;H;20041126;20041216;117000;R;3;FARM;;RV;;0;AB306706;
C;051;504980;3;20050316 11:07;A/441989;
D;051;504980;3;20050316 11:07;P;;;;;;
D;051;504980;3;20050316 11:07;P;;;;;;
D;051;504980;3;20050316 11:07;V;;;;;;
B;051;505008;4;20050316 11:07;`BROWNINGS';;;CARAMARDRAYTONS RD;BAROOGA;3644;259.1;H;20041022;20050110;380000;R;3;FARM;;RD;;0;AB326573;
C;051;505008;4;20050316 11:07;90, 91, 112, 113/752276;
D;051;505008;4;20050316 11:07;P;;;;;;
D;051;505008;4;20050316 11:07;P;;;;;;
D;051;505008;4;20050316 11:07;V;;;;;;
D;051;505008;4;20050316 11:07;V;;;;;;
B;051;505553;5;20050316 11:07;;;49;FINLEY ST;FINLEY;2713;1083;M;20041112;20041203;170000;Z;R;RESIDENCE;;FB;;0;AB318723;
C;051;505553;5;20050316 11:07;6/749417;
D;051;505553;5;20050316 11:07;P;;;;;;
D;051;505553;5;20050316 11:07;V;;;;;;
D;051;505553;5;20050316 11:07;V;;;;;;
D;051;505553;5;20050316 11:07;V;;;;;;
B;051;506108;6;20050316 11:07;;;13;WARMATTA ST;FINLEY;2713;1416;M;20041111;20041215;84000;Z;R;RESIDENCE;;FB;;0;AB301712;
C;051;506108;6;20050316 11:07;6/22932;
D;051;506108;6;20050316 11:07;P;;;;;;
D;051;506108;6;20050316 11:07;V;;;;;;
B;051;506217;7;20050316 11:07;;;63;WOLLAMAI ST;FINLEY;2713;;;20041129;20041209;39000;Z;V;VACANT LAND;;FA;;0;AB323129;
C;051;506217;7;20050316 11:07;1/501475;
D;051;506217;7;20050316 11:07;P;;;;;;
D;051;506217;7;20050316 11:07;P;;;;;;
D;051;506217;7;20050316 11:07;V;;;;;;
B;051;506323;8;20050316 11:07;;;;RIVERINA HWY;BERRIGAN;2712;200.3;H;20041108;20041125;380000;R;3;;;RC;;0;AB266587;
C;051;506323;8;20050316 11:07;PT 136, PT 147/752284 Special Purpose Lease 45/8;
D;051;506323;8;20050316 11:07;P;;;;;;
D;051;506323;8;20050316 11:07;P;;;;;;
D;051;506323;8;20050316 11:07;V;;;;;;
B;051;506448;9;20050316 11:07;;;30;BUDD ST;BERRIGAN;2712;;;20050202;20050302;42500;Z;R;RESIDENCE;;BR;;0;AB328366;
C;051;506448;9;20050316 11:07;1/Q/3197;
D;051;506448;9;20050316 11:07;P;;;;;;
D;051;506448;9;20050316 11:07;P;;;;;;
D;051;506448;9;20050316 11:07;V;;;;;;
B;051;506765;10;20050316 11:07;;;80;JERILDERIE ST;BERRIGAN;2712;1400;M;20040827;20041028;200000;Z;R;RESIDENCE;;BC;;0;AB316890;
C;051;506765;10;20050316 11:07;1/748872 Telstra Site Number 3271;
D;051;506765;10;20050316 11:07;P;;;;;;
D;051;506765;10;20050316 11:07;P;;;;;;
D;051;506765;10;20050316 11:07;V;;;;;;
D;051;506765;10;20050316 11:07;V;;;;;;
B;051;506894;11;20050316 11:07;;;24;WILLIAM ST;BERRIGAN;2712;2276;M;20041124;20050121;82500;Z;R;RESIDENCE;;BR;;0;AB294095;
C;051;506894;11;20050316 11:07;21, 22, 23/32/3353;
D;051;506894;11;20050316 11:07;P;;;;;;
D;051;506894;11;20050316 11:07;V;;;;;;
B;051;507418;12;20050316 11:07;;;83;ADAMS ST;TOCUMWAL;2714;1012;M;20041115;20050215;177500;Z;R;RESIDENCE;;TR;;0;AB318071;
C;051;507418;12;20050316 11:07;21/577641;
D;051;507418;12;20050316 11:07;P;;;;;;
D;051;507418;12;20050316 11:07;P;;;;;;
D;051;507418;12;20050316 11:07;V;;;;;;
D;051;507418;12;20050316 11:07;V;;;;;;
B;051;507433;13;20050316 11:07;;;45;ADAMS ST;TOCUMWAL;2714;1011;M;20041216;20050121;197000;Z;R;RESIDENCE;;TR;;0;AB318241;
C;051;507433;13;20050316 11:07;32/836672;
D;051;507433;13;20050316 11:07;P;;;;;;
D;051;507433;13;20050316 11:07;V;;;;;;
D;051;507433;13;20050316 11:07;V;;;;;;
B;051;507434;14;20050316 11:07;;;43;ADAMS ST;TOCUMWAL;2714;1012;M;20050209;20050209;47500;Z;R;RESIDENCE;;TR;;0;AB307827;
C;051;507434;14;20050316 11:07;31/836672;
D;051;507434;14;20050316 11:07;P;;;;;;
D;051;507434;14;20050316 11:07;P;;;;;;
D;051;507434;14;20050316 11:07;V;;;;;;
B;051;508081;15;20050316 11:07;;;87;MURRAY ST;TOCUMWAL;2714;4099;M;20041202;20050203;185000;Z;R;RESIDENCE;;TX;;0;AB294643;
C;051;508081;15;20050316 11:07;2/449591;
D;051;508081;15;20050316 11:07;P;;;;;;
D;051;508081;15;20050316 11:07;P;;;;;;
D;051;508081;15;20050316 11:07;V;;;;;;
D;051;508081;15;20050316 11:07;V;;;;;;
B;051;2877104;16;20050316 11:07;;;;DENILIQUIN RD;TOCUMWAL;2714;3330;M;20050110;20050218;39000;Z;V;VACANT LAND;;TX;;0;AB324724;
C;051;2877104;16;20050316 11:07;3/1036181;
D;051;2877104;16;20050316 11:07;P;;;;;;
D;051;2877104;16;20050316 11:07;P;;;;;;
D;051;2877104;16;20050316 11:07;V;;;;;;
B;051;2877110;17;20050316 11:07;;;;DENILIQUIN RD;TOCUMWAL;2714;2035;M;20041105;20050114;350000;Z;V;VACANT LAND;;TX;;0;AB297651;
C;051;2877110;17;20050316 11:07;9/1036181;
D;051;2877110;17;20050316 11:07;P;;;;;;
D;051;2877110;17;20050316 11:07;V;;;;;;
B;051;2933651;18;20050316 11:07;;;53;DENISON ST;BERRIGAN;2712;1619;M;20050128;20050208;14000;Z;V;VACANT LAND;;BR;;0;AB298435;
C;051;2933651;18;20050316 11:07;3, 4/237596;
D;051;2933651;18;20050316 11:07;P;;;;;;
D;051;2933651;18;20050316 11:07;P;;;;;;
D;051;2933651;18;20050316 11:07;V;;;;;;
D;051;2933651;18;20050316 11:07;V;;;;;;
B;051;3080535;19;20050316 11:07;;;;FINLEY ST;FINLEY;2713;1012;M;20040723;20050131;24680;Z;V;VACANT LAND;;FB;;0;AB315985;
C;051;3080535;19;20050316 11:07;153/1066665;
D;051;3080535;19;20050316 11:07;P;;;;;;
D;051;3080535;19;20050316 11:07;P;;;;;;
D;051;3080535;19;20050316 11:07;V;;;;;;
B;051;3107771;20;20050316 11:07;;;LT16;LOWER RIVER RD;TOCUMWAL;2714;;;20041110;20041110;1391150;;3;FARM;;;;0;AB221185;
C;051;3107771;20;20050316 11:07;2/434796;
D;051;3107771;20;20050316 11:07;P;;;;;;
D;051;3107771;20;20050316 11:07;P;;;;;;
D;051;3107771;20;20050316 11:07;V;;;;;;
B;051;3107772;21;20050316 11:07;;;LT16;LOWER RIVER RD;TOCUMWAL;2714;;;20041110;20041110;1391150;;3;FARM;;;;0;AB221185;
C;051;3107772;21;20050316 11:07;4/434796;
D;051;3107772;21;20050316 11:07;P;;;;;;
D;051;3107772;21;20050316 11:07;P;;;;;;
D;051;3107772;21;20050316 11:07;V;;;;;;
B;051;3112961;22;20050316 11:07;;;;HUTSONS RD;TOCUMWAL;2714;1217;M;20041102;20041203;44000;Z;V;VACANT LAND;;TR;;0;AB301714;
C;051;3112961;22;20050316 11:07;62/1070311;
D;051;3112961;22;20050316 11:07;P;;;;;;
D;051;3112961;22;20050316 11:07;P;;;;;;
D;051;3112961;22;20050316 11:07;V;;;;;;
B;051;3112975;23;20050316 11:07;;;;HUTSONS RD;TOCUMWAL;2714;660;M;20041214;20050114;44000;Z;V;VACANT LAND;;TR;;0;AB323144;
C;051;3112975;23;20050316 11:07;76/1070311;
D;051;3112975;23;20050316 11:07;P;;;;;;
D;051;3112975;23;20050316 11:07;P;;;;;;
D;051;3112975;23;20050316 11:07;V;;;;;;
B;051;3112977;24;20050316 11:07;;;;HUTSONS RD;TOCUMWAL;2714;993;M;20041217;20050210;44000;Z;V;VACANT LAND;;TR;;0;AB315995;
C;051;3112977;24;20050316 11:07;78/1070311;
D;051;3112977;24;20050316 11:07;P;;;;;;
D;051;3112977;24;20050316 11:07;V;;;;;;
B;051;3112979;25;20050316 11:07;;;;HUTSONS RD;TOCUMWAL;2714;1079;M;20041217;20050210;44000;Z;V;VACANT LAND;;TR;;0;AB326540;
C;051;3112979;25;20050316 11:07;80/1070311;
D;051;3112979;25;20050316 11:07;P;;;;;;
D;051;3112979;25;20050316 11:07;P;;;;;;
D;051;3112979;25;20050316 11:07;V;;;;;;
B;051;3112980;26;20050316 11:07;;;;HUTSONS RD;TOCUMWAL;2714;1076;M;20041217;20050210;44000;Z;V;VACANT LAND;;TR;;0;AB326541;
C;051;3112980;26;20050316 11:07;81/1070311;
D;051;3112980;26;20050316 11:07;P;;;;;;
D;051;3112980;26;20050316 11:07;P;;;;;;
D;051;3112980;26;20050316 11:07;V;;;;;;
B;051;3112981;27;20050316 11:07;;;;HUTSONS RD;TOCUMWAL;2714;986;M;20041217;20050210;44000;Z;V;VACANT LAND;;TR;;0;AB326542;
C;051;3112981;27;20050316 11:07;82/1070311;
D;051;3112981;27;20050316 11:07;P;;;;;;
D;051;3112981;27;20050316 11:07;P;;;;;;
D;051;3112981;27;20050316 11:07;V;;;;;;
B;051;3112982;28;20050316 11:07;;;;HUTSONS RD;TOCUMWAL;2714;1226;M;20041217;20050210;44000;Z;V;VACANT LAND;;TR;;0;AB315996;
C;051;3112982;28;20050316 11:07;83/1070311;
D;051;3112982;28;20050316 11:07;P;;;;;;
