A;013;20050316 11:06;PBARBER;
B;013;305779;1;20050316 11:06;;;46;AKALA AVE;FORSTER;2428;841.1;M;20041105;20050128;510000;A;R;RESIDENCE;;AN;;0;AB304581;
C;013;305779;1;20050316 11:06;164/1014017;
D;013;305779;1;20050316 11:06;P;;;;;;
D;013;305779;1;20050316 11:06;P;;;;;;
D;013;305779;1;20050316 11:06;V;;;;;;
B;013;305795;2;20050316 11:06;;;14;AKALA AVE;FORSTER;2428;663.8;M;20041208;20050218;465000;A;R;RESIDENCE;;AN;;0;AB302570;
C;013;305795;2;20050316 11:06;36/846824;
D;013;305795;2;20050316 11:06;P;;;;;;
D;013;305795;2;20050316 11:06;P;;;;;;
D;013;305795;2;20050316 11:06;V;;;;;;
D;013;305795;2;20050316 11:06;V;;;;;;
B;013;308796;3;20050316 11:06;;;24;JAMES ST;FORSTER;2428;;;20041211;20050203;375000;A;R;RESIDENCE;;AG;;0;AB320980;
C;013;308796;3;20050316 11:06;6/22595;
D;013;308796;3;20050316 11:06;P;;;;;;
D;013;308796;3;20050316 11:06;V;;;;;;
D;013;308796;3;20050316 11:06;V;;;;;;
B;013;309173;4;20050316 11:06;;6;80;KULAROO DVE;FORSTER;2428;;;20050120;20050228;315000;;R;RESIDENCE;6;;;0;AB329256;
C;013;309173;4;20050316 11:06;6/SP57761;
D;013;309173;4;20050316 11:06;P;;;;;;
D;013;309173;4;20050316 11:06;V;;;;;;
D;013;309173;4;20050316 11:06;V;;;;;;
D;013;309173;4;20050316 11:06;V;;;;;;
B;013;309598;5;20050316 11:06;;;27;LINCOLN ST;FORSTER;2428;455.3;M;20050203;20050303;270000;A;R;RESIDENCE;;AG;;0;AB329007;
C;013;309598;5;20050316 11:06;14/1/21258;
D;013;309598;5;20050316 11:06;P;;;;;;
D;013;309598;5;20050316 11:06;P;;;;;;
D;013;309598;5;20050316 11:06;V;;;;;;
B;013;309835;6;20050316 11:06;;;86;LITTLE ST;FORSTER;2428;290.9;M;20020912;20030131;220000;A;3;SHOP;;AM;;0;AB325641;
C;013;309835;6;20050316 11:06;1/567702;
D;013;309835;6;20050316 11:06;P;;;;;;
D;013;309835;6;20050316 11:06;V;;;;;;
D;013;309835;6;20050316 11:06;V;;;;;;
B;013;310198;7;20050316 11:06;;;9;MARCELLA ST;FORSTER;2428;696.5;M;20050215;20050217;140000;A;V;VACANT LAND;;AG;;0;AB323085;
C;013;310198;7;20050316 11:06;45/39781;
D;013;310198;7;20050316 11:06;P;;;;;;
D;013;310198;7;20050316 11:06;V;;;;;;
B;013;310997;8;20050316 11:06;;;17;ROBERT ST;FORSTER;2428;461.6;M;20050127;20050215;312500;A;R;RESIDENCE;;AH;;0;AB321383;
C;013;310997;8;20050316 11:06;14/4/20974;
D;013;310997;8;20050316 11:06;P;;;;;;
D;013;310997;8;20050316 11:06;P;;;;;;
D;013;310997;8;20050316 11:06;V;;;;;;
D;013;310997;8;20050316 11:06;V;;;;;;
B;013;311517;9;20050316 11:06;;;18;SUNBAKERS DR;FORSTER;2428;556.4;M;20040530;20050110;325000;A;R;RESIDENCE;;ER;;0;AB318845;
C;013;311517;9;20050316 11:06;77/229919;
D;013;311517;9;20050316 11:06;P;;;;;;
D;013;311517;9;20050316 11:06;P;;;;;;
D;013;311517;9;20050316 11:06;V;;;;;;
D;013;311517;9;20050316 11:06;V;;;;;;
D;013;311517;9;20050316 11:06;V;;;;;;
D;013;311517;9;20050316 11:06;V;;;;;;
B;013;311572;10;20050316 11:06;;;54;SUNSET AVE;FORSTER;2428;581.7;M;20041103;20041215;335000;A;R;RESIDENCE;;AG;;0;AB324645;
