A;136;20050301 09:39;PDANN;
B;136;1330328;1;20050301 09:39;;;93;ARAB RD;PADSTOW;2211;;;20040918;20041220;716666;A;R;RESIDENCE;;ZH;;0;AB287058;
C;136;1330328;1;20050301 09:39;65/B/1644;
D;136;1330328;1;20050301 09:39;P;;;;;;
D;136;1330328;1;20050301 09:39;P;;;;;;
D;136;1330328;1;20050301 09:39;P;;;;;;
D;136;1330328;1;20050301 09:39;P;;;;;;
D;136;1330328;1;20050301 09:39;P;;;;;;
D;136;1330328;1;20050301 09:39;V;;;;;;
B;136;1330330;2;20050301 09:39;;;97;ARAB RD;PADSTOW;2211;;;20040918;20050121;716666;A;R;RESIDENCE;;ZH;;0;AB286865;
C;136;1330330;2;20050301 09:39;63/B/1644;
D;136;1330330;2;20050301 09:39;P;;;;;;
D;136;1330330;2;20050301 09:39;P;;;;;;
D;136;1330330;2;20050301 09:39;P;;;;;;
D;136;1330330;2;20050301 09:39;P;;;;;;
D;136;1330330;2;20050301 09:39;P;;;;;;
D;136;1330330;2;20050301 09:39;V;;;;;;
B;136;1330361;3;20050301 09:39;;;166;ARAB RD;PADSTOW;2211;;;20041211;20050214;418000;A;R;RESIDENCE;;ZH;;0;AB302497;
C;136;1330361;3;20050301 09:39;196/16258;
D;136;1330361;3;20050301 09:39;P;;;;;;
D;136;1330361;3;20050301 09:39;P;;;;;;
D;136;1330361;3;20050301 09:39;V;;;;;;
B;136;1330582;4;20050301 09:39;;;21;ARKLEY ST;BANKSTOWN;2200;739.8;M;20041207;20050208;645000;I;3;INDUSTRIAL;;FB;;0;AB297342;
C;136;1330582;4;20050301 09:39;59/10227;
D;136;1330582;4;20050301 09:39;P;;;;;;
D;136;1330582;4;20050301 09:39;V;;;;;;
B;136;1330742;5;20050301 09:39;;;2;ARTHUR ST;BANKSTOWN;2200;;;20041224;20050207;370000;A;R;RESIDENCE;;ZX;;0;AB279224;
C;136;1330742;5;20050301 09:39;23/16351;
D;136;1330742;5;20050301 09:39;P;;;;;;
D;136;1330742;5;20050301 09:39;V;;;;;;
B;136;1331130;6;20050301 09:39;;31;209;AUBURN RD;YAGOONA;2199;;;20050113;20050203;197000;;R;RESIDENCE;31;;;0;AB273328;
C;136;1331130;6;20050301 09:39;31/SP8033;
D;136;1331130;6;20050301 09:39;P;;;;;;
D;136;1331130;6;20050301 09:39;V;;;;;;
B;136;1331271;7;20050301 09:39;;5;57;AUBURN RD;REGENTS PARK;2143;;;20041208;20050131;295000;;R;RESIDENCE;5;;;0;AB280837;
C;136;1331271;7;20050301 09:39;5/SP5957;
D;136;1331271;7;20050301 09:39;P;;;;;;
D;136;1331271;7;20050301 09:39;V;;;;;;
D;136;1331271;7;20050301 09:39;V;;;;;;
B;136;1332077;8;20050301 09:39;;;67;CLANCY ST;PADSTOW HEIGHTS;2211;137.6;M;19970327;19970327;207000;A;3;;;ZA;;0;AB277362;
C;136;1332077;8;20050301 09:39;9/260529;
D;136;1332077;8;20050301 09:39;P;;;;;;
D;136;1332077;8;20050301 09:39;V;;;;;;
D;136;1332077;8;20050301 09:39;V;;;;;;
B;136;1332780;9;20050301 09:39;;;191;BEACONSFIELD ST;MILPERRA;2214;9510;M;20041126;20050127;5000000;I;R;RESIDENCE;;FD;;0;AB255783;
C;136;1332780;9;20050301 09:39;4/524737;
D;136;1332780;9;20050301 09:39;P;;;;;;
D;136;1332780;9;20050301 09:39;V;;;;;;
