A;221;20050316 11:17;PBARBER;
B;221;2432082;1;20050316 11:17;;10;4;ALEXANDRA AVE;WESTMEAD;2145;;;20041221;20050215;240000;;R;RESIDENCE;10;;;0;AB300282;
C;221;2432082;1;20050316 11:17;10/SP18110;
D;221;2432082;1;20050316 11:17;P;;;;;;
D;221;2432082;1;20050316 11:17;P;;;;;;
D;221;2432082;1;20050316 11:17;V;;;;;;
B;221;2432161;2;20050316 11:17;;;84;ALPHA RD;GREYSTANES;2145;;;20050109;20050218;550000;A;R;RESIDENCE;;AC;;0;AB316663;
C;221;2432161;2;20050316 11:17;9/233640;
D;221;2432161;2;20050316 11:17;P;;;;;;
D;221;2432161;2;20050316 11:17;P;;;;;;
D;221;2432161;2;20050316 11:17;V;;;;;;
D;221;2432161;2;20050316 11:17;V;;;;;;
B;221;2432384;3;20050316 11:17;;;23;AMOS ST;WESTMEAD;2145;818.3;M;20041209;20050204;540000;A;R;RESIDENCE;;AW;;0;AB307700;
C;221;2432384;3;20050316 11:17;7/572336;
D;221;2432384;3;20050316 11:17;P;;;;;;
D;221;2432384;3;20050316 11:17;V;;;;;;
D;221;2432384;3;20050316 11:17;V;;;;;;
B;221;2432990;4;20050316 11:17;;1;10;BAILEY ST;WESTMEAD;2145;;;20041217;20050128;290000;;R;RESIDENCE;1;;;0;AB317761;
C;221;2432990;4;20050316 11:17;1/SP54392;
D;221;2432990;4;20050316 11:17;P;;;;;;
D;221;2432990;4;20050316 11:17;V;;;;;;
B;221;2434923;5;20050316 11:17;;7;75;BOUNDARY ST;PARRAMATTA;2150;;;20041218;20050216;270000;;R;RESIDENCE;7;;;0;AB309785;
C;221;2434923;5;20050316 11:17;7/SP49011;
D;221;2434923;5;20050316 11:17;P;;;;;;
D;221;2434923;5;20050316 11:17;P;;;;;;
D;221;2434923;5;20050316 11:17;V;;;;;;
D;221;2434923;5;20050316 11:17;V;;;;;;
B;221;2435429;6;20050316 11:17;;;63;BRIDGE RD;WESTMEAD;2145;739.9;M;20050127;20050225;499000;A;R;RESIDENCE;;AW;;0;AB322842;
C;221;2435429;6;20050316 11:17;149/35155;
D;221;2435429;6;20050316 11:17;P;;;;;;
D;221;2435429;6;20050316 11:17;P;;;;;;
D;221;2435429;6;20050316 11:17;V;;;;;;
B;221;2437099;7;20050316 11:17;;;2;CHARLES ST;GUILDFORD WEST;2161;;;20041201;20050127;425000;A;R;RESIDENCE;;AL;;0;AB295146;
C;221;2437099;7;20050316 11:17;24/2/2110;
D;221;2437099;7;20050316 11:17;P;;;;;;
D;221;2437099;7;20050316 11:17;V;;;;;;
D;221;2437099;7;20050316 11:17;V;;;;;;
B;221;2437516;8;20050316 11:17;;9;167;CHETWYND RD;GUILDFORD;2161;;;20041203;20041222;268000;;R;RESIDENCE;9;;;0;AB300946;
