A;008;20050401 13:41;PDANN;
B;008;202023;1;20050401 13:41;;;9;ALBERT ST;WICKHAM;2293;;;20041026;20041206;434500;B;R;RESIDENCE;;BW;;0;4452407;
C;008;202023;1;20050401 13:41;PT 26, PT 27/B/193105;
D;008;202023;1;20050401 13:41;P;;;;;;
D;008;202023;1;20050401 13:41;V;;;;;;
D;008;202023;1;20050401 13:41;V;;;;;;
B;008;202084;2;20050401 13:41;;;12;ALBERT ST;WICKHAM;2293;752.5;M;20041211;20050214;740000;B;R;RESIDENCE;;BW;;0;AB336664;
C;008;202084;2;20050401 13:41;2/538523;
D;008;202084;2;20050401 13:41;P;;;;;;
D;008;202084;2;20050401 13:41;V;;;;;;
B;008;202632;3;20050401 13:41;;;52;ALLENDALE ST;BERESFIELD;2322;581.7;M;20050202;20050309;248000;A;R;RESIDENCE;;DA;;0;AB359633;
C;008;202632;3;20050401 13:41;184/31692;
D;008;202632;3;20050401 13:41;P;;;;;;
D;008;202632;3;20050401 13:41;P;;;;;;
D;008;202632;3;20050401 13:41;V;;;;;;
D;008;202632;3;20050401 13:41;V;;;;;;
B;008;202811;4;20050401 13:41;;;6;ALMA RD;NEW LAMBTON;2305;493.2;M;20041217;20050222;445000;B;R;RESIDENCE;;BH;;0;AB333843;
C;008;202811;4;20050401 13:41;B/380162;
D;008;202811;4;20050401 13:41;P;;;;;;
D;008;202811;4;20050401 13:41;P;;;;;;
D;008;202811;4;20050401 13:41;V;;;;;;
D;008;202811;4;20050401 13:41;V;;;;;;
B;008;202853;5;20050401 13:41;;;126;ALNWICK RD;NORTH LAMBTON;2299;778;M;20050107;20050131;370000;A;R;RESIDENCE;;JP;;0;AB339860;
C;008;202853;5;20050401 13:41;4111/876192;
D;008;202853;5;20050401 13:41;P;;;;;;
D;008;202853;5;20050401 13:41;P;;;;;;
D;008;202853;5;20050401 13:41;V;;;;;;
D;008;202853;5;20050401 13:41;V;;;;;;
B;008;203471;6;20050401 13:41;;;5;ANNA PL;WALLSEND;2287;585.7;M;20050121;20050225;279500;A;R;RESIDENCE;;AN;;0;AB331675;
C;008;203471;6;20050401 13:41;127/806709;
D;008;203471;6;20050401 13:41;P;;;;;;
D;008;203471;6;20050401 13:41;P;;;;;;
D;008;203471;6;20050401 13:41;V;;;;;;
B;008;203884;7;20050401 13:41;;;12;ARNOLD ST;CARRINGTON;2294;;;20040723;20040723;351000;A;R;RESIDENCE;;DC;;0;AB350935;
C;008;203884;7;20050401 13:41;1, 2/125279;
D;008;203884;7;20050401 13:41;P;;;;;;
D;008;203884;7;20050401 13:41;V;;;;;;
B;008;204354;8;20050401 13:41;;;11;AVONDALE RD;NEW LAMBTON;2305;;;20050204;20050307;414000;A;R;RESIDENCE;;FD;;0;AB344707;
C;008;204354;8;20050401 13:41;B/337318;
D;008;204354;8;20050401 13:41;P;;;;;;
D;008;204354;8;20050401 13:41;V;;;;;;
B;008;205172;9;20050401 13:41;;;92;BARTON ST;MAYFIELD;2304;332.4;M;20050127;20050218;295000;A;R;RESIDENCE;;JD;;0;AB335480;
C;008;205172;9;20050401 13:41;1/735320;
D;008;205172;9;20050401 13:41;P;;;;;;
D;008;205172;9;20050401 13:41;P;;;;;;
D;008;205172;9;20050401 13:41;V;;;;;;
B;008;206188;10;20050401 13:41;;;72;BERNER ST;MEREWETHER;2291;278.2;M;20041224;20050302;399950;A;R;RESIDENCE;;HJ;;0;AB331872;
C;008;206188;10;20050401 13:41;1/36890;
D;008;206188;10;20050401 13:41;P;;;;;;
D;008;206188;10;20050401 13:41;P;;;;;;
D;008;206188;10;20050401 13:41;V;;;;;;
D;008;206188;10;20050401 13:41;V;;;;;;
D;008;206188;10;20050401 13:41;V;;;;;;
B;008;206964;11;20050401 13:41;;;23;BLACKALL ST;BROADMEADOW;2292;341.5;M;20050131;20050307;305000;A;R;RESIDENCE;;FT;;0;AB343226;
C;008;206964;11;20050401 13:41;1/741489;
D;008;206964;11;20050401 13:41;P;;;;;;
D;008;206964;11;20050401 13:41;V;;;;;;
B;008;207417;12;20050401 13:41;;;50;BOUNDARY RD;MARYLAND;2287;625.3;M;20050114;20050225;285000;A;R;RESIDENCE;;AA;;0;AB340168;
C;008;207417;12;20050401 13:41;193/260715;
D;008;207417;12;20050401 13:41;P;;;;;;
D;008;207417;12;20050401 13:41;P;;;;;;
D;008;207417;12;20050401 13:41;V;;;;;;
D;008;207417;12;20050401 13:41;V;;;;;;
B;008;208745;13;20050401 13:41;;5;6;BROWN ST;ADAMSTOWN;2289;;;20050209;20050303;291000;;R;RESIDENCE;5;;;0;AB344914;
C;008;208745;13;20050401 13:41;5/SP61205;
D;008;208745;13;20050401 13:41;P;;;;;;
D;008;208745;13;20050401 13:41;P;;;;;;
D;008;208745;13;20050401 13:41;V;;;;;;
B;008;210070;14;20050401 13:41;;;23;BYRON ST;BERESFIELD;2322;676.6;M;20050125;20050301;195000;A;R;RESIDENCE;;DA;;0;AB353431;
C;008;210070;14;20050401 13:41;5/A/12628;
D;008;210070;14;20050401 13:41;P;;;;;;
D;008;210070;14;20050401 13:41;V;;;;;;
D;008;210070;14;20050401 13:41;V;;;;;;
B;008;210586;15;20050401 13:41;;;133;CAMERON ST;WALLSEND;2287;347.8;M;20050120;20050303;253000;A;R;RESIDENCE;;AE;;0;AB351024;
C;008;210586;15;20050401 13:41;1/360764;
D;008;210586;15;20050401 13:41;P;;;;;;
D;008;210586;15;20050401 13:41;P;;;;;;
D;008;210586;15;20050401 13:41;V;;;;;;
D;008;210586;15;20050401 13:41;V;;;;;;
B;008;211252;16;20050401 13:41;;;49;CARRINGTON ST;MAYFIELD;2304;;;20050203;20050310;325000;A;R;RESIDENCE;;JD;;0;AB356757;
C;008;211252;16;20050401 13:41;A/339415;
D;008;211252;16;20050401 13:41;P;;;;;;
D;008;211252;16;20050401 13:41;P;;;;;;
D;008;211252;16;20050401 13:41;V;;;;;;
B;008;211382;17;20050401 13:41;;;33;CASUARINA CCT;WARABROOK;2304;630;M;20050210;20050228;438000;A;R;RESIDENCE;;JW;;0;AB339489;
C;008;211382;17;20050401 13:41;38/264659;
D;008;211382;17;20050401 13:41;P;;;;;;
D;008;211382;17;20050401 13:41;V;;;;;;
B;008;211630;18;20050401 13:41;;;108;CHARLESTOWN RD;KOTARA;2289;904.2;M;20050205;20050304;242000;A;R;RESIDENCE;;HA;;0;AB345021;
C;008;211630;18;20050401 13:41;52/25383;
D;008;211630;18;20050401 13:41;P;;;;;;
D;008;211630;18;20050401 13:41;V;;;;;;
B;008;211649;19;20050401 13:41;;;146;CHARLESTOWN RD;KOTARA;2289;581.7;M;20050202;20050309;240000;A;R;RESIDENCE;;HA;;0;AB354125;
C;008;211649;19;20050401 13:41;15/22249;
D;008;211649;19;20050401 13:41;P;;;;;;
D;008;211649;19;20050401 13:41;P;;;;;;
D;008;211649;19;20050401 13:41;V;;;;;;
B;008;214618;20;20050401 13:41;;;5;COURT ST;ADAMSTOWN;2289;;;20050131;20050307;208000;A;R;RESIDENCE;;HB;;0;AB354108;
C;008;214618;20;20050401 13:41;3/A/2347;
D;008;214618;20;20050401 13:41;P;;;;;;
D;008;214618;20;20050401 13:41;V;;;;;;
B;008;214906;21;20050401 13:41;;;162;CREBERT ST;MAYFIELD;2304;419.9;M;20050201;20050301;302500;A;R;RESIDENCE;;JD;;0;AB343180;
C;008;214906;21;20050401 13:41;1/A/9980;
D;008;214906;21;20050401 13:41;P;;;;;;
D;008;214906;21;20050401 13:41;P;;;;;;
D;008;214906;21;20050401 13:41;V;;;;;;
D;008;214906;21;20050401 13:41;V;;;;;;
B;008;214994;22;20050401 13:41;;;45;CREBERT ST;MAYFIELD EAST;2304;417.3;M;20041213;20050121;310000;A;R;RESIDENCE;;JE;;0;AB300482;
C;008;214994;22;20050401 13:41;B/337552;
D;008;214994;22;20050401 13:41;P;;;;;;
D;008;214994;22;20050401 13:41;V;;;;;;
D;008;214994;22;20050401 13:41;V;;;;;;
B;008;215092;23;20050401 13:41;;;117;CRESCENT RD;WARATAH;2298;;;20050113;20050217;315000;A;R;RESIDENCE;;JR;;0;AB331178;
C;008;215092;23;20050401 13:41;2/225723;
D;008;215092;23;20050401 13:41;P;;;;;;
D;008;215092;23;20050401 13:41;P;;;;;;
D;008;215092;23;20050401 13:41;V;;;;;;
B;008;215289;24;20050401 13:41;;;8;CROSBIE CL;MARYLAND;2287;684.2;M;20050228;20050314;450000;A;R;RESIDENCE;;AA;;0;AB354809;
C;008;215289;24;20050401 13:41;504/853148;
D;008;215289;24;20050401 13:41;P;;;;;;
D;008;215289;24;20050401 13:41;P;;;;;;
D;008;215289;24;20050401 13:41;V;;;;;;
D;008;215289;24;20050401 13:41;V;;;;;;
B;008;215691;25;20050401 13:41;;;54;CROUDACE ST;LAMBTON;2299;716.4;M;20050217;20050217;300000;A;R;RESIDENCE;;FK;;0;AB344698;
C;008;215691;25;20050401 13:41;9/20276 9A/24976;
D;008;215691;25;20050401 13:41;P;;;;;;
D;008;215691;25;20050401 13:41;V;;;;;;
D;008;215691;25;20050401 13:41;V;;;;;;
