A;123;20050401 13:46;PDANN;
B;123;1262844;1;20050401 13:46;;;;BAILEYS LANE;OBERON;2787;16.59;H;20050223;20050223;250000;R;V;VACANT LAND;;CC;;0;AB345740;
C;123;1262844;1;20050401 13:46;64/757042;
D;123;1262844;1;20050401 13:46;P;;;;;;
D;123;1262844;1;20050401 13:46;V;;;;;;
B;123;1264867;2;20050401 13:46;;;75;OBERON ST;OBERON;2787;1037;M;20050118;20050228;173500;Z;R;RESIDENCE;;ZA;;0;AB355527;
C;123;1264867;2;20050401 13:46;16/586800;
D;123;1264867;2;20050401 13:46;P;;;;;;
D;123;1264867;2;20050401 13:46;V;;;;;;
B;123;1265168;3;20050401 13:46;;;7;SPICER PL;OBERON;2787;601.2;M;20050204;20050228;70000;Z;V;VACANT LAND;;ZA;;0;AB331444;
C;123;1265168;3;20050401 13:46;57/258124;
D;123;1265168;3;20050401 13:46;P;;;;;;
D;123;1265168;3;20050401 13:46;P;;;;;;
D;123;1265168;3;20050401 13:46;V;;;;;;
D;123;1265168;3;20050401 13:46;V;;;;;;
B;123;1265322;4;20050401 13:46;LITTLE RAPIDS;;861;CAMPBELLS RIVER RD;BLACK SPRINGS;2787;20.29;H;20041112;20041221;162000;R;V;VACANT LAND;;CC;;0;AB336255;
C;123;1265322;4;20050401 13:46;2/1014315;
D;123;1265322;4;20050401 13:46;P;;;;;;
D;123;1265322;4;20050401 13:46;P;;;;;;
D;123;1265322;4;20050401 13:46;P;;;;;;
D;123;1265322;4;20050401 13:46;V;;;;;;
B;123;1283717;5;20050401 13:46;;;;PH BURRAGA;BURRAGA;2795;79.41;H;20050214;20050307;560000;R;V;VACANT LAND;;PT;;0;AB347349;
C;123;1283717;5;20050401 13:46;3/544699;
D;123;1283717;5;20050401 13:46;P;;;;;;
D;123;1283717;5;20050401 13:46;V;;;;;;
B;123;1283718;6;20050401 13:46;;;;PH BURRAGA;BURRAGA;2795;40.47;H;20050214;20050307;560000;R;V;VACANT LAND;;PT;;0;AB347349;
C;123;1283718;6;20050401 13:46;4/544699;
D;123;1283718;6;20050401 13:46;P;;;;;;
D;123;1283718;6;20050401 13:46;V;;;;;;
B;123;1283719;7;20050401 13:46;;;;PH BURRAGA;BURRAGA;2795;92.58;H;20050214;20050307;560000;R;V;VACANT LAND;;PT;;0;AB347349;
C;123;1283719;7;20050401 13:46;2/527737;
D;123;1283719;7;20050401 13:46;P;;;;;;
D;123;1283719;7;20050401 13:46;V;;;;;;
B;123;1284487;8;20050401 13:46;;;1247;DOG ROCKS RD;DOG ROCKS;2795;388.8;H;20050125;20050301;1370000;R;3;FARM;;CG;;0;AB330123;
C;123;1284487;8;20050401 13:46;30, 31, 43, 261/757054;
D;123;1284487;8;20050401 13:46;P;;;;;;
D;123;1284487;8;20050401 13:46;P;;;;;;
D;123;1284487;8;20050401 13:46;V;;;;;;
B;123;3157815;9;20050401 13:46;;;;ABERCROMBIE RD;ARKSTONE;2795;1.34;H;20041015;20050316;9971;;V;VACANT LAND;;;;0;AB354060;
C;123;3157815;9;20050401 13:46;4/1079460;
D;123;3157815;9;20050401 13:46;P;;;;;;
D;123;3157815;9;20050401 13:46;P;;;;;;
D;123;3157815;9;20050401 13:46;P;;;;;;
D;123;3157815;9;20050401 13:46;P;;;;;;
D;123;3157815;9;20050401 13:46;V;;;;;;
B;123;3162582;10;20050401 13:46;;;;HAZELGROVE RD;OBERON;2787;5.92;H;20040915;20050107;173000;;V;VACANT LAND;;;;0;AB304334;
C;123;3162582;10;20050401 13:46;2/1076346;
D;123;3162582;10;20050401 13:46;P;;;;;;
D;123;3162582;10;20050401 13:46;V;;;;;;
Z;50;10;10;28;
