A;091;20050316 11:10;PBARBER;
B;091;897593;1;20050316 11:10;;;66;ADAMS ST;CURL CURL;2096;;;20041203;20050225;940000;A;R;RESIDENCE;;EQ;;0;AB320148;
C;091;897593;1;20050316 11:10;2/35951;
D;091;897593;1;20050316 11:10;P;;;;;;
D;091;897593;1;20050316 11:10;V;;;;;;
B;091;897753;2;20050316 11:10;;;33;AKORA ST;FRENCHS FOREST;2086;;;20041217;20050211;618000;A;R;RESIDENCE;;EY;;0;AB300596;
C;091;897753;2;20050316 11:10;45/36616;
D;091;897753;2;20050316 11:10;P;;;;;;
D;091;897753;2;20050316 11:10;V;;;;;;
D;091;897753;2;20050316 11:10;V;;;;;;
B;091;897837;3;20050316 11:10;;17;58 A;ALBERT ST;HARBORD;2096;;;20041130;20050114;320000;;R;RESIDENCE;17;;;0;AB295445;
C;091;897837;3;20050316 11:10;17/SP4618;
D;091;897837;3;20050316 11:10;P;;;;;;
D;091;897837;3;20050316 11:10;V;;;;;;
B;091;898801;4;20050316 11:10;;;7;AMBRYM AVE;FRENCHS FOREST;2086;727.2;M;20050106;20050218;832500;A;R;RESIDENCE;;EW;;0;AB307895;
C;091;898801;4;20050316 11:10;9/230674;
D;091;898801;4;20050316 11:10;P;;;;;;
D;091;898801;4;20050316 11:10;P;;;;;;
D;091;898801;4;20050316 11:10;V;;;;;;
B;091;900538;5;20050316 11:10;;;9;BANTRY BAY RD;FRENCHS FOREST;2086;752.5;M;20000711;20000804;382500;A;R;RESIDENCE;;EY;AC;0;7013020;
C;091;900538;5;20050316 11:10;7/26087;
D;091;900538;5;20050316 11:10;P;;;;;;
D;091;900538;5;20050316 11:10;P;;;;;;
D;091;900538;5;20050316 11:10;V;;;;;;
B;091;906234;6;20050316 11:10;;1;7;COLLAROY ST;COLLAROY;2097;;;20041213;20050124;440000;;R;RESIDENCE;1;;;0;AB311198;
C;091;906234;6;20050316 11:10;1/SP57694;
D;091;906234;6;20050316 11:10;P;;;;;;
D;091;906234;6;20050316 11:10;V;;;;;;
B;091;906234;7;20050316 11:10;;5;7;COLLAROY ST;COLLAROY;2097;;;20041214;20050209;455000;;R;RESIDENCE;5;;;0;AB313711;
C;091;906234;7;20050316 11:10;5/SP57694;
D;091;906234;7;20050316 11:10;P;;;;;;
D;091;906234;7;20050316 11:10;V;;;;;;
B;091;906271;8;20050316 11:10;;6;1;COLLAROY ST;COLLAROY;2097;;;20041126;20050228;520000;;R;RESIDENCE;6;;;0;AB330280;
C;091;906271;8;20050316 11:10;6/SP58961;
D;091;906271;8;20050316 11:10;P;;;;;;
D;091;906271;8;20050316 11:10;P;;;;;;
D;091;906271;8;20050316 11:10;V;;;;;;
D;091;906271;8;20050316 11:10;V;;;;;;
B;091;906522;9;20050316 11:10;;;16;CONDOVER ST;NORTH BALGOWLAH;2093;;;20041221;20050217;617000;A;R;RESIDENCE;;ES;;0;AB306963;
C;091;906522;9;20050316 11:10;373/14137;
D;091;906522;9;20050316 11:10;P;;;;;;
D;091;906522;9;20050316 11:10;P;;;;;;
D;091;906522;9;20050316 11:10;V;;;;;;
B;091;907038;10;20050316 11:10;;;4;CORAMBA ST;NORTH BALGOWLAH;2093;;;20041210;20050214;945000;A;R;RESIDENCE;;ES;;0;AB313275;
C;091;907038;10;20050316 11:10;67/11915;
D;091;907038;10;20050316 11:10;P;;;;;;
D;091;907038;10;20050316 11:10;P;;;;;;
D;091;907038;10;20050316 11:10;V;;;;;;
B;091;907385;11;20050316 11:10;;;74;CORYMBIA CCT;OXFORD FALLS;2100;801.5;M;20050118;20050216;985000;A;R;RESIDENCE;;EV;;0;AB309476;
C;091;907385;11;20050316 11:10;35/869624;
D;091;907385;11;20050316 11:10;P;;;;;;
D;091;907385;11;20050316 11:10;P;;;;;;
D;091;907385;11;20050316 11:10;V;;;;;;
D;091;907385;11;20050316 11:10;V;;;;;;
B;091;907450;12;20050316 11:10;;;35;COTENTIN RD;BELROSE;2085;695.6;M;20050114;20050216;718500;A;R;RESIDENCE;;EV;;0;AB299334;
C;091;907450;12;20050316 11:10;10/237267;
D;091;907450;12;20050316 11:10;P;;;;;;
D;091;907450;12;20050316 11:10;V;;;;;;
B;091;907676;13;20050316 11:10;;;2;CRAIG PL;DAVIDSON;2085;733.5;M;20041202;20041222;790000;A;R;RESIDENCE;;EW;;0;AB323509;
C;091;907676;13;20050316 11:10;3/239120;
D;091;907676;13;20050316 11:10;P;;;;;;
D;091;907676;13;20050316 11:10;V;;;;;;
D;091;907676;13;20050316 11:10;V;;;;;;
B;091;907963;14;20050316 11:10;;10;57;CROWN RD;QUEENSCLIFF;2096;;;20041026;20050210;785000;;R;RESIDENCE;10;;;0;AB305235;
C;091;907963;14;20050316 11:10;10/SP5095;
D;091;907963;14;20050316 11:10;P;;;;;;
D;091;907963;14;20050316 11:10;V;;;;;;
D;091;907963;14;20050316 11:10;V;;;;;;
B;091;908711;15;20050316 11:10;;;29;DALLEY ST;QUEENSCLIFF;2096;;;20041223;20050203;2000000;A;R;RESIDENCE;;EQ;;0;AB291157;
C;091;908711;15;20050316 11:10;2/4315;
D;091;908711;15;20050316 11:10;P;;;;;;
D;091;908711;15;20050316 11:10;V;;;;;;
B;091;909090;16;20050316 11:10;;;17;DAWES RD;BELROSE;2085;980.1;M;20050204;20050209;700000;R;R;RESIDENCE;;RF;;0;AB301984;
C;091;909090;16;20050316 11:10;17/20287;
D;091;909090;16;20050316 11:10;P;;;;;;
D;091;909090;16;20050316 11:10;V;;;;;;
B;091;911607;17;20050316 11:10;;;26;ELTHAM ST;BEACON HILL;2100;645;M;20041210;20050216;1007500;A;R;RESIDENCE;;EK;;0;AB317268;
C;091;911607;17;20050316 11:10;8/30337;
D;091;911607;17;20050316 11:10;P;;;;;;
D;091;911607;17;20050316 11:10;V;;;;;;
D;091;911607;17;20050316 11:10;V;;;;;;
B;091;911862;18;20050316 11:10;;;38;EPPING DR;FRENCHS FOREST;2086;702;M;20050124;20050217;1050000;A;R;RESIDENCE;;EV;;0;AB299015;
C;091;911862;18;20050316 11:10;1/863357;
D;091;911862;18;20050316 11:10;P;;;;;;
D;091;911862;18;20050316 11:10;V;;;;;;
D;091;911862;18;20050316 11:10;V;;;;;;
