A;092;20050418 10:29;PDANN;
B;092;949480;1;20050418 10:29;;;14;ADOLPHUS ST;NAREMBURN;2065;354.1;M;20041208;20041224;770000;A;R;RESIDENCE;;EP;;0;AB361179;
C;092;949480;1;20050418 10:29;A/79655;
D;092;949480;1;20050418 10:29;P;;;;;;
D;092;949480;1;20050418 10:29;P;;;;;;
D;092;949480;1;20050418 10:29;V;;;;;;
B;092;950259;2;20050418 10:29;;25;38;ARCHER ST;CHATSWOOD;2067;;;20050203;20050310;465000;;R;RESIDENCE;25;;;0;AB363654;
C;092;950259;2;20050418 10:29;25/SP7155;
D;092;950259;2;20050418 10:29;P;;;;;;
D;092;950259;2;20050418 10:29;P;;;;;;
D;092;950259;2;20050418 10:29;V;;;;;;
D;092;950259;2;20050418 10:29;V;;;;;;
B;092;950465;3;20050418 10:29;;98;2;ARTARMON RD;WILLOUGHBY;2068;;;20050128;20050316;485000;;R;RESIDENCE;101;;;0;AB361891;
C;092;950465;3;20050418 10:29;101/SP13290;
D;092;950465;3;20050418 10:29;P;;;;;;
D;092;950465;3;20050418 10:29;V;;;;;;
B;092;950654;4;20050418 10:29;;;68;ARTARMON RD;ARTARMON;2064;752.5;M;20050209;20050321;1140000;A;R;RESIDENCE;;EU;;0;AB384546;
C;092;950654;4;20050418 10:29;1/1052840;
D;092;950654;4;20050418 10:29;P;;;;;;
D;092;950654;4;20050418 10:29;V;;;;;;
B;092;951448;5;20050418 10:29;;;54;BEDFORD ST;NORTH WILLOUGHBY;2068;;;20050202;20050318;940000;A;R;RESIDENCE;;EA;;0;AB385213;
C;092;951448;5;20050418 10:29;2/321570;
D;092;951448;5;20050418 10:29;P;;;;;;
D;092;951448;5;20050418 10:29;P;;;;;;
D;092;951448;5;20050418 10:29;V;;;;;;
D;092;951448;5;20050418 10:29;V;;;;;;
B;092;951846;6;20050418 10:29;;;7 A;BORLAISE ST;WILLOUGHBY;2068;316.2;M;20050127;20050321;750000;A;R;RESIDENCE;;EU;;0;AB364606;
C;092;951846;6;20050418 10:29;A/410182;
D;092;951846;6;20050418 10:29;P;;;;;;
D;092;951846;6;20050418 10:29;P;;;;;;
D;092;951846;6;20050418 10:29;V;;;;;;
B;092;951913;7;20050418 10:29;;;78;BOUNDARY ST;ROSEVILLE;2069;1518;M;20040910;20040910;330750;A;R;RESIDENCE;;GB;;98;AA997210;
C;092;951913;7;20050418 10:29;1/81635;
D;092;951913;7;20050418 10:29;P;;;;;;
D;092;951913;7;20050418 10:29;P;;;;;;
D;092;951913;7;20050418 10:29;V;;;;;;
D;092;951913;7;20050418 10:29;V;;;;;;
D;092;951913;7;20050418 10:29;V;;;;;;
B;092;952374;8;20050418 10:29;;;51;BROUGHTON RD;ARTARMON;2064;328.8;M;20041231;20050318;655000;A;R;RESIDENCE;;ES;;0;AB376196;
C;092;952374;8;20050418 10:29;1/402750;
D;092;952374;8;20050418 10:29;P;;;;;;
D;092;952374;8;20050418 10:29;P;;;;;;
D;092;952374;8;20050418 10:29;V;;;;;;
B;092;953587;9;20050418 10:29;;;74;CHANDOS ST;ST LEONARDS;2065;215;M;20050209;20050329;786500;B;R;RESIDENCE;;CL;;0;AB381986;
C;092;953587;9;20050418 10:29;8/24/4241;
D;092;953587;9;20050418 10:29;P;;;;;;
D;092;953587;9;20050418 10:29;V;;;;;;
B;092;953588;10;20050418 10:29;;;72;CHANDOS ST;ST LEONARDS;2065;215;M;20050209;20050329;815000;B;3;SHOP;;CL;;0;AB381985;
C;092;953588;10;20050418 10:29;7/24/4241;
D;092;953588;10;20050418 10:29;P;;;;;;
D;092;953588;10;20050418 10:29;V;;;;;;
B;092;953697;11;20050418 10:29;;;34;CHATSWOOD AVE;CHATSWOOD;2067;;;20050209;20050323;1525000;A;R;RESIDENCE;;EB;;0;AB372016;
C;092;953697;11;20050418 10:29;46/5679;
D;092;953697;11;20050418 10:29;P;;;;;;
D;092;953697;11;20050418 10:29;V;;;;;;
B;092;953959;12;20050418 10:29;;1;21;CHURCH ST;CHATSWOOD;2067;;;20050202;20050316;430000;;R;RESIDENCE;1;;;0;AB361740;
C;092;953959;12;20050418 10:29;1/SP10056;
D;092;953959;12;20050418 10:29;P;;;;;;
D;092;953959;12;20050418 10:29;V;;;;;;
D;092;953959;12;20050418 10:29;V;;;;;;
D;092;953959;12;20050418 10:29;V;;;;;;
B;092;954978;13;20050418 10:29;;5;20;DALLEYS RD;NAREMBURN;2065;;;20050207;20050215;560000;;R;RESIDENCE;5;;;0;AB393379;
C;092;954978;13;20050418 10:29;5/SP53239;
D;092;954978;13;20050418 10:29;P;;;;;;
D;092;954978;13;20050418 10:29;V;;;;;;
B;092;955586;14;20050418 10:29;;;9;DE VILLIERS AVE;CHATSWOOD WEST;2067;305.7;M;20050208;20050323;745000;A;R;RESIDENCE;;EY;;0;AB384200;
C;092;955586;14;20050418 10:29;1/855613;
D;092;955586;14;20050418 10:29;P;;;;;;
D;092;955586;14;20050418 10:29;P;;;;;;
D;092;955586;14;20050418 10:29;V;;;;;;
D;092;955586;14;20050418 10:29;V;;;;;;
B;092;955836;15;20050418 10:29;;;7;DOUGLAS AVE;CHATSWOOD;2067;;;20050209;20050318;860000;A;R;RESIDENCE;;ED;;0;AB385413;
C;092;955836;15;20050418 10:29;59/9378;
D;092;955836;15;20050418 10:29;P;;;;;;
D;092;955836;15;20050418 10:29;P;;;;;;
