A;254;20050117 11:16;PBARBER;
B;254;2684316;1;20050117 11:16;;;215;DUBBO ST;WARREN;2824;777.8;M;20041215;20041215;70000;Z;R;RESIDENCE;;AE;;0;AB202016;
C;254;2684316;1;20050117 11:16;10/26/759056;
D;254;2684316;1;20050117 11:16;P;;;;;;
D;254;2684316;1;20050117 11:16;V;;;;;;
B;254;2684787;2;20050117 11:16;;;9;THORNTON AVE;WARREN;2824;746.1;M;20041027;20041203;130000;Z;R;RESIDENCE;;AE;;0;AB159263;
C;254;2684787;2;20050117 11:16;141/533117;
D;254;2684787;2;20050117 11:16;P;;;;;;
D;254;2684787;2;20050117 11:16;P;;;;;;
D;254;2684787;2;20050117 11:16;V;;;;;;
D;254;2684787;2;20050117 11:16;V;;;;;;
Z;12;2;2;6;
