A;221;20050117 11:15;PBARBER;
B;221;2431772;1;20050117 11:15;;5;25;ADDLESTONE RD;MERRYLANDS;2160;;;20041124;20041221;193450;;R;RESIDENCE;5;;;0;AB194011;
C;221;2431772;1;20050117 11:15;5/SP38321;
D;221;2431772;1;20050117 11:15;P;;;;;;
D;221;2431772;1;20050117 11:15;P;;;;;;
D;221;2431772;1;20050117 11:15;V;;;;;;
B;221;2432610;2;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;1;;;0;AB185310;
C;221;2432610;2;20050117 11:15;1/SP41462;
D;221;2432610;2;20050117 11:15;P;;;;;;
D;221;2432610;2;20050117 11:15;V;;;;;;
B;221;2432610;3;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;2;;;0;AB185310;
C;221;2432610;3;20050117 11:15;2/SP41462;
D;221;2432610;3;20050117 11:15;P;;;;;;
D;221;2432610;3;20050117 11:15;V;;;;;;
B;221;2432610;4;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;3;;;0;AB185310;
C;221;2432610;4;20050117 11:15;3/SP41462;
D;221;2432610;4;20050117 11:15;P;;;;;;
D;221;2432610;4;20050117 11:15;V;;;;;;
B;221;2432610;5;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;4;;;0;AB185310;
C;221;2432610;5;20050117 11:15;4/SP41462;
D;221;2432610;5;20050117 11:15;P;;;;;;
D;221;2432610;5;20050117 11:15;V;;;;;;
B;221;2432610;6;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;5;;;0;AB185310;
C;221;2432610;6;20050117 11:15;5/SP41462;
D;221;2432610;6;20050117 11:15;P;;;;;;
D;221;2432610;6;20050117 11:15;V;;;;;;
B;221;2432610;7;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;6;;;0;AB185310;
C;221;2432610;7;20050117 11:15;6/SP41462;
D;221;2432610;7;20050117 11:15;P;;;;;;
D;221;2432610;7;20050117 11:15;V;;;;;;
B;221;2432610;8;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;7;;;0;AB185310;
C;221;2432610;8;20050117 11:15;7/SP41462;
D;221;2432610;8;20050117 11:15;P;;;;;;
D;221;2432610;8;20050117 11:15;V;;;;;;
B;221;2432610;9;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;8;;;0;AB185310;
C;221;2432610;9;20050117 11:15;8/SP41462;
D;221;2432610;9;20050117 11:15;P;;;;;;
D;221;2432610;9;20050117 11:15;V;;;;;;
B;221;2432610;10;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;9;;;0;AB185310;
C;221;2432610;10;20050117 11:15;9/SP41462;
D;221;2432610;10;20050117 11:15;P;;;;;;
D;221;2432610;10;20050117 11:15;V;;;;;;
B;221;2432610;11;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;10;;;0;AB185310;
C;221;2432610;11;20050117 11:15;10/SP41462;
D;221;2432610;11;20050117 11:15;P;;;;;;
D;221;2432610;11;20050117 11:15;V;;;;;;
B;221;2432610;12;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;11;;;0;AB185310;
C;221;2432610;12;20050117 11:15;11/SP41462;
D;221;2432610;12;20050117 11:15;P;;;;;;
D;221;2432610;12;20050117 11:15;V;;;;;;
B;221;2432610;13;20050117 11:15;;1;17;ARTHUR ST;MERRYLANDS WEST;2160;;;20041119;20041221;2998800;;R;RESIDENCE;12;;;0;AB185310;
C;221;2432610;13;20050117 11:15;12/SP41462;
D;221;2432610;13;20050117 11:15;P;;;;;;
D;221;2432610;13;20050117 11:15;V;;;;;;
B;221;2433078;14;20050117 11:15;;;17;BAMBIL ST;GREYSTANES;2145;581.7;M;20041213;20041213;400000;A;R;RESIDENCE;;AC;;75;AB187336;
C;221;2433078;14;20050117 11:15;32/233739;
D;221;2433078;14;20050117 11:15;P;;;;;;
D;221;2433078;14;20050117 11:15;P;;;;;;
D;221;2433078;14;20050117 11:15;P;;;;;;
D;221;2433078;14;20050117 11:15;P;;;;;;
D;221;2433078;14;20050117 11:15;V;;;;;;
D;221;2433078;14;20050117 11:15;V;;;;;;
B;221;2433651;15;20050117 11:15;;;62;BELMONT ST;MERRYLANDS;2160;;;20041208;20041222;58000;A;R;RESIDENCE;;AR;;0;AB189866;
C;221;2433651;15;20050117 11:15;54/8/1857;
D;221;2433651;15;20050117 11:15;P;;;;;;
D;221;2433651;15;20050117 11:15;V;;;;;;
D;221;2433651;15;20050117 11:15;V;;;;;;
D;221;2433651;15;20050117 11:15;V;;;;;;
D;221;2433651;15;20050117 11:15;V;;;;;;
D;221;2433651;15;20050117 11:15;V;;;;;;
D;221;2433651;15;20050117 11:15;V;;;;;;
B;221;2434358;16;20050117 11:15;;3;44;BIRMINGHAM ST;MERRYLANDS;2160;;;20041216;20041216;45000;;R;RESIDENCE;3;;;0;AB191116;
C;221;2434358;16;20050117 11:15;3/SP45183;
D;221;2434358;16;20050117 11:15;P;;;;;;
D;221;2434358;16;20050117 11:15;V;;;;;;
D;221;2434358;16;20050117 11:15;V;;;;;;
B;221;2434644;17;20050117 11:15;;;34;BOLARO AVE;GREYSTANES;2145;701.9;M;20041103;20041216;450000;A;R;RESIDENCE;;AC;;0;AB198876;
C;221;2434644;17;20050117 11:15;100/242836;
D;221;2434644;17;20050117 11:15;P;;;;;;
D;221;2434644;17;20050117 11:15;P;;;;;;
D;221;2434644;17;20050117 11:15;V;;;;;;
D;221;2434644;17;20050117 11:15;V;;;;;;
B;221;2435024;18;20050117 11:15;;;17;BOWRAL ST;GREYSTANES;2145;556.4;M;20041108;20041220;480000;A;R;RESIDENCE;;AC;;0;AB189898;
C;221;2435024;18;20050117 11:15;27/239221;
D;221;2435024;18;20050117 11:15;P;;;;;;
D;221;2435024;18;20050117 11:15;P;;;;;;
D;221;2435024;18;20050117 11:15;V;;;;;;
D;221;2435024;18;20050117 11:15;V;;;;;;
B;221;2435368;19;20050117 11:15;;;50;BRIAN ST;MERRYLANDS WEST;2160;581.7;M;20041130;20041222;458000;A;R;RESIDENCE;;AK;;0;AB205696;
C;221;2435368;19;20050117 11:15;24/218131;
D;221;2435368;19;20050117 11:15;P;;;;;;
D;221;2435368;19;20050117 11:15;P;;;;;;
D;221;2435368;19;20050117 11:15;V;;;;;;
D;221;2435368;19;20050117 11:15;V;;;;;;
B;221;2435751;20;20050117 11:15;;28;22;BURFORD ST;MERRYLANDS;2160;;;20041111;20041223;277000;;R;RESIDENCE;28;;;0;AB184002;
C;221;2435751;20;20050117 11:15;28/SP53136;
D;221;2435751;20;20050117 11:15;P;;;;;;
D;221;2435751;20;20050117 11:15;V;;;;;;
D;221;2435751;20;20050117 11:15;V;;;;;;
D;221;2435751;20;20050117 11:15;V;;;;;;
B;221;2435995;21;20050117 11:15;;;34;BURNETT ST;MERRYLANDS;2160;;;20041210;20041210;232500;A;R;RESIDENCE;;AG;;0;AB178760;
C;221;2435995;21;20050117 11:15;1/16687;
D;221;2435995;21;20050117 11:15;P;;;;;;
D;221;2435995;21;20050117 11:15;V;;;;;;
D;221;2435995;21;20050117 11:15;V;;;;;;
D;221;2435995;21;20050117 11:15;V;;;;;;
D;221;2435995;21;20050117 11:15;V;;;;;;
B;221;2436951;22;20050117 11:15;;;1;CEDARWOOD CL;GREYSTANES;2145;563;M;20041020;20041125;610000;A;R;RESIDENCE;;AK;;0;AB130729;
C;221;2436951;22;20050117 11:15;170/255678;
D;221;2436951;22;20050117 11:15;P;;;;;;
D;221;2436951;22;20050117 11:15;P;;;;;;
D;221;2436951;22;20050117 11:15;V;;;;;;
D;221;2436951;22;20050117 11:15;V;;;;;;
B;221;2438082;23;20050117 11:15;;;24;COLLINS ST;PENDLE HILL;2145;;;20041123;20041217;400000;A;R;RESIDENCE;;AW;;0;AB204026;
C;221;2438082;23;20050117 11:15;23/14002;
D;221;2438082;23;20050117 11:15;P;;;;;;
D;221;2438082;23;20050117 11:15;P;;;;;;
D;221;2438082;23;20050117 11:15;V;;;;;;
D;221;2438082;23;20050117 11:15;V;;;;;;
B;221;2438484;24;20050117 11:15;;;16;CROSBY ST;GREYSTANES;2145;720.8;M;20041210;20041217;430000;A;R;RESIDENCE;;AG;;0;AB197178;
C;221;2438484;24;20050117 11:15;15/221798;
D;221;2438484;24;20050117 11:15;P;;;;;;
D;221;2438484;24;20050117 11:15;V;;;;;;
D;221;2438484;24;20050117 11:15;V;;;;;;
B;221;2439714;25;20050117 11:15;;;24;DELL ST;WOODPARK;2164;556.4;M;20041125;20041220;410000;A;R;RESIDENCE;;AL;;0;AB183381;
C;221;2439714;25;20050117 11:15;34/219080;
D;221;2439714;25;20050117 11:15;P;;;;;;
D;221;2439714;25;20050117 11:15;V;;;;;;
B;221;2441226;26;20050117 11:15;;;81;FAIRFIELD RD;GUILDFORD WEST;2161;556.4;M;20041109;20041222;325000;A;R;RESIDENCE;;AL;;0;AB201853;
C;221;2441226;26;20050117 11:15;12/221976;
D;221;2441226;26;20050117 11:15;P;;;;;;
D;221;2441226;26;20050117 11:15;P;;;;;;
D;221;2441226;26;20050117 11:15;V;;;;;;
B;221;2441478;27;20050117 11:15;;;5;FIONA ST;WOODPARK;2164;556.4;M;20041031;20041216;413000;A;R;RESIDENCE;;AL;;0;AB180706;
C;221;2441478;27;20050117 11:15;6/232293;
D;221;2441478;27;20050117 11:15;P;;;;;;
D;221;2441478;27;20050117 11:15;P;;;;;;
D;221;2441478;27;20050117 11:15;V;;;;;;
D;221;2441478;27;20050117 11:15;V;;;;;;
B;221;2443621;28;20050117 11:15;;;14;GRACE CRES;MERRYLANDS;2160;604.5;M;20041019;20041215;610000;A;R;RESIDENCE;;AR;;0;AB182766;
C;221;2443621;28;20050117 11:15;11/236356;
D;221;2443621;28;20050117 11:15;P;;;;;;
D;221;2443621;28;20050117 11:15;P;;;;;;
D;221;2443621;28;20050117 11:15;P;;;;;;
D;221;2443621;28;20050117 11:15;V;;;;;;
B;221;2443836;29;20050117 11:15;;;7;GRANT CRES;MERRYLANDS;2160;980.1;M;20040519;20041201;537500;A;3;;;AG;;0;AB157533;
C;221;2443836;29;20050117 11:15;9/27185;
D;221;2443836;29;20050117 11:15;P;;;;;;
D;221;2443836;29;20050117 11:15;P;;;;;;
D;221;2443836;29;20050117 11:15;V;;;;;;
B;221;2444074;30;20050117 11:15;;;94;GREYSTANES RD;GREYSTANES;2145;562.8;M;20040805;20040913;175000;A;R;RESIDENCE;;AC;;0;AB192520;
C;221;2444074;30;20050117 11:15;12/238014;
D;221;2444074;30;20050117 11:15;P;;;;;;
D;221;2444074;30;20050117 11:15;V;;;;;;
D;221;2444074;30;20050117 11:15;V;;;;;;
B;221;2444172;31;20050117 11:15;;;5;GUERNSEY ST;GUILDFORD;2161;1052;M;20040916;20041101;1190000;I;3;COMMERCIAL;;FJ;;0;AB103130;
C;221;2444172;31;20050117 11:15;6/595413;
D;221;2444172;31;20050117 11:15;P;;;;;;
D;221;2444172;31;20050117 11:15;P;;;;;;
D;221;2444172;31;20050117 11:15;V;;;;;;
B;221;2447128;32;20050117 11:15;;;47;JONES ST;WENTWORTHVILLE;2145;638.6;M;20041122;20041224;400000;A;R;RESIDENCE;;AW;;0;AB195794;
C;221;2447128;32;20050117 11:15;1/25470;
D;221;2447128;32;20050117 11:15;P;;;;;;
D;221;2447128;32;20050117 11:15;V;;;;;;
B;221;2448734;33;20050117 11:15;;;5;LEVY ST;PENDLE HILL;2145;;;20041027;20041215;500000;A;R;RESIDENCE;;AW;;0;AB203657;
C;221;2448734;33;20050117 11:15;39A/366031;
D;221;2448734;33;20050117 11:15;P;;;;;;
D;221;2448734;33;20050117 11:15;V;;;;;;
B;221;2449208;34;20050117 11:15;;;31;LYLE ST;GIRRAWEEN;2145;619.7;M;20041119;20041220;413000;A;R;RESIDENCE;;AW;;0;AB199777;
C;221;2449208;34;20050117 11:15;10/222820;
D;221;2449208;34;20050117 11:15;P;;;;;;
D;221;2449208;34;20050117 11:15;V;;;;;;
