A;151;20050316 11:14;PBARBER;
B;151;1678873;1;20050316 11:14;SERVICE STATION;;80;BARKER ST;CASINO;2470;278.22;M;20031223;20040128;200000;B;3;SERVICESTATIO;;CA;;0;AB308923;
C;151;1678873;1;20050316 11:14;6/17149;
D;151;1678873;1;20050316 11:14;P;;;;;;
D;151;1678873;1;20050316 11:14;P;;;;;;
D;151;1678873;1;20050316 11:14;P;;;;;;
D;151;1678873;1;20050316 11:14;V;;;;;;
B;151;1679181;2;20050316 11:14;;;13;CAMAROO CL;CASINO;2470;1227;M;20050124;20050221;241000;A;R;RESIDENCE;;AZ;;0;AB301563;
C;151;1679181;2;20050316 11:14;52/263435;
D;151;1679181;2;20050316 11:14;P;;;;;;
D;151;1679181;2;20050316 11:14;P;;;;;;
D;151;1679181;2;20050316 11:14;V;;;;;;
D;151;1679181;2;20050316 11:14;V;;;;;;
B;151;1679258;3;20050316 11:14;;;107;CANTERBURY ST;CASINO;2470;;;20050121;20050228;162500;A;R;RESIDENCE;;AC;;0;AB325210;
C;151;1679258;3;20050316 11:14;2/5410;
D;151;1679258;3;20050316 11:14;P;;;;;;
D;151;1679258;3;20050316 11:14;P;;;;;;
D;151;1679258;3;20050316 11:14;V;;;;;;
B;151;1680033;4;20050316 11:14;;;25;DIARY ST;CASINO;2470;562.8;M;20041109;20041223;127500;A;R;RESIDENCE;;AC;;0;AB325831;
C;151;1680033;4;20050316 11:14;3/379229;
D;151;1680033;4;20050316 11:14;P;;;;;;
D;151;1680033;4;20050316 11:14;V;;;;;;
B;151;1681183;5;20050316 11:14;;;95;JOHNSTON ST;CASINO;2470;1011.72;M;20050120;20050217;125000;A;R;RESIDENCE;;AA;;0;AB309954;
C;151;1681183;5;20050316 11:14;A/918219;
D;151;1681183;5;20050316 11:14;P;;;;;;
D;151;1681183;5;20050316 11:14;P;;;;;;
D;151;1681183;5;20050316 11:14;V;;;;;;
B;151;1682152;6;20050316 11:14;;;130;QUEENSLAND RD;CASINO;2470;58.79;H;20010328;20050223;110000;R;V;VACANT LAND;;RK;;0;AB306948;
C;151;1682152;6;20050316 11:14;1/921806;
D;151;1682152;6;20050316 11:14;P;;;;;;
D;151;1682152;6;20050316 11:14;P;;;;;;
D;151;1682152;6;20050316 11:14;P;;;;;;
D;151;1682152;6;20050316 11:14;P;;;;;;
D;151;1682152;6;20050316 11:14;P;;;;;;
D;151;1682152;6;20050316 11:14;V;;;;;;
B;151;1682971;7;20050316 11:14;;;14;WARATAH ST;CASINO;2470;607;M;19640218;20021022;6930;A;R;RESIDENCE;;AG;;0;AB323541;
C;151;1682971;7;20050316 11:14;26/220160;
D;151;1682971;7;20050316 11:14;P;;;;;;
D;151;1682971;7;20050316 11:14;P;;;;;;
D;151;1682971;7;20050316 11:14;V;;;;;;
B;151;1683755;8;20050316 11:14;;;9;MARTIN ST;CORAKI;2471;588.1;M;20050125;20050214;195000;A;R;RESIDENCE;;DH;;0;AB301084;
C;151;1683755;8;20050316 11:14;5/3/5583;
D;151;1683755;8;20050316 11:14;P;;;;;;
D;151;1683755;8;20050316 11:14;V;;;;;;
B;151;1683869;9;20050316 11:14;;;67;RICHMOND TCE;CORAKI;2471;2023;M;20050128;20050202;1085000;A;3;HOTEL;;BB;;0;AB314188;
C;151;1683869;9;20050316 11:14;1/26/758291;
D;151;1683869;9;20050316 11:14;P;;;;;;
D;151;1683869;9;20050316 11:14;V;;;;;;
D;151;1683869;9;20050316 11:14;V;;;;;;
D;151;1683869;9;20050316 11:14;V;;;;;;
B;151;1685070;10;20050316 11:14;;;13;TERRACE ST;EVANS HEAD;2473;702.25;M;20050113;20050113;533323;A;R;RESIDENCE;;DC;;33;AB309715;
C;151;1685070;10;20050316 11:14;F/409483;
D;151;1685070;10;20050316 11:14;P;;;;;;
D;151;1685070;10;20050316 11:14;P;;;;;;
D;151;1685070;10;20050316 11:14;P;;;;;;
D;151;1685070;10;20050316 11:14;V;;;;;;
D;151;1685070;10;20050316 11:14;V;;;;;;
D;151;1685070;10;20050316 11:14;V;;;;;;
B;151;1685886;11;20050316 11:14;;;;DOBIES BIGHT RD;CASINO;2470;2;H;20050124;20050221;60000;R;V;VACANT LAND;;RB;;0;AB320412;
C;151;1685886;11;20050316 11:14;31/881007;
D;151;1685886;11;20050316 11:14;P;;;;;;
D;151;1685886;11;20050316 11:14;P;;;;;;
D;151;1685886;11;20050316 11:14;V;;;;;;
D;151;1685886;11;20050316 11:14;V;;;;;;
B;151;1685922;12;20050316 11:14;;;3960;BRUXNER HWY;WOODVIEW;2470;26.08;H;20041014;20050128;350000;R;3;FARM;;RH;;0;AB294527;
C;151;1685922;12;20050316 11:14;1, 2/732051;
D;151;1685922;12;20050316 11:14;P;;;;;;
D;151;1685922;12;20050316 11:14;P;;;;;;
D;151;1685922;12;20050316 11:14;V;;;;;;
B;151;1686534;13;20050316 11:14;;;;ELLANGOWAN RD;ELLANGOWAN;2470;148;H;20050218;20050218;15000;R;V;VACANT LAND;;RH;;0;AB320889;
C;151;1686534;13;20050316 11:14;17/860145;
D;151;1686534;13;20050316 11:14;P;;;;;;
D;151;1686534;13;20050316 11:14;P;;;;;;
D;151;1686534;13;20050316 11:14;V;;;;;;
D;151;1686534;13;20050316 11:14;V;;;;;;
D;151;1686534;13;20050316 11:14;V;;;;;;
D;151;1686534;13;20050316 11:14;V;;;;;;
D;151;1686534;13;20050316 11:14;V;;;;;;
B;151;1687709;14;20050316 11:14;;;35;SULLIVANS RD;STRATHEDEN;2470;2.001;H;20050106;20050203;340000;R;R;RESIDENCE;;RC;;0;AB308584;
C;151;1687709;14;20050316 11:14;1/773873;
D;151;1687709;14;20050316 11:14;P;;;;;;
D;151;1687709;14;20050316 11:14;P;;;;;;
D;151;1687709;14;20050316 11:14;V;;;;;;
B;151;1687749;15;20050316 11:14;;;33;MCDONALDS BRIDGE RD;STRATHEDEN;2470;1.44;H;20041215;20050114;130000;R;V;VACANT LAND;;RB;;0;AB317082;
C;151;1687749;15;20050316 11:14;11/832537;
D;151;1687749;15;20050316 11:14;P;;;;;;
D;151;1687749;15;20050316 11:14;P;;;;;;
D;151;1687749;15;20050316 11:14;V;;;;;;
D;151;1687749;15;20050316 11:14;V;;;;;;
B;151;3089346;16;20050316 11:14;;;4;PALM PL;EVANS HEAD;2473;1227;M;20041222;20050121;240000;A;V;VACANT LAND;;DA;;0;AB313650;
C;151;3089346;16;20050316 11:14;130/1067639;
D;151;3089346;16;20050316 11:14;P;;;;;;
D;151;3089346;16;20050316 11:14;V;;;;;;
B;151;3127550;17;20050316 11:14;;;820;WOODBURN - CORAKI RD;BUNGAWALBIN;2469;17.04;H;20041025;20041203;300000;R;3;FARM;;RG;;0;AB204595;
C;151;3127550;17;20050316 11:14;1/112231 60/755603;
D;151;3127550;17;20050316 11:14;P;;;;;;
D;151;3127550;17;20050316 11:14;P;;;;;;
D;151;3127550;17;20050316 11:14;V;;;;;;
B;151;3127695;18;20050316 11:14;;;42;CANNING DR;CASINO;2470;743.8;M;20040929;20050228;79000;A;V;VACANT LAND;;AJ;;0;AB327125;
C;151;3127695;18;20050316 11:14;61/1074509;
D;151;3127695;18;20050316 11:14;P;;;;;;
D;151;3127695;18;20050316 11:14;V;;;;;;
B;151;3131303;19;20050316 11:14;;;55;BRAHMAN WAY;NORTH CASINO;2470;1.272;H;20040824;20041126;98000;R;V;VACANT LAND;;RB;;0;AB320477;
C;151;3131303;19;20050316 11:14;23/1075303;
D;151;3131303;19;20050316 11:14;P;;;;;;
D;151;3131303;19;20050316 11:14;P;;;;;;
D;151;3131303;19;20050316 11:14;V;;;;;;
D;151;3131303;19;20050316 11:14;V;;;;;;
Z;109;19;19;69;
