A;302;20050316 11:18;PBARBER;
B;302;1846203;1;20050316 11:18;;;99;CORONATION AVE;GLEN INNES;2370;2024;M;20050204;20050208;152000;A;R;RESIDENCE;;AE;;0;AB296371;
C;302;1846203;1;20050316 11:18;1/522453;
D;302;1846203;1;20050316 11:18;P;;;;;;
D;302;1846203;1;20050316 11:18;P;;;;;;
D;302;1846203;1;20050316 11:18;V;;;;;;
D;302;1846203;1;20050316 11:18;V;;;;;;
B;302;1846269;2;20050316 11:18;;;42;CORONATION AVE;GLEN INNES;2370;;;20050120;20050128;245000;A;R;RESIDENCE;;AE;;0;AB298376;
C;302;1846269;2;20050316 11:18;1/538683;
D;302;1846269;2;20050316 11:18;P;;;;;;
D;302;1846269;2;20050316 11:18;P;;;;;;
D;302;1846269;2;20050316 11:18;V;;;;;;
B;302;1846699;3;20050316 11:18;;;391;GREY ST;GLEN INNES;2370;2023;M;20050211;20050211;57500;A;3;;;AC;;0;AB304301;
C;302;1846699;3;20050316 11:18;1/799726;
D;302;1846699;3;20050316 11:18;P;;;;;;
D;302;1846699;3;20050316 11:18;P;;;;;;
D;302;1846699;3;20050316 11:18;V;;;;;;
D;302;1846699;3;20050316 11:18;V;;;;;;
D;302;1846699;3;20050316 11:18;V;;;;;;
D;302;1846699;3;20050316 11:18;V;;;;;;
B;302;1847144;4;20050316 11:18;;;5;KILDARE PL;GLEN INNES;2370;832.8;M;20050121;20050218;160000;A;R;RESIDENCE;;AE;;0;AB314234;
C;302;1847144;4;20050316 11:18;5/804786;
D;302;1847144;4;20050316 11:18;P;;;;;;
D;302;1847144;4;20050316 11:18;P;;;;;;
D;302;1847144;4;20050316 11:18;P;;;;;;
D;302;1847144;4;20050316 11:18;V;;;;;;
B;302;1848112;5;20050316 11:18;;;;ROBINSON AVE;GLEN INNES;2370;4997;M;20050118;20050224;65000;A;V;VACANT LAND;;AA;;0;AB327274;
C;302;1848112;5;20050316 11:18;2/810536;
D;302;1848112;5;20050316 11:18;P;;;;;;
D;302;1848112;5;20050316 11:18;P;;;;;;
D;302;1848112;5;20050316 11:18;V;;;;;;
B;302;1848496;6;20050316 11:18;;;180;WEST AVE;GLEN INNES;2370;925.5;M;20041215;20050203;112500;A;R;RESIDENCE;;AC;;0;4450078;
C;302;1848496;6;20050316 11:18;2/566128;
D;302;1848496;6;20050316 11:18;P;;;;;;
D;302;1848496;6;20050316 11:18;P;;;;;;
D;302;1848496;6;20050316 11:18;V;;;;;;
B;302;2660569;7;20050316 11:18;;;20;ALICE ST;DEEPWATER;2371;1366;M;20041220;20041229;50000;Z;R;RESIDENCE;;VD;;0;AB308452;
C;302;2660569;7;20050316 11:18;51/978853;
D;302;2660569;7;20050316 11:18;P;;;;;;
D;302;2660569;7;20050316 11:18;V;;;;;;
B;302;2661148;8;20050316 11:18;;;;FINLAY ST;GLENCOE;2365;1865;M;20041223;20050124;11000;Z;V;VACANT LAND;;VG;;0;AB298366;
C;302;2661148;8;20050316 11:18;13/8/758450;
D;302;2661148;8;20050316 11:18;P;;;;;;
D;302;2661148;8;20050316 11:18;V;;;;;;
B;302;2661159;9;20050316 11:18;;;;PH LOUIS;GLEN INNES;2370;518;H;20041215;20050202;200000;R;3;FARM;;CL;;0;AB298124;
C;302;2661159;9;20050316 11:18;35, 47, 65, 66, 72, 73/753291;
D;302;2661159;9;20050316 11:18;P;;;;;;
D;302;2661159;9;20050316 11:18;V;;;;;;
B;302;2781657;10;20050316 11:18;;;107;LAMBETH ST;GLEN INNES;2370;738.9;M;20041221;20050204;150000;A;R;RESIDENCE;;AB;;0;AB305145;
C;302;2781657;10;20050316 11:18;3/1015494;
D;302;2781657;10;20050316 11:18;P;;;;;;
D;302;2781657;10;20050316 11:18;P;;;;;;
D;302;2781657;10;20050316 11:18;V;;;;;;
B;302;2996178;11;20050316 11:18;YOLANDA;;315;MAYBOLE RD;BEN LOMOND;2365;1260;H;20041109;20041126;3325000;R;3;FARM;;HL;;0;AB135548;
C;302;2996178;11;20050316 11:18;61, 62, 63, 85, 91, 99/753263 31/1052357;
D;302;2996178;11;20050316 11:18;P;;;;;;
D;302;2996178;11;20050316 11:18;V;;;;;;
Z;58;11;11;34;
