A;232;20050316 11:18;PBARBER;
B;232;2610531;1;20050316 11:18;;;;VILLAGE OF GIRILAMBONE;GIRILAMBONE;2831;1012;M;20041013;20050221;6000;Z;V;VACANT LAND;;ZB;;0;AB315665;
C;232;2610531;1;20050316 11:18;13/20/758441;
D;232;2610531;1;20050316 11:18;P;;;;;;
D;232;2610531;1;20050316 11:18;V;;;;;;
D;232;2610531;1;20050316 11:18;V;;;;;;
B;232;2610598;2;20050316 11:18;;;LOT1;DP 751318 'THREE LEGS O MAN';COOLABAH;2831;16.19;H;20050105;20050216;14000;R;3;FARM/RURAL;;YE;;0;AB306317;
C;232;2610598;2;20050316 11:18;1/751318;
D;232;2610598;2;20050316 11:18;P;;;;;;
D;232;2610598;2;20050316 11:18;V;;;;;;
B;232;2611116;3;20050316 11:18;;;82;DERRYBONG ST;NYNGAN;2825;973.8;M;20041029;20041210;200000;A;R;RESIDENCE;;XK;;0;AB277744;
C;232;2611116;3;20050316 11:18;1/61/758802;
D;232;2611116;3;20050316 11:18;P;;;;;;
D;232;2611116;3;20050316 11:18;V;;;;;;
B;232;2611141;4;20050316 11:18;;;34;ELLEN ST;NYNGAN;2825;3044;M;20041110;20041215;152375;A;R;RESIDENCE;;XH;;0;AB322529;
C;232;2611141;4;20050316 11:18;17/261826;
D;232;2611141;4;20050316 11:18;P;;;;;;
D;232;2611141;4;20050316 11:18;P;;;;;;
D;232;2611141;4;20050316 11:18;V;;;;;;
Z;20;4;4;10;
