A;217;20050117 11:14;PBARBER;
B;217;2279557;1;20050117 11:14;;;47;ARGYLE ST;CAMDEN;2570;333.4;M;20041122;20041222;850000;B;V;VACANT LAND;;BA;;0;AB196830;
C;217;2279557;1;20050117 11:14;1/535061;
D;217;2279557;1;20050117 11:14;P;;;;;;
D;217;2279557;1;20050117 11:14;V;;;;;;
D;217;2279557;1;20050117 11:14;V;;;;;;
B;217;2280198;2;20050117 11:14;;;5;BENNELONG PL;NARELLAN;2567;846.5;M;20041102;20041222;485000;A;R;RESIDENCE;;AS;;0;AB202031;
C;217;2280198;2;20050117 11:14;59/787830;
D;217;2280198;2;20050117 11:14;P;;;;;;
D;217;2280198;2;20050117 11:14;P;;;;;;
D;217;2280198;2;20050117 11:14;V;;;;;;
D;217;2280198;2;20050117 11:14;V;;;;;;
B;217;2281678;3;20050117 11:14;;;13;CASHMERE DR;ELDERSLIE;2570;663.3;M;20041112;20041216;415000;A;R;RESIDENCE;;AU;;0;AB189137;
C;217;2281678;3;20050117 11:14;32/804860;
D;217;2281678;3;20050117 11:14;P;;;;;;
D;217;2281678;3;20050117 11:14;P;;;;;;
D;217;2281678;3;20050117 11:14;V;;;;;;
B;217;2281697;4;20050117 11:14;;;5;CASSINIA PL;MOUNT ANNAN;2567;526.2;M;20041023;20041208;410000;A;R;RESIDENCE;;AZ;;0;AB202801;
C;217;2281697;4;20050117 11:14;1808/834581;
D;217;2281697;4;20050117 11:14;P;;;;;;
D;217;2281697;4;20050117 11:14;V;;;;;;
D;217;2281697;4;20050117 11:14;V;;;;;;
B;217;2282065;5;20050117 11:14;;;10;CHANNELL PL;MOUNT ANNAN;2567;644.6;M;20041112;20041215;371125;A;R;RESIDENCE;;AQ;;0;AB190107;
C;217;2282065;5;20050117 11:14;6019/802174;
D;217;2282065;5;20050117 11:14;P;;;;;;
D;217;2282065;5;20050117 11:14;V;;;;;;
B;217;2282790;6;20050117 11:14;;;17;CORMO CL;ELDERSLIE;2570;596;M;20041018;20041221;342500;A;R;RESIDENCE;;AU;;0;AB193516;
C;217;2282790;6;20050117 11:14;2062/789752;
D;217;2282790;6;20050117 11:14;P;;;;;;
D;217;2282790;6;20050117 11:14;V;;;;;;
D;217;2282790;6;20050117 11:14;V;;;;;;
B;217;2282985;7;20050117 11:14;;19;31;CROOKSTON DR;CAMDEN SOUTH;2570;;;20041202;20041221;265000;;R;RESIDENCE;24;;;0;AB203113;
C;217;2282985;7;20050117 11:14;24/SP21088;
D;217;2282985;7;20050117 11:14;P;;;;;;
D;217;2282985;7;20050117 11:14;P;;;;;;
D;217;2282985;7;20050117 11:14;V;;;;;;
B;217;2283933;8;20050117 11:14;;;75;DWYER RD;LEPPINGTON;2179;2.031;H;20041122;20041123;500000;R;R;RESIDENCE;;RE;;0;AB183470;
C;217;2283933;8;20050117 11:14;70/28057;
D;217;2283933;8;20050117 11:14;P;;;;;;
D;217;2283933;8;20050117 11:14;P;;;;;;
D;217;2283933;8;20050117 11:14;V;;;;;;
D;217;2283933;8;20050117 11:14;V;;;;;;
D;217;2283933;8;20050117 11:14;V;;;;;;
B;217;2284454;9;20050117 11:14;;;10;EPHRAIM HOWE PL;NARELLAN VALE;2567;492.2;M;20041125;20041221;423000;A;R;RESIDENCE;;AR;;0;AB193803;
C;217;2284454;9;20050117 11:14;917/873697;
D;217;2284454;9;20050117 11:14;P;;;;;;
D;217;2284454;9;20050117 11:14;P;;;;;;
D;217;2284454;9;20050117 11:14;V;;;;;;
D;217;2284454;9;20050117 11:14;V;;;;;;
B;217;2285787;10;20050117 11:14;;;7;HAWKEY CRES;CAMDEN;2570;518.5;M;20041009;20041122;335000;A;R;RESIDENCE;;AD;;0;AB202763;
C;217;2285787;10;20050117 11:14;F/30196;
D;217;2285787;10;20050117 11:14;P;;;;;;
D;217;2285787;10;20050117 11:14;P;;;;;;
D;217;2285787;10;20050117 11:14;V;;;;;;
D;217;2285787;10;20050117 11:14;V;;;;;;
B;217;2287484;11;20050117 11:14;;;22;LERIDA AVE;CAMDEN;2570;645;M;20041126;20041223;330000;A;R;RESIDENCE;;AJ;;0;AB204521;
C;217;2287484;11;20050117 11:14;43/21178;
D;217;2287484;11;20050117 11:14;P;;;;;;
D;217;2287484;11;20050117 11:14;P;;;;;;
D;217;2287484;11;20050117 11:14;V;;;;;;
D;217;2287484;11;20050117 11:14;V;;;;;;
B;217;2287990;12;20050117 11:14;;;41;MACARTHUR RD;ELDERSLIE;2570;632.3;M;20041013;20041203;328000;A;R;RESIDENCE;;AG;;0;AB191628;
C;217;2287990;12;20050117 11:14;6/22515;
D;217;2287990;12;20050117 11:14;P;;;;;;
D;217;2287990;12;20050117 11:14;V;;;;;;
B;217;2288987;13;20050117 11:14;;;7;MOLLE PL;NARELLAN VALE;2567;666.3;M;20041007;20041210;320000;A;R;RESIDENCE;;AT;;0;AB180223;
C;217;2288987;13;20050117 11:14;247/773716;
D;217;2288987;13;20050117 11:14;P;;;;;;
D;217;2288987;13;20050117 11:14;V;;;;;;
B;217;2289263;14;20050117 11:14;;;51;MORTON TCE;HARRINGTON PARK;2567;635.5;M;20040927;20041203;555000;A;R;RESIDENCE;;AW;;0;AB189309;
C;217;2289263;14;20050117 11:14;4003/871298;
D;217;2289263;14;20050117 11:14;P;;;;;;
D;217;2289263;14;20050117 11:14;P;;;;;;
D;217;2289263;14;20050117 11:14;V;;;;;;
D;217;2289263;14;20050117 11:14;V;;;;;;
B;217;2289639;15;20050117 11:14;;;12;NEW PL;NARELLAN VALE;2567;654.3;M;20041121;20041223;426550;A;R;RESIDENCE;;AR;;0;AB205236;
C;217;2289639;15;20050117 11:14;320/830474;
D;217;2289639;15;20050117 11:14;P;;;;;;
D;217;2289639;15;20050117 11:14;P;;;;;;
D;217;2289639;15;20050117 11:14;V;;;;;;
D;217;2289639;15;20050117 11:14;V;;;;;;
B;217;2290363;16;20050117 11:14;;;12;PATHERTON PL;NARELLAN VALE;2567;526.8;M;20041107;20041220;342000;A;R;RESIDENCE;;AR;;0;AB183036;
C;217;2290363;16;20050117 11:14;10/1012823;
D;217;2290363;16;20050117 11:14;P;;;;;;
