A;529;20050117 11:16;PBARBER;
B;529;430097;1;20050117 11:16;;;234;ADDISON ST;GOULBURN;2580;1751;M;20040723;20041220;130000;A;3;;;AK;;0;AB183203;
C;529;430097;1;20050117 11:16;6/1013705;
D;529;430097;1;20050117 11:16;P;;;;;;
D;529;430097;1;20050117 11:16;P;;;;;;
D;529;430097;1;20050117 11:16;V;;;;;;
D;529;430097;1;20050117 11:16;V;;;;;;
B;529;430212;2;20050117 11:16;;;15;ALLISON ST;GOULBURN;2580;;;20041112;20041210;246000;A;R;RESIDENCE;;AF;;0;AB181009;
C;529;430212;2;20050117 11:16;1/809710;
D;529;430212;2;20050117 11:16;P;;;;;;
D;529;430212;2;20050117 11:16;P;;;;;;
D;529;430212;2;20050117 11:16;V;;;;;;
D;529;430212;2;20050117 11:16;V;;;;;;
B;529;430410;3;20050117 11:16;;;373;AUBURN ST;GOULBURN;2580;423.7;M;20041207;20041222;150000;A;3;;;AF;;0;AB198899;
C;529;430410;3;20050117 11:16;3/18178;
D;529;430410;3;20050117 11:16;P;;;;;;
D;529;430410;3;20050117 11:16;V;;;;;;
D;529;430410;3;20050117 11:16;V;;;;;;
B;529;430735;4;20050117 11:16;;;;BANKSIA WAY;GOULBURN;2580;1072;M;20041104;20041126;394000;A;R;RESIDENCE;;AE;;0;AB152015;
C;529;430735;4;20050117 11:16;7/809012;
D;529;430735;4;20050117 11:16;P;;;;;;
D;529;430735;4;20050117 11:16;P;;;;;;
D;529;430735;4;20050117 11:16;V;;;;;;
B;529;431825;5;20050117 11:16;;;18;CITIZEN ST;GOULBURN;2580;932.5;M;20041122;20041122;90000;A;R;RESIDENCE;;AF;;0;AB200457;
C;529;431825;5;20050117 11:16;C, D/152374;
D;529;431825;5;20050117 11:16;P;;;;;;
D;529;431825;5;20050117 11:16;P;;;;;;
D;529;431825;5;20050117 11:16;V;;;;;;
B;529;432616;6;20050117 11:16;;;20;CRESSY ST;GOULBURN;2580;;;20041125;20041221;335000;A;R;RESIDENCE;;AG;;0;AB185896;
C;529;432616;6;20050117 11:16;8/1549;
D;529;432616;6;20050117 11:16;P;;;;;;
D;529;432616;6;20050117 11:16;V;;;;;;
D;529;432616;6;20050117 11:16;V;;;;;;
B;529;433184;7;20050117 11:16;;;8;ERITH ST;GOULBURN;2580;673.3;M;20041124;20041223;250000;A;R;RESIDENCE;;AD;;0;AB193331;
C;529;433184;7;20050117 11:16;B/318055;
D;529;433184;7;20050117 11:16;P;;;;;;
D;529;433184;7;20050117 11:16;V;;;;;;
B;529;433645;8;20050117 11:16;;;97;GIBSON ST;GOULBURN;2580;2.449;H;20040531;20041217;1725000;A;V;VACANT LAND;;AY;;0;AB193927;
C;529;433645;8;20050117 11:16;5/562140;
D;529;433645;8;20050117 11:16;P;;;;;;
D;529;433645;8;20050117 11:16;V;;;;;;
B;529;433691;9;20050117 11:16;;;32;GIBSON ST;GOULBURN;2580;644.5;M;20041208;20041220;322500;A;R;RESIDENCE;;AC;;0;AB202363;
C;529;433691;9;20050117 11:16;7/716249;
D;529;433691;9;20050117 11:16;P;;;;;;
D;529;433691;9;20050117 11:16;P;;;;;;
D;529;433691;9;20050117 11:16;V;;;;;;
D;529;433691;9;20050117 11:16;V;;;;;;
B;529;433798;10;20050117 11:16;;;92;GLENELG ST;GOULBURN;2580;743.3;M;20041125;20041223;225000;A;R;RESIDENCE;;AE;;0;AB204486;
C;529;433798;10;20050117 11:16;103/601459;
D;529;433798;10;20050117 11:16;P;;;;;;
D;529;433798;10;20050117 11:16;V;;;;;;
D;529;433798;10;20050117 11:16;V;;;;;;
