A;186;20050117 11:12;PBARBER;
B;186;1845657;1;20050117 11:12;;;36;ABBOTT ST;GLEN INNES;2370;1037;M;20041129;20041217;157500;A;R;RESIDENCE;;AE;;0;AB201495;
C;186;1845657;1;20050117 11:12;6/114340;
D;186;1845657;1;20050117 11:12;P;;;;;;
D;186;1845657;1;20050117 11:12;P;;;;;;
D;186;1845657;1;20050117 11:12;V;;;;;;
D;186;1845657;1;20050117 11:12;V;;;;;;
B;186;1845697;2;20050117 11:12;;;28;BENNETT ST;GLEN INNES;2370;961.7;M;20041111;20041220;150000;A;R;RESIDENCE;;AE;;0;AB191672;
C;186;1845697;2;20050117 11:12;10/818345;
D;186;1845697;2;20050117 11:12;P;;;;;;
D;186;1845697;2;20050117 11:12;V;;;;;;
B;186;1846007;3;20050117 11:12;;;41;CHURCH ST;GLEN INNES;2370;2023;M;20041015;20041223;145000;A;R;RESIDENCE;;AA;;0;AB199482;
C;186;1846007;3;20050117 11:12;235/661626;
D;186;1846007;3;20050117 11:12;P;;;;;;
D;186;1846007;3;20050117 11:12;V;;;;;;
B;186;1846106;4;20050117 11:12;;;130;CHURCH ST;GLEN INNES;2370;1088;M;20041126;20041213;330000;B;3;HOME UNITS;;BC;;0;AB201049;
C;186;1846106;4;20050117 11:12;2/586242;
D;186;1846106;4;20050117 11:12;P;;;;;;
D;186;1846106;4;20050117 11:12;P;;;;;;
D;186;1846106;4;20050117 11:12;V;;;;;;
B;186;1846261;5;20050117 11:12;;;56 A;CORONATION AVE;GLEN INNES;2370;700;M;20041123;20041223;56500;A;R;RESIDENCE;;AE;;0;AB205334;
C;186;1846261;5;20050117 11:12;2/629458;
D;186;1846261;5;20050117 11:12;P;;;;;;
D;186;1846261;5;20050117 11:12;P;;;;;;
D;186;1846261;5;20050117 11:12;V;;;;;;
B;186;1846730;6;20050117 11:12;;;245;GREY ST;GLEN INNES;2370;784;M;20041130;20041213;315000;B;3;OFFICES;;BA;;0;AB180879;
C;186;1846730;6;20050117 11:12;18/667782;
D;186;1846730;6;20050117 11:12;P;;;;;;
D;186;1846730;6;20050117 11:12;P;;;;;;
D;186;1846730;6;20050117 11:12;V;;;;;;
D;186;1846730;6;20050117 11:12;V;;;;;;
B;186;1847656;7;20050117 11:12;;;250;MEADE ST;GLEN INNES;2370;885.2;M;20041111;20041207;160000;A;R;RESIDENCE;;AA;;0;AB190439;
C;186;1847656;7;20050117 11:12;1/339223;
D;186;1847656;7;20050117 11:12;P;;;;;;
D;186;1847656;7;20050117 11:12;P;;;;;;
D;186;1847656;7;20050117 11:12;V;;;;;;
D;186;1847656;7;20050117 11:12;V;;;;;;
B;186;1847798;8;20050117 11:12;;;12;MEURANT ST;GLEN INNES;2370;815.1;M;20041208;20041221;145000;A;R;RESIDENCE;;AE;;0;AB191650;
C;186;1847798;8;20050117 11:12;3/44659;
D;186;1847798;8;20050117 11:12;P;;;;;;
D;186;1847798;8;20050117 11:12;P;;;;;;
D;186;1847798;8;20050117 11:12;V;;;;;;
D;186;1847798;8;20050117 11:12;V;;;;;;
B;186;1848541;9;20050117 11:12;;;18;WILGA ST;GLEN INNES;2370;1454;M;20041208;20041220;120000;A;3;;;AE;;0;AB196924;
C;186;1848541;9;20050117 11:12;660/753282;
D;186;1848541;9;20050117 11:12;P;;;;;;
D;186;1848541;9;20050117 11:12;V;;;;;;
B;186;3051731;10;20050117 11:12;;;;CARLISLE CL;GLEN INNES;2370;1.254;H;20041216;20041216;45000;R;V;VACANT LAND;;RR;;0;AB191630;
C;186;3051731;10;20050117 11:12;4/1062606;
D;186;3051731;10;20050117 11:12;P;;;;;;
D;186;3051731;10;20050117 11:12;V;;;;;;
D;186;3051731;10;20050117 11:12;V;;;;;;
Z;53;10;10;31;
