A;083;20050301 09:34;PDANN;
B;083;678365;1;20050301 09:34;;1;35;ALEXANDRA ST;HUNTERS HILL;2110;;;20041224;20050204;660000;;3;COMMERCIAL;1;;;0;AB273330;
C;083;678365;1;20050301 09:34;1/SP32594;
D;083;678365;1;20050301 09:34;P;;;;;;
D;083;678365;1;20050301 09:34;V;;;;;;
B;083;678749;2;20050301 09:34;;;108 A;BARONS CRES;HUNTERS HILL;2110;289.6;M;20050125;20050223;715000;A;R;RESIDENCE;;EA;;0;AB314747;
C;083;678749;2;20050301 09:34;2/857019;
D;083;678749;2;20050301 09:34;P;;;;;;
D;083;678749;2;20050301 09:34;P;;;;;;
D;083;678749;2;20050301 09:34;V;;;;;;
B;083;679154;3;20050301 09:34;;3;16;CHURCH ST;HUNTERS HILL;2110;;;20041224;20050204;530000;;R;RESIDENCE;3;;;0;AB295974;
C;083;679154;3;20050301 09:34;3/SP780;
D;083;679154;3;20050301 09:34;P;;;;;;
D;083;679154;3;20050301 09:34;P;;;;;;
D;083;679154;3;20050301 09:34;V;;;;;;
B;083;679196;4;20050301 09:34;;29;35;CHURCH ST;HUNTERS HILL;2110;;;20041207;20050128;395000;;R;RESIDENCE;29;;;0;AB273597;
C;083;679196;4;20050301 09:34;29/SP1512;
D;083;679196;4;20050301 09:34;P;;;;;;
D;083;679196;4;20050301 09:34;V;;;;;;
D;083;679196;4;20050301 09:34;V;;;;;;
B;083;679196;5;20050301 09:34;;77;35;CHURCH ST;HUNTERS HILL;2110;;;20041207;20050128;395000;;R;RESIDENCE;77;;;0;AB273597;
C;083;679196;5;20050301 09:34;77/SP1512;
D;083;679196;5;20050301 09:34;P;;;;;;
D;083;679196;5;20050301 09:34;V;;;;;;
D;083;679196;5;20050301 09:34;V;;;;;;
B;083;679196;6;20050301 09:34;;78;35;CHURCH ST;HUNTERS HILL;2110;;;20041207;20050128;395000;;R;RESIDENCE;78;;;0;AB273597;
C;083;679196;6;20050301 09:34;78/SP1512;
D;083;679196;6;20050301 09:34;P;;;;;;
D;083;679196;6;20050301 09:34;V;;;;;;
D;083;679196;6;20050301 09:34;V;;;;;;
B;083;679993;7;20050301 09:34;;;9;GEORGE ST;HUNTERS HILL;2110;600.7;M;20041113;20050211;2160000;A;R;RESIDENCE;;ED;;0;AB303363;
C;083;679993;7;20050301 09:34;1/503239;
D;083;679993;7;20050301 09:34;P;;;;;;
D;083;679993;7;20050301 09:34;P;;;;;;
D;083;679993;7;20050301 09:34;V;;;;;;
D;083;679993;7;20050301 09:34;V;;;;;;
B;083;680383;8;20050301 09:34;;;19;ISLER ST;GLADESVILLE;2111;543.8;M;20041204;20050211;862000;A;R;RESIDENCE;;EA;;0;AB295590;
C;083;680383;8;20050301 09:34;125/7341;
D;083;680383;8;20050301 09:34;P;;;;;;
D;083;680383;8;20050301 09:34;P;;;;;;
D;083;680383;8;20050301 09:34;V;;;;;;
D;083;680383;8;20050301 09:34;V;;;;;;
B;083;680509;9;20050301 09:34;;;16 B;JUNCTION ST;GLADESVILLE;2111;;;20041201;20050128;640000;;R;RESIDENCE;2;;;0;AB275168;
