A;008;20050316 11:06;PBARBER;
B;008;201950;1;20050316 11:06;;;5;AILSA RD;BROADMEADOW;2292;245.3;M;20040813;20040917;237000;I;R;RESIDENCE;;GK;;0;AB321015;
C;008;201950;1;20050316 11:06;3/335904;
D;008;201950;1;20050316 11:06;P;;;;;;
D;008;201950;1;20050316 11:06;V;;;;;;
B;008;202697;2;20050316 11:06;;;10;ALLOWAH ST;WARATAH WEST;2298;;;20050107;20050211;269000;A;R;RESIDENCE;;JP;;0;AB318089;
C;008;202697;2;20050316 11:06;173/218736;
D;008;202697;2;20050316 11:06;P;;;;;;
D;008;202697;2;20050316 11:06;P;;;;;;
D;008;202697;2;20050316 11:06;V;;;;;;
B;008;203787;3;20050316 11:06;;;102;ARIES WAY;ELERMORE VALE;2287;1804;M;20050119;20050223;473000;A;R;RESIDENCE;;AL;;0;AB319624;
C;008;203787;3;20050316 11:06;7/790740;
D;008;203787;3;20050316 11:06;P;;;;;;
D;008;203787;3;20050316 11:06;V;;;;;;
D;008;203787;3;20050316 11:06;V;;;;;;
B;008;204662;4;20050316 11:06;;;21;BALA RD;ADAMSTOWN;2289;;;20050119;20050223;210000;A;R;RESIDENCE;;HB;;0;AB324970;
C;008;204662;4;20050316 11:06;3/322411;
D;008;204662;4;20050316 11:06;P;;;;;;
D;008;204662;4;20050316 11:06;P;;;;;;
D;008;204662;4;20050316 11:06;V;;;;;;
B;008;204844;5;20050316 11:06;;;46;BAR BEACH AVE;BAR BEACH;2300;461.5;M;20040806;20050222;800000;A;R;RESIDENCE;;HL;;0;AB326358;
C;008;204844;5;20050316 11:06;9/743753;
D;008;204844;5;20050316 11:06;P;;;;;;
D;008;204844;5;20050316 11:06;P;;;;;;
D;008;204844;5;20050316 11:06;V;;;;;;
D;008;204844;5;20050316 11:06;V;;;;;;
B;008;204870;6;20050316 11:06;;;18;BARBER ST;MAYFIELD;2304;297.2;M;20041223;20050203;239950;A;R;RESIDENCE;;JD;;0;AB312135;
C;008;204870;6;20050316 11:06;1/799774;
D;008;204870;6;20050316 11:06;P;;;;;;
D;008;204870;6;20050316 11:06;V;;;;;;
D;008;204870;6;20050316 11:06;V;;;;;;
B;008;205101;7;20050316 11:06;;;19;BARTON ST;MAYFIELD;2304;607;M;20050117;20050228;560000;A;R;RESIDENCE;;JD;;0;AB325351;
C;008;205101;7;20050316 11:06;1/732897;
D;008;205101;7;20050316 11:06;P;;;;;;
D;008;205101;7;20050316 11:06;V;;;;;;
B;008;206279;8;20050316 11:06;;;11;BERNICE CRES;WARATAH WEST;2298;676.6;M;20050111;20050211;230000;A;R;RESIDENCE;;JP;;0;AB292837;
C;008;206279;8;20050316 11:06;117/218092;
D;008;206279;8;20050316 11:06;P;;;;;;
D;008;206279;8;20050316 11:06;V;;;;;;
B;008;206963;9;20050316 11:06;;;23 A;BLACKALL ST;BROADMEADOW;2292;;;20041122;20050207;275000;A;R;RESIDENCE;;FT;;0;AB299892;
C;008;206963;9;20050316 11:06;99/1011006;
D;008;206963;9;20050316 11:06;P;;;;;;
D;008;206963;9;20050316 11:06;V;;;;;;
B;008;207300;10;20050316 11:06;;;25;BORONIA AVE;ADAMSTOWN HEIGHTS;2289;645;M;20041223;20050203;310000;A;R;RESIDENCE;;HA;;0;AB319493;
C;008;207300;10;20050316 11:06;13/29069;
D;008;207300;10;20050316 11:06;P;;;;;;
D;008;207300;10;20050316 11:06;P;;;;;;
D;008;207300;10;20050316 11:06;V;;;;;;
B;008;207548;11;20050316 11:06;;;86;BOURKE ST;CARRINGTON;2294;1349;M;20041221;20050214;550000;A;3;INDUSTRIAL/CO;;DC;;0;AB306557;
C;008;207548;11;20050316 11:06;9, 10, 11, 12, 13, 14/42/300;
D;008;207548;11;20050316 11:06;P;;;;;;
D;008;207548;11;20050316 11:06;P;;;;;;
D;008;207548;11;20050316 11:06;P;;;;;;
D;008;207548;11;20050316 11:06;V;;;;;;
B;008;208055;12;20050316 11:06;;;54;BRIDGE ST;WARATAH;2298;448.9;M;20041028;20050127;315000;A;R;RESIDENCE;;JQ;;0;AB316287;
C;008;208055;12;20050316 11:06;2/11199;
D;008;208055;12;20050316 11:06;P;;;;;;
D;008;208055;12;20050316 11:06;P;;;;;;
D;008;208055;12;20050316 11:06;V;;;;;;
B;008;208335;13;20050316 11:06;;;26;BRISBANE WATER RD;ADAMSTOWN;2289;;;20041218;20050125;270000;A;R;RESIDENCE;;HB;;0;AB305298;
C;008;208335;13;20050316 11:06;14/19610;
D;008;208335;13;20050316 11:06;P;;;;;;
D;008;208335;13;20050316 11:06;P;;;;;;
D;008;208335;13;20050316 11:06;V;;;;;;
B;008;208384;14;20050316 11:06;;;141;BROADMEADOW RD;BROADMEADOW;2292;486.9;M;20050121;20050218;285000;A;R;RESIDENCE;;FP;;0;AB309838;
C;008;208384;14;20050316 11:06;2236/665172;
D;008;208384;14;20050316 11:06;P;;;;;;
D;008;208384;14;20050316 11:06;V;;;;;;
B;008;208745;15;20050316 11:06;;4;6;BROWN ST;ADAMSTOWN;2289;;;20050112;20050216;290000;;R;RESIDENCE;4;;;0;AB309583;
C;008;208745;15;20050316 11:06;4/SP61205;
D;008;208745;15;20050316 11:06;P;;;;;;
D;008;208745;15;20050316 11:06;V;;;;;;
D;008;208745;15;20050316 11:06;V;;;;;;
B;008;208950;16;20050316 11:06;;1;62;BRUCE ST;COOKS HILL;2300;;;20050127;20050216;387500;;R;RESIDENCE;1;;;0;AB309650;
C;008;208950;16;20050316 11:06;1/SP47919;
D;008;208950;16;20050316 11:06;P;;;;;;
D;008;208950;16;20050316 11:06;V;;;;;;
B;008;209226;17;20050316 11:06;;;182;BRUNKER RD;ADAMSTOWN;2289;398.3;M;20041209;20050124;260000;A;R;RESIDENCE;;HB;;0;AB315262;
C;008;209226;17;20050316 11:06;1895/755247;
D;008;209226;17;20050316 11:06;P;;;;;;
D;008;209226;17;20050316 11:06;V;;;;;;
D;008;209226;17;20050316 11:06;V;;;;;;
B;008;209232;18;20050316 11:06;;2;202;BRUNKER RD;ADAMSTOWN;2289;;;20050117;20050221;245000;;R;RESIDENCE;2;;;0;AB318092;
C;008;209232;18;20050316 11:06;2/SP36329;
D;008;209232;18;20050316 11:06;P;;;;;;
D;008;209232;18;20050316 11:06;V;;;;;;
B;008;209585;19;20050316 11:06;;10;21;BUCHANAN ST;MEREWETHER;2291;;;20041210;20050211;305000;;R;RESIDENCE;10;;;0;AB300607;
C;008;209585;19;20050316 11:06;10/SP9686;
D;008;209585;19;20050316 11:06;P;;;;;;
D;008;209585;19;20050316 11:06;P;;;;;;
D;008;209585;19;20050316 11:06;P;;;;;;
D;008;209585;19;20050316 11:06;V;;;;;;
D;008;209585;19;20050316 11:06;V;;;;;;
B;008;209703;20;20050316 11:06;;;44;BULL ST;MAYFIELD;2304;;;20041215;20050204;690000;A;R;RESIDENCE;;JD;;0;AB319140;
C;008;209703;20;20050316 11:06;1/380053;
