A;234;20050316 11:18;PBARBER;
B;234;2613370;1;20050316 11:18;;;728;ARGENT ST;BROKEN HILL;2880;1012;M;20050112;20050216;86000;A;R;RESIDENCE;;CC;;0;AB330274;
C;234;2613370;1;20050316 11:18;1150/757298;
D;234;2613370;1;20050316 11:18;P;;;;;;
D;234;2613370;1;20050316 11:18;P;;;;;;
D;234;2613370;1;20050316 11:18;V;;;;;;
B;234;2614064;2;20050316 11:18;;;520;BLENDE ST;BROKEN HILL;2880;271.9;M;20050207;20050215;57000;A;R;RESIDENCE;;CC;;0;AB298074;
C;234;2614064;2;20050316 11:18;2343/757298;
D;234;2614064;2;20050316 11:18;P;;;;;;
D;234;2614064;2;20050316 11:18;V;;;;;;
B;234;2614332;3;20050316 11:18;;;342;BRAZIL ST;BROKEN HILL;2880;746.2;M;20041021;20041203;134000;A;R;RESIDENCE;;AY;;0;AB322205;
C;234;2614332;3;20050316 11:18;29/156/759092;
D;234;2614332;3;20050316 11:18;P;;;;;;
D;234;2614332;3;20050316 11:18;V;;;;;;
B;234;2614437;4;20050316 11:18;;;256;BROMIDE ST;BROKEN HILL;2880;490.4;M;20041222;20050128;50000;A;R;RESIDENCE;;AR;;0;AB293139;
C;234;2614437;4;20050316 11:18;2/335365;
D;234;2614437;4;20050316 11:18;P;;;;;;
D;234;2614437;4;20050316 11:18;V;;;;;;
B;234;2614977;5;20050316 11:18;;;251;CHAPPLE ST;BROKEN HILL;2880;1134.6;M;20041020;20041119;116750;A;R;RESIDENCE;;AR;;0;AB309932;
C;234;2614977;5;20050316 11:18;1/328908;
D;234;2614977;5;20050316 11:18;P;;;;;;
D;234;2614977;5;20050316 11:18;V;;;;;;
D;234;2614977;5;20050316 11:18;V;;;;;;
B;234;2615281;6;20050316 11:18;;;235;CHLORIDE ST;BROKEN HILL;2880;562.8;M;20040817;20040928;179000;A;R;RESIDENCE;;AR;;0;AB302244;
C;234;2615281;6;20050316 11:18;1/923833;
D;234;2615281;6;20050316 11:18;P;;;;;;
D;234;2615281;6;20050316 11:18;P;;;;;;
D;234;2615281;6;20050316 11:18;V;;;;;;
B;234;2615726;7;20050316 11:18;;;159;CORNISH ST;BROKEN HILL;2880;929.5;M;20041221;20050207;28400;A;R;RESIDENCE;;AJ;;0;AB302013;
C;234;2615726;7;20050316 11:18;1/937373;
D;234;2615726;7;20050316 11:18;P;;;;;;
D;234;2615726;7;20050316 11:18;V;;;;;;
B;234;2616041;8;20050316 11:18;;;499;CUMMINS LANE;BROKEN HILL;2880;853.8;M;20050215;20050218;215000;A;R;RESIDENCE;;AY;;0;AB319505;
C;234;2616041;8;20050316 11:18;A/394535;
D;234;2616041;8;20050316 11:18;P;;;;;;
D;234;2616041;8;20050316 11:18;V;;;;;;
B;234;2616758;9;20050316 11:18;;;171;GAFFNEY LANE;BROKEN HILL;2880;863.8;M;20040908;20041008;15000;A;R;RESIDENCE;;AH;;0;AB300623;
C;234;2616758;9;20050316 11:18;12/840473;
D;234;2616758;9;20050316 11:18;P;;;;;;
D;234;2616758;9;20050316 11:18;P;;;;;;
D;234;2616758;9;20050316 11:18;V;;;;;;
B;234;2616965;10;20050316 11:18;;;297;GARNET ST;BROKEN HILL;2880;866.3;M;20041216;20050127;145000;A;R;RESIDENCE;;AR;;0;AB288554;
C;234;2616965;10;20050316 11:18;A/416528;
D;234;2616965;10;20050316 11:18;P;;;;;;
